#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	313533	19593523	15.8579	0.315947	37.3	57.2
chr2	1	84979418	214478	13486629	15.8705	0.3148	37.2	57.4
chr3	1	92479059	236204	14765636	15.9665	0.318672	37.3	57.6
chr4	1	89535178	229466	14333156	16.0084	0.319814	37.3	57.3
chr5	1	89562946	230574	14408324	16.0874	0.320544	37.2	57.8
chr6	1	78113029	199474	12450959	15.9397	0.317947	37.3	57.2
chr7	1	81081596	208485	13023012	16.0616	0.320693	37.3	57.7
chr8	1	76405709	192185	12031426	15.7468	0.313551	37.3	57
chr9	1	61171909	155983	9702451	15.861	0.315888	37.2	57.6
chr10	1	70643054	179308	11217476	15.8791	0.315488	37.2	57.8
chr11	1	74805798	191323	11966261	15.9964	0.31921	37.3	56.8
chr12	1	72970719	184417	11508203	15.771	0.314899	37.4	57.5
chr13	1	64299765	162585	10132842	15.7588	0.315118	37.3	57.3
chr14	1	61112200	156222	9767112	15.9823	0.318778	37.4	57.4
chr15	1	64676183	163933	10244358	15.8395	0.315617	37.3	57.4
chr16	1	60362399	153713	9604310	15.9111	0.31748	37.3	56.7
chr17	1	65088165	167046	10395688	15.9717	0.319675	37.3	57
chr18	1	56472973	143293	8923257	15.8009	0.315495	37.2	57.1
chr19	1	55516201	140405	8805600	15.8613	0.315928	37.4	57
chr20	1	58627490	148537	9321637	15.8998	0.315509	37.3	57.8
chr21	1	51742555	130434	8155678	15.762	0.315061	37.4	57
chr22	1	61573679	157556	9810566	15.9331	0.319019	37.4	57.6
chr23	1	53134997	136300	8540241	16.0727	0.320288	37.4	57.6
chr24	1	48566227	123314	7737595	15.932	0.315879	37.3	57.6
chr25	1	51730745	131933	8262188	15.9715	0.3181	37.3	57.5
chr26	1	39257614	98020	6108346	15.5596	0.310118	37.2	56.4
chr27	1	46662488	118099	7362700	15.7786	0.315481	37.3	57.2
chr28	1	41733330	106327	6654453	15.9452	0.317402	37.2	57.5
chr29	1	42517134	108362	6764043	15.909	0.317284	37.4	57.1
chr30	1	40643782	103467	6508113	16.0126	0.317625	37.3	57.8
chr31	1	39901454	100166	6228498	15.6097	0.311981	37.3	57.3
chr32	1	40225481	101477	6302247	15.6673	0.315088	37.4	56.5
chr33	1	32139216	80580	5031227	15.6545	0.313029	37.3	57
chr34	1	42397973	109625	6802762	16.045	0.322246	37.3	57.4
chr35	1	28051305	74570	4565690	16.2762	0.332157	37.2	54.6
chr36	1	31223415	79269	4931673	15.7948	0.315584	37.3	57.5
chr37	1	30785915	77320	4834222	15.7027	0.312232	37.3	57.9
chr38	1	24803098	61080	3813232	15.374	0.305488	37.3	57.3
chrX	1	124992030	176721	11283459	9.02734	0.173799	37.3	53.7
