#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	305090	19698442	15.9429	0.316096	37.3	57.7
chr2	1	84979418	206332	13331517	15.6879	0.310696	37.2	57.6
chr3	1	92479059	230722	14831966	16.0382	0.319195	37.3	58
chr4	1	89535178	223238	14388942	16.0707	0.319322	37.3	57.8
chr5	1	89562946	219692	14240920	15.9005	0.31399	37.2	58.2
chr6	1	78113029	195510	12577241	16.1013	0.320382	37.3	57.7
chr7	1	81081596	201378	12988428	16.019	0.318675	37.3	58.2
chr8	1	76405709	190864	12289734	16.0848	0.31934	37.3	57.4
chr9	1	61171909	145892	9475556	15.49	0.304347	37.2	58
chr10	1	70643054	174350	11264140	15.9451	0.315337	37.2	58.2
chr11	1	74805798	187060	12071898	16.1377	0.320051	37.3	57.3
chr12	1	72970719	181832	11658466	15.9769	0.318207	37.4	58.1
chr13	1	64299765	158309	10189376	15.8467	0.314893	37.3	57.8
chr14	1	61112200	152966	9825548	16.0779	0.320909	37.4	58
chr15	1	64676183	158310	10195616	15.7641	0.312102	37.3	58
chr16	1	60362399	148494	9559725	15.8372	0.314577	37.3	57.5
chr17	1	65088165	161550	10446149	16.0492	0.318348	37.3	57.6
chr18	1	56472973	137599	8842398	15.6578	0.311201	37.2	57.5
chr19	1	55516201	137662	8842887	15.9285	0.317084	37.4	57.4
chr20	1	58627490	142144	9230538	15.7444	0.310204	37.2	58.2
chr21	1	51742555	127594	8207276	15.8618	0.315777	37.4	57.2
chr22	1	61573679	153549	9828567	15.9623	0.318272	37.4	58.2
chr23	1	53134997	132197	8508588	16.0132	0.318515	37.4	58.2
chr24	1	48566227	117956	7641086	15.7333	0.310617	37.2	58.1
chr25	1	51730745	128365	8237016	15.9229	0.31693	37.3	58.1
chr26	1	39257614	94494	6107646	15.5579	0.308114	37.2	56.6
chr27	1	46662488	115426	7391385	15.8401	0.315893	37.3	57.8
chr28	1	41733330	102462	6640658	15.9121	0.313785	37.2	58
chr29	1	42517134	105342	6755499	15.8889	0.316721	37.4	57.6
chr30	1	40643782	101000	6512082	16.0223	0.317942	37.3	58.2
chr31	1	39901454	97717	6261301	15.6919	0.311799	37.3	58
chr32	1	40225481	100292	6382283	15.8663	0.318285	37.4	57.3
chr33	1	32139216	79068	5053906	15.725	0.314223	37.3	57.6
chr34	1	42397973	106519	6822693	16.092	0.321745	37.3	58
chr35	1	28051305	72793	4586402	16.35	0.332198	37.3	54.7
chr36	1	31223415	77463	4956205	15.8734	0.316534	37.3	58.1
chr37	1	30785915	75590	4865755	15.8051	0.313922	37.3	58.5
chr38	1	24803098	59978	3851391	15.5279	0.307841	37.2	57.6
chrX	1	124992030	314986	20331798	16.2665	0.323528	37.3	56
