#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	177030	10982768	8.88887	0.168493	37.2	54.5
chr2	1	84979418	119959	7438137	8.75287	0.166087	37.2	54.5
chr3	1	92479059	132949	8205478	8.8728	0.169222	37.3	54.8
chr4	1	89535178	127309	7836674	8.75262	0.166573	37.3	54.6
chr5	1	89562946	130140	8101992	9.04614	0.171355	37.2	55.2
chr6	1	78113029	113685	7076641	9.05949	0.171669	37.2	54.8
chr7	1	81081596	116338	7200595	8.88068	0.168676	37.3	54.9
chr8	1	76405709	106695	6589272	8.62406	0.164103	37.3	54.4
chr9	1	61171909	87133	5443176	8.89816	0.168069	37.1	55.4
chr10	1	70643054	101047	6266569	8.87075	0.168108	37.2	55.1
chr11	1	74805798	108311	6710201	8.97016	0.170457	37.3	54.1
chr12	1	72970719	103515	6349119	8.70091	0.165735	37.3	54.7
chr13	1	64299765	91508	5673141	8.82296	0.167682	37.3	54.6
chr14	1	61112200	86316	5336614	8.73249	0.165755	37.3	54.5
chr15	1	64676183	91027	5626103	8.69888	0.164991	37.3	54.5
chr16	1	60362399	84252	5232417	8.66834	0.164621	37.3	54.4
chr17	1	65088165	93180	5769128	8.86356	0.16846	37.3	54.4
chr18	1	56472973	80845	5004684	8.86209	0.168149	37.2	54.5
chr19	1	55516201	78069	4821893	8.68556	0.164584	37.3	54
chr20	1	58627490	84130	5251021	8.95659	0.169076	37.2	55.3
chr21	1	51742555	74000	4564563	8.82168	0.168207	37.3	54.1
chr22	1	61573679	87037	5339433	8.67162	0.165193	37.4	54.6
chr23	1	53134997	76265	4707249	8.85904	0.168761	37.3	54.9
chr24	1	48566227	69230	4304123	8.86238	0.167946	37.2	55.3
chr25	1	51730745	74099	4591154	8.8751	0.16816	37.3	54.9
chr26	1	39257614	55518	3475015	8.85182	0.167838	37.1	54.3
chr27	1	46662488	66396	4122658	8.83506	0.167161	37.3	54.4
chr28	1	41733330	59320	3685146	8.83022	0.168102	37.2	55.2
chr29	1	42517134	60299	3690156	8.67922	0.165516	37.3	53.8
chr30	1	40643782	58556	3601420	8.86094	0.16919	37.3	55
chr31	1	39901454	56734	3469399	8.69492	0.165639	37.2	54.4
chr32	1	40225481	56353	3476543	8.64264	0.164227	37.4	53.5
chr33	1	32139216	45196	2777423	8.64185	0.164848	37.3	54
chr34	1	42397973	60872	3766539	8.88377	0.168848	37.3	54.6
chr35	1	28051305	42472	2580070	9.19768	0.179312	37.2	51.8
chr36	1	31223415	43731	2693377	8.62614	0.163948	37.3	54.6
chr37	1	30785915	43826	2720749	8.83764	0.166942	37.3	55.2
chr38	1	24803098	34850	2154164	8.68506	0.164999	37.2	54.4
chrX	1	124992030	178345	11153268	8.92318	0.169595	37.3	53.2
