#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	254356	16031058	12.9747	0.246581	37.2	54.9
chr2	1	84979418	173774	10982728	12.924	0.244769	37.2	55
chr3	1	92479059	192008	12034063	13.0127	0.248271	37.3	55.2
chr4	1	89535178	185439	11653213	13.0152	0.247647	37.3	54.9
chr5	1	89562946	185757	11726299	13.0928	0.248786	37.2	55.7
chr6	1	78113029	160456	10094480	12.9229	0.245518	37.2	55
chr7	1	81081596	169618	10678559	13.1701	0.25087	37.3	55.4
chr8	1	76405709	154983	9724982	12.7281	0.242607	37.3	54.8
chr9	1	61171909	124963	7908983	12.9291	0.244809	37.1	55.5
chr10	1	70643054	144741	9132066	12.9271	0.245337	37.2	55.5
chr11	1	74805798	155889	9818087	13.1248	0.249514	37.3	54.4
chr12	1	72970719	151447	9469029	12.9765	0.247231	37.3	54.9
chr13	1	64299765	132448	8293991	12.8989	0.246006	37.3	54.8
chr14	1	61112200	126774	7904685	12.9347	0.247324	37.3	54.9
chr15	1	64676183	133409	8352693	12.9146	0.245943	37.3	54.9
chr16	1	60362399	121506	7669477	12.7057	0.240634	37.2	54.8
chr17	1	65088165	134349	8468012	13.0101	0.247785	37.3	54.9
chr18	1	56472973	116773	7324154	12.9693	0.247858	37.2	54.9
chr19	1	55516201	114281	7141364	12.8636	0.244799	37.3	54.4
chr20	1	58627490	119938	7558249	12.892	0.244864	37.2	55.6
chr21	1	51742555	105957	6677100	12.9045	0.245521	37.3	54.5
chr22	1	61573679	126942	7942625	12.8994	0.24553	37.4	55.1
chr23	1	53134997	110030	6941111	13.0632	0.247916	37.3	55.2
chr24	1	48566227	98325	6231799	12.8315	0.24302	37.2	55.5
chr25	1	51730745	106559	6685213	12.9231	0.246099	37.2	55.1
chr26	1	39257614	80108	5042334	12.8442	0.245314	37.1	54.3
chr27	1	46662488	95498	5988567	12.8338	0.244617	37.3	54.8
chr28	1	41733330	85456	5393715	12.9242	0.245566	37.2	55.5
chr29	1	42517134	88374	5509904	12.9593	0.248168	37.3	54.6
chr30	1	40643782	83633	5243307	12.9006	0.245142	37.3	55.3
chr31	1	39901454	80991	5060692	12.683	0.241054	37.3	54.8
chr32	1	40225481	82804	5136228	12.7686	0.244771	37.4	54.1
chr33	1	32139216	66003	4139697	12.8805	0.244886	37.3	54.6
chr34	1	42397973	87327	5447156	12.8477	0.245866	37.3	54.9
chr35	1	28051305	60647	3765923	13.4251	0.259339	37.2	52.9
chr36	1	31223415	64401	3998631	12.8065	0.244971	37.3	54.9
chr37	1	30785915	63753	4003247	13.0035	0.246446	37.2	55.5
chr38	1	24803098	50375	3153444	12.7139	0.242199	37.2	54.8
chrX	1	124992030	148097	9178696	7.34343	0.13611	37.3	50.3
