#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	322513	20191995	16.3423	0.325873	37.3	57.2
chr2	1	84979418	219624	13775087	16.2099	0.322652	37.2	57.1
chr3	1	92479059	242619	15194742	16.4305	0.328022	37.3	57.4
chr4	1	89535178	233589	14582956	16.2874	0.32624	37.3	57.2
chr5	1	89562946	236946	14808823	16.5345	0.329798	37.2	57.7
chr6	1	78113029	204448	12819139	16.411	0.327178	37.3	57.2
chr7	1	81081596	212856	13317839	16.4252	0.327993	37.3	57.6
chr8	1	76405709	199018	12435135	16.2751	0.325412	37.3	56.7
chr9	1	61171909	158745	9931393	16.2352	0.322401	37.1	57.5
chr10	1	70643054	183984	11504288	16.2851	0.324554	37.2	57.7
chr11	1	74805798	197106	12304663	16.4488	0.329001	37.3	56.6
chr12	1	72970719	189194	11831472	16.214	0.323504	37.4	57.4
chr13	1	64299765	166015	10373997	16.1338	0.322797	37.3	57.1
chr14	1	61112200	158852	9931192	16.2508	0.324851	37.4	57.4
chr15	1	64676183	166679	10406205	16.0897	0.32144	37.3	57.3
chr16	1	60362399	155212	9720577	16.1037	0.320851	37.3	56.9
chr17	1	65088165	170867	10659734	16.3774	0.328497	37.3	56.9
chr18	1	56472973	149178	9270263	16.4154	0.329487	37.2	57
chr19	1	55516201	143828	8974547	16.1656	0.323187	37.3	56.8
chr20	1	58627490	152553	9570801	16.3248	0.324403	37.3	57.7
chr21	1	51742555	134012	8394181	16.223	0.323257	37.4	56.6
chr22	1	61573679	159767	9956614	16.1702	0.32387	37.4	57.5
chr23	1	53134997	140599	8778742	16.5216	0.330995	37.4	57.5
chr24	1	48566227	126850	7960628	16.3913	0.326565	37.2	57.5
chr25	1	51730745	135420	8499890	16.431	0.32705	37.3	57.5
chr26	1	39257614	100761	6286391	16.0132	0.319788	37.2	56
chr27	1	46662488	121502	7576100	16.236	0.324376	37.3	56.9
chr28	1	41733330	107988	6794286	16.2802	0.323163	37.2	57.5
chr29	1	42517134	110868	6910320	16.253	0.325249	37.3	57
chr30	1	40643782	105619	6614722	16.2749	0.324724	37.3	57.7
chr31	1	39901454	102489	6388684	16.0112	0.320213	37.3	57.3
chr32	1	40225481	103388	6429568	15.9838	0.321217	37.4	56.5
chr33	1	32139216	82326	5119042	15.9277	0.319835	37.3	56.7
chr34	1	42397973	112718	6993928	16.4959	0.331801	37.3	57.3
chr35	1	28051305	76840	4695862	16.7403	0.342374	37.2	54.5
chr36	1	31223415	81187	5093374	16.3127	0.325088	37.3	57.6
chr37	1	30785915	80416	5024776	16.3217	0.326218	37.3	57.8
chr38	1	24803098	62582	3920526	15.8066	0.315136	37.2	57
chrX	1	124992030	178414	11481329	9.18565	0.175766	37.3	53.5
