#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	440347	24573122	19.8882	0.406406	37.3	53.8
chr2	1	84979418	301953	16856445	19.8359	0.405645	37.2	54
chr3	1	92479059	335012	18629597	20.1447	0.411993	37.4	53.9
chr4	1	89535178	324228	18011489	20.1167	0.412172	37.4	53.8
chr5	1	89562946	319999	17981609	20.0771	0.409155	37.3	54.7
chr6	1	78113029	278880	15601107	19.9725	0.407536	37.3	53.9
chr7	1	81081596	293690	16384069	20.2069	0.41342	37.4	54.2
chr8	1	76405709	274612	15359309	20.1023	0.409803	37.4	53.4
chr9	1	61171909	217558	12237460	20.005	0.406799	37.2	54.5
chr10	1	70643054	251910	14074564	19.9235	0.406589	37.2	54.4
chr11	1	74805798	270291	15071482	20.1475	0.412193	37.3	53.3
chr12	1	72970719	262548	14551797	19.942	0.407023	37.4	53.7
chr13	1	64299765	230567	12811334	19.9244	0.40717	37.3	53.6
chr14	1	61112200	219604	12214016	19.9862	0.408555	37.4	53.7
chr15	1	64676183	232907	12830316	19.8378	0.40744	37.3	53.6
chr16	1	60362399	213500	11888362	19.695	0.402068	37.3	53.5
chr17	1	65088165	232584	12940350	19.8813	0.407771	37.3	53.7
chr18	1	56472973	205014	11354409	20.1059	0.414477	37.2	53.8
chr19	1	55516201	197743	10982648	19.7828	0.403838	37.4	53.2
chr20	1	58627490	206166	11629385	19.8361	0.402451	37.3	54.6
chr21	1	51742555	183437	10248821	19.8073	0.40473	37.4	53.3
chr22	1	61573679	223368	12321862	20.0116	0.410536	37.4	53.6
chr23	1	53134997	192463	10722815	20.1803	0.412639	37.4	54.1
chr24	1	48566227	170980	9642287	19.8539	0.403115	37.2	54.6
chr25	1	51730745	184558	10316669	19.943	0.406482	37.3	54.1
chr26	1	39257614	137759	7733465	19.6993	0.40277	37.2	53.3
chr27	1	46662488	167341	9310938	19.9538	0.408706	37.4	53.5
chr28	1	41733330	146762	8267277	19.8098	0.402572	37.3	54.4
chr29	1	42517134	152667	8404779	19.768	0.406586	37.4	53.2
chr30	1	40643782	144703	8092929	19.9119	0.405485	37.3	54.2
chr31	1	39901454	142708	7885832	19.7633	0.404576	37.3	53.6
chr32	1	40225481	144532	7931252	19.717	0.405557	37.4	52.5
chr33	1	32139216	114177	6299055	19.5993	0.402712	37.3	53.1
chr34	1	42397973	154256	8572687	20.2196	0.413723	37.4	53.8
chr35	1	28051305	103879	5705095	20.3381	0.4244	37.3	51.9
chr36	1	31223415	112192	6173465	19.7719	0.404949	37.3	53.5
chr37	1	30785915	110950	6166899	20.0316	0.408651	37.3	54.3
chr38	1	24803098	88069	4880056	19.6752	0.402142	37.3	53.4
chrX	1	124992030	258704	14218054	11.3752	0.222934	37.3	48.5
