#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	254886	14155135	11.4564	0.223364	37.3	52
chr2	1	84979418	175199	9821345	11.5573	0.225113	37.2	52.3
chr3	1	92479059	193585	10707868	11.5787	0.226109	37.3	52.1
chr4	1	89535178	188968	10429699	11.6487	0.228635	37.3	52
chr5	1	89562946	184554	10309600	11.511	0.224336	37.2	53.1
chr6	1	78113029	166079	9264758	11.8607	0.232309	37.3	52.6
chr7	1	81081596	170524	9470514	11.6802	0.22846	37.3	52.5
chr8	1	76405709	155968	8651696	11.3234	0.221563	37.3	51.8
chr9	1	61171909	125373	7059650	11.5407	0.224836	37.2	53.3
chr10	1	70643054	146183	8141640	11.525	0.225318	37.2	52.8
chr11	1	74805798	156684	8724211	11.6625	0.227809	37.3	51.6
chr12	1	72970719	153394	8377359	11.4804	0.22552	37.3	51.9
chr13	1	64299765	132891	7323182	11.3891	0.223187	37.3	51.8
chr14	1	61112200	128727	7097842	11.6144	0.227043	37.4	51.9
chr15	1	64676183	134361	7433831	11.4939	0.224056	37.3	52
chr16	1	60362399	123605	6850234	11.3485	0.22161	37.3	51.9
chr17	1	65088165	135274	7481115	11.4938	0.225742	37.3	52
chr18	1	56472973	117489	6467080	11.4516	0.224932	37.2	51.9
chr19	1	55516201	115306	6354483	11.4462	0.223546	37.3	51.2
chr20	1	58627490	120422	6730966	11.4809	0.223805	37.2	53.2
chr21	1	51742555	106614	5919279	11.4399	0.223737	37.3	51.5
chr22	1	61573679	130176	7114631	11.5547	0.226498	37.4	51.7
chr23	1	53134997	111851	6202656	11.6734	0.228525	37.4	52.3
chr24	1	48566227	99488	5585935	11.5017	0.224217	37.2	53
chr25	1	51730745	107659	5964925	11.5307	0.225821	37.3	52.5
chr26	1	39257614	78156	4432284	11.2903	0.218952	37.2	52.1
chr27	1	46662488	98263	5433037	11.6433	0.228223	37.3	51.9
chr28	1	41733330	85105	4743456	11.3661	0.222052	37.2	52.7
chr29	1	42517134	88727	4849241	11.4054	0.224356	37.4	51.5
chr30	1	40643782	84741	4719893	11.6128	0.226609	37.3	52.5
chr31	1	39901454	83261	4545768	11.3925	0.223451	37.3	51.5
chr32	1	40225481	83838	4589649	11.4098	0.223595	37.4	50.7
chr33	1	32139216	66388	3667831	11.4123	0.223201	37.3	51.7
chr34	1	42397973	88925	4906772	11.5731	0.22671	37.3	52
chr35	1	28051305	60470	3324850	11.8527	0.236036	37.2	50.1
chr36	1	31223415	66075	3581408	11.4703	0.226284	37.3	51.7
chr37	1	30785915	64225	3556553	11.5525	0.224237	37.3	52.4
chr38	1	24803098	50507	2774458	11.1859	0.218081	37.3	51.8
chrX	1	124992030	255952	14363164	11.4913	0.225033	37.3	50.6
