#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	282945	20031339	16.2123	0.293686	37.2	56.6
chr2	1	84979418	194307	13798042	16.2369	0.293145	37.2	56.6
chr3	1	92479059	211449	14931113	16.1454	0.293568	37.3	56.9
chr4	1	89535178	206606	14516499	16.2132	0.295504	37.3	56.6
chr5	1	89562946	210328	14805068	16.5303	0.300937	37.2	57.3
chr6	1	78113029	181212	12757250	16.3318	0.297354	37.2	56.6
chr7	1	81081596	187681	13254823	16.3475	0.297525	37.3	57.1
chr8	1	76405709	174824	12351385	16.1655	0.293469	37.3	56.3
chr9	1	61171909	142523	10032606	16.4007	0.297963	37.1	57.1
chr10	1	70643054	162596	11493457	16.2698	0.295215	37.2	57.1
chr11	1	74805798	173306	12243526	16.3671	0.2977	37.3	56.1
chr12	1	72970719	164529	11633111	15.9422	0.288569	37.3	56.8
chr13	1	64299765	145156	10271718	15.9747	0.289606	37.3	56.6
chr14	1	61112200	140843	9925352	16.2412	0.295214	37.3	56.7
chr15	1	64676183	147613	10393395	16.0699	0.292097	37.2	56.8
chr16	1	60362399	135859	9573473	15.86	0.288272	37.2	56.5
chr17	1	65088165	150195	10585609	16.2635	0.295972	37.3	56.6
chr18	1	56472973	131342	9194157	16.2806	0.297989	37.2	56.6
chr19	1	55516201	125508	8848042	15.9378	0.289564	37.3	56.1
chr20	1	58627490	135291	9542303	16.2762	0.295409	37.2	57.3
chr21	1	51742555	117438	8324823	16.0889	0.291982	37.3	56.2
chr22	1	61573679	139363	9849786	15.9967	0.289895	37.4	56.8
chr23	1	53134997	123020	8703596	16.3802	0.297349	37.3	57
chr24	1	48566227	113508	7974897	16.4207	0.299135	37.2	57
chr25	1	51730745	119492	8409244	16.2558	0.295428	37.2	56.9
chr26	1	39257614	90175	6344060	16.1601	0.294385	37.1	55.9
chr27	1	46662488	106512	7513327	16.1014	0.292627	37.3	56.4
chr28	1	41733330	96566	6814875	16.3296	0.296861	37.2	57.1
chr29	1	42517134	96104	6783411	15.9545	0.290398	37.3	56.4
chr30	1	40643782	93224	6637523	16.331	0.29438	37.3	57.2
chr31	1	39901454	89872	6308478	15.8101	0.288122	37.2	56.8
chr32	1	40225481	90438	6393382	15.8939	0.289095	37.4	56
chr33	1	32139216	72163	5063938	15.7563	0.287783	37.3	56.4
chr34	1	42397973	97750	6856761	16.1724	0.295717	37.3	56.7
chr35	1	28051305	68343	4671037	16.6518	0.312789	37.2	53.3
chr36	1	31223415	71589	5015940	16.0647	0.293833	37.2	56.7
chr37	1	30785915	70309	4945012	16.0626	0.291631	37.2	57.3
chr38	1	24803098	55504	3894280	15.7008	0.285691	37.2	56.4
chrX	1	124992030	289374	20414131	16.3323	0.298646	37.3	55
