#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	207153	10159960	8.22293	0.159273	37.3	46.6
chr2	1	84979418	140241	6934056	8.15969	0.157547	37.3	46.8
chr3	1	92479059	156252	7671398	8.29528	0.160197	37.4	46.5
chr4	1	89535178	152253	7479733	8.35396	0.161954	37.4	46.5
chr5	1	89562946	147811	7380848	8.24096	0.159001	37.3	47.8
chr6	1	78113029	131909	6569052	8.40968	0.162761	37.3	47.3
chr7	1	81081596	137119	6750780	8.32591	0.160872	37.4	46.9
chr8	1	76405709	126647	6205596	8.1219	0.157355	37.4	46.1
chr9	1	61171909	102340	5121744	8.37271	0.161434	37.3	48.2
chr10	1	70643054	118244	5843441	8.27178	0.159557	37.3	47.3
chr11	1	74805798	127123	6252811	8.35873	0.16155	37.4	46.1
chr12	1	72970719	123651	5925616	8.12054	0.158388	37.5	45.9
chr13	1	64299765	108834	5251372	8.16702	0.15885	37.4	46.1
chr14	1	61112200	103586	5056648	8.27437	0.159867	37.4	46.1
chr15	1	64676183	108286	5300754	8.19584	0.15796	37.4	46.2
chr16	1	60362399	100018	4915484	8.14329	0.157736	37.3	46.4
chr17	1	65088165	108760	5362061	8.23815	0.160034	37.4	46.7
chr18	1	56472973	94519	4622240	8.18487	0.159427	37.3	46.9
chr19	1	55516201	93059	4477612	8.06541	0.156773	37.4	45.3
chr20	1	58627490	96880	4810022	8.20438	0.15893	37.3	48
chr21	1	51742555	85361	4227853	8.17094	0.158051	37.4	46.2
chr22	1	61573679	104755	4995195	8.11255	0.157546	37.5	45.5
chr23	1	53134997	89856	4371755	8.22764	0.159791	37.5	46.6
chr24	1	48566227	79982	3996832	8.22965	0.158456	37.3	47.8
chr25	1	51730745	86972	4292335	8.29745	0.160805	37.3	47
chr26	1	39257614	62831	3171657	8.07909	0.15628	37.3	47.3
chr27	1	46662488	78658	3844194	8.2383	0.159364	37.4	46
chr28	1	41733330	68811	3401925	8.15158	0.157554	37.3	47.5
chr29	1	42517134	71881	3454949	8.12602	0.157582	37.4	45.4
chr30	1	40643782	68799	3380727	8.31794	0.160109	37.4	46.9
chr31	1	39901454	67297	3224366	8.08082	0.1575	37.4	46
chr32	1	40225481	68036	3253600	8.08841	0.157863	37.5	44.9
chr33	1	32139216	53891	2624071	8.1647	0.158594	37.4	46
chr34	1	42397973	73200	3557372	8.39043	0.162614	37.4	46.1
chr35	1	28051305	48378	2385289	8.50331	0.166156	37.3	45.2
chr36	1	31223415	53660	2565658	8.2171	0.159636	37.4	46.1
chr37	1	30785915	52269	2546638	8.27209	0.160154	37.4	46.8
chr38	1	24803098	41527	2014121	8.12044	0.157296	37.4	45.9
chrX	1	124992030	135111	5898072	4.71876	0.0906136	37.4	39.7
