#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	282208	17779982	14.3902	0.28076	37.2	56.8
chr2	1	84979418	196114	12306023	14.4812	0.283107	37.2	56.4
chr3	1	92479059	211141	13327772	14.4117	0.281998	37.3	57.1
chr4	1	89535178	204029	12873095	14.3777	0.28112	37.3	56.8
chr5	1	89562946	210480	13141146	14.6725	0.287461	37.2	57.4
chr6	1	78113029	181508	11386521	14.577	0.28478	37.2	56.7
chr7	1	81081596	185772	11730141	14.4671	0.282867	37.3	57.3
chr8	1	76405709	173254	10947197	14.3277	0.279621	37.3	56.3
chr9	1	61171909	143478	8928206	14.5953	0.285042	37.1	56.8
chr10	1	70643054	163094	10240553	14.4962	0.28272	37.2	57.2
chr11	1	74805798	172545	10908941	14.583	0.284995	37.3	56.3
chr12	1	72970719	164485	10390223	14.2389	0.277762	37.3	57.1
chr13	1	64299765	146188	9221514	14.3414	0.280136	37.3	56.6
chr14	1	61112200	137983	8736523	14.2959	0.279547	37.3	57
chr15	1	64676183	146438	9239258	14.2854	0.278833	37.3	56.9
chr16	1	60362399	135114	8567629	14.1937	0.276131	37.2	56.8
chr17	1	65088165	150390	9378676	14.4092	0.284205	37.3	56.5
chr18	1	56472973	130222	8150799	14.4331	0.282643	37.2	56.6
chr19	1	55516201	124000	7835354	14.1136	0.276046	37.3	56.5
chr20	1	58627490	135938	8472133	14.4508	0.282809	37.2	57.3
chr21	1	51742555	117557	7442642	14.384	0.281243	37.3	56.4
chr22	1	61573679	137094	8720284	14.1624	0.276306	37.3	57.3
chr23	1	53134997	121792	7701390	14.494	0.283957	37.3	57.3
chr24	1	48566227	113458	7116315	14.6528	0.285701	37.2	57
chr25	1	51730745	118221	7417010	14.3377	0.280157	37.3	57
chr26	1	39257614	91138	5666548	14.4343	0.283686	37.1	55.7
chr27	1	46662488	105502	6664634	14.2826	0.278893	37.3	56.6
chr28	1	41733330	95665	6010772	14.4028	0.280796	37.2	57
chr29	1	42517134	95529	6029953	14.1824	0.277968	37.3	56.7
chr30	1	40643782	93181	5864986	14.4302	0.281775	37.3	57.1
chr31	1	39901454	88787	5610077	14.0598	0.273199	37.3	56.9
chr32	1	40225481	89428	5646692	14.0376	0.275237	37.4	56
chr33	1	32139216	71444	4505343	14.0182	0.274463	37.3	56.6
chr34	1	42397973	97390	6147412	14.4993	0.283927	37.3	57
chr35	1	28051305	67621	4162726	14.8397	0.297222	37.2	54.1
chr36	1	31223415	70720	4482431	14.356	0.279278	37.3	57.3
chr37	1	30785915	69123	4376056	14.2145	0.276186	37.3	57.4
chr38	1	24803098	55321	3478367	14.0239	0.273723	37.2	56.8
chrX	1	124992030	288354	18251456	14.6021	0.286142	37.3	54.9
