#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	234801	14642723	11.851	0.227667	37.2	56
chr2	1	84979418	161019	10055409	11.8328	0.228087	37.2	56.2
chr3	1	92479059	176992	10959817	11.8511	0.229304	37.3	56.3
chr4	1	89535178	169326	10497771	11.7247	0.2261	37.3	56
chr5	1	89562946	171742	10745665	11.9979	0.230284	37.2	56.7
chr6	1	78113029	150623	9376884	12.0043	0.231316	37.2	56.3
chr7	1	81081596	155104	9612038	11.8548	0.228716	37.3	56.4
chr8	1	76405709	143042	8861271	11.5977	0.223694	37.3	55.5
chr9	1	61171909	117140	7338936	11.9972	0.230722	37.1	56.6
chr10	1	70643054	133317	8329142	11.7905	0.226173	37.2	56.6
chr11	1	74805798	143702	8905455	11.9048	0.230036	37.3	55.5
chr12	1	72970719	139109	8589476	11.7711	0.227672	37.3	56.3
chr13	1	64299765	122040	7536017	11.7201	0.226555	37.3	55.9
chr14	1	61112200	116773	7218028	11.8111	0.228203	37.3	56.1
chr15	1	64676183	121185	7505769	11.6052	0.224044	37.3	56.1
chr16	1	60362399	113627	7069785	11.7122	0.225129	37.2	55.9
chr17	1	65088165	124332	7692107	11.818	0.228929	37.2	55.9
chr18	1	56472973	107845	6691569	11.8492	0.228789	37.2	55.9
chr19	1	55516201	105205	6477724	11.6682	0.225386	37.3	55.6
chr20	1	58627490	110854	6917945	11.7998	0.226487	37.2	56.8
chr21	1	51742555	98512	6114180	11.8165	0.228237	37.3	55.6
chr22	1	61573679	116258	7153924	11.6185	0.224514	37.3	56.2
chr23	1	53134997	101061	6299315	11.8553	0.228125	37.3	56.3
chr24	1	48566227	92589	5753416	11.8465	0.229446	37.2	56.7
chr25	1	51730745	99407	6135205	11.8599	0.229245	37.2	56.1
chr26	1	39257614	73546	4630466	11.7951	0.226042	37.2	55.4
chr27	1	46662488	88471	5464976	11.7117	0.226278	37.3	55.8
chr28	1	41733330	78476	4932536	11.8192	0.226908	37.2	56.6
chr29	1	42517134	80474	4928124	11.5909	0.225346	37.3	55.7
chr30	1	40643782	77163	4768584	11.7326	0.226848	37.2	56.4
chr31	1	39901454	75071	4625040	11.5912	0.223853	37.3	55.9
chr32	1	40225481	75076	4599519	11.4343	0.221832	37.4	55.3
chr33	1	32139216	59841	3690416	11.4826	0.221662	37.3	55.5
chr34	1	42397973	81509	5059927	11.9344	0.230526	37.3	56.1
chr35	1	28051305	56173	3411506	12.1617	0.241091	37.2	53.2
chr36	1	31223415	58985	3657037	11.7125	0.225501	37.3	56.4
chr37	1	30785915	57835	3585408	11.6463	0.224643	37.2	56.7
chr38	1	24803098	46821	2884437	11.6293	0.224795	37.2	55.8
chrX	1	124992030	137380	8521336	6.8175	0.128183	37.3	51.9
