#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	244519	16089994	13.0224	0.24776	37.3	56.9
chr2	1	84979418	167290	10986211	12.9281	0.245893	37.2	56.9
chr3	1	92479059	182584	11988698	12.9637	0.24748	37.3	57.2
chr4	1	89535178	176679	11573986	12.9267	0.247188	37.3	56.9
chr5	1	89562946	179173	11780804	13.1537	0.250499	37.2	57.5
chr6	1	78113029	155174	10148616	12.9922	0.2481	37.3	57
chr7	1	81081596	161786	10635063	13.1165	0.250142	37.3	57.3
chr8	1	76405709	152139	9962363	13.0388	0.24927	37.4	56.2
chr9	1	61171909	120741	7935271	12.9721	0.246113	37.2	57.3
chr10	1	70643054	140036	9230979	13.0671	0.248071	37.2	57.4
chr11	1	74805798	149118	9774699	13.0668	0.250344	37.3	56.5
chr12	1	72970719	144353	9447303	12.9467	0.247413	37.4	57.2
chr13	1	64299765	126890	8261416	12.8483	0.246236	37.3	56.8
chr14	1	61112200	120155	7889385	12.9097	0.246345	37.4	57.2
chr15	1	64676183	127139	8326291	12.8738	0.246062	37.3	57.1
chr16	1	60362399	118560	7753398	12.8447	0.245842	37.3	56.7
chr17	1	65088165	130120	8529249	13.1041	0.2512	37.3	56.8
chr18	1	56472973	112833	7374142	13.0578	0.249902	37.2	56.7
chr19	1	55516201	109027	7134894	12.8519	0.245462	37.3	56.2
chr20	1	58627490	115160	7571167	12.914	0.245859	37.2	57.6
chr21	1	51742555	101648	6679049	12.9082	0.246401	37.4	56.5
chr22	1	61573679	120379	7858902	12.7634	0.244814	37.4	57.3
chr23	1	53134997	105445	6924845	13.0325	0.249189	37.4	57.4
chr24	1	48566227	94936	6288751	12.9488	0.245423	37.2	57.5
chr25	1	51730745	102526	6681662	12.9162	0.247448	37.3	57.2
chr26	1	39257614	75134	4968279	12.6556	0.239174	37.2	56.3
chr27	1	46662488	92045	6031235	12.9252	0.24715	37.3	56.8
chr28	1	41733330	81705	5399072	12.9371	0.245524	37.3	57.3
chr29	1	42517134	83450	5433624	12.7798	0.245096	37.4	56.6
chr30	1	40643782	79724	5235016	12.8802	0.245136	37.3	57.4
chr31	1	39901454	77353	5070966	12.7087	0.242207	37.3	57
chr32	1	40225481	78236	5097085	12.6713	0.243581	37.4	56.3
chr33	1	32139216	61979	4070323	12.6647	0.241149	37.3	56.8
chr34	1	42397973	84675	5527696	13.0376	0.250089	37.3	57.2
chr35	1	28051305	57728	3760387	13.4054	0.257408	37.3	54.6
chr36	1	31223415	61276	4018196	12.8692	0.244797	37.3	57.1
chr37	1	30785915	60987	4007288	13.0166	0.247663	37.3	57.6
chr38	1	24803098	47748	3136532	12.6457	0.240277	37.3	56.8
chrX	1	124992030	248299	16415097	13.1329	0.250063	37.4	55.2
