#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	596808	30804090	24.9312	0.5214	37.3	50.4
chr2	1	84979418	401837	20987867	24.6976	0.514152	37.2	50.9
chr3	1	92479059	451998	23189844	25.0758	0.524984	37.3	50.4
chr4	1	89535178	440274	22590295	25.2306	0.528918	37.3	50.3
chr5	1	89562946	428707	22376769	24.9844	0.522497	37.2	51.6
chr6	1	78113029	380348	19669704	25.1811	0.52724	37.3	50.8
chr7	1	81081596	396543	20472757	25.2496	0.528526	37.3	50.9
chr8	1	76405709	372032	19093314	24.9894	0.524698	37.3	49.8
chr9	1	61171909	284510	14994579	24.5122	0.508891	37.2	51.6
chr10	1	70643054	335469	17418692	24.6573	0.512037	37.2	51
chr11	1	74805798	367122	18882248	25.2417	0.529839	37.3	50
chr12	1	72970719	360401	18254520	25.0162	0.525929	37.4	50.1
chr13	1	64299765	310700	15832566	24.6231	0.514899	37.3	49.9
chr14	1	61112200	302976	15436591	25.2594	0.5305	37.4	50.2
chr15	1	64676183	314190	16009619	24.7535	0.518219	37.3	50.2
chr16	1	60362399	288384	14792578	24.5063	0.511896	37.3	50.1
chr17	1	65088165	313667	16231999	24.9385	0.522079	37.3	50.5
chr18	1	56472973	274501	14103430	24.9738	0.525602	37.2	50.5
chr19	1	55516201	273151	13872273	24.9878	0.52538	37.3	49.7
chr20	1	58627490	275471	14437546	24.6259	0.510463	37.2	51.5
chr21	1	51742555	250000	12921058	24.9718	0.523302	37.4	50.2
chr22	1	61573679	307273	15478814	25.1387	0.529491	37.4	49.9
chr23	1	53134997	261366	13407271	25.2325	0.529682	37.4	50.5
chr24	1	48566227	225016	11894239	24.4908	0.505828	37.3	51.5
chr25	1	51730745	252998	13011509	25.1524	0.526418	37.3	50.7
chr26	1	39257614	179097	9456941	24.0894	0.500757	37.2	50.5
chr27	1	46662488	227238	11610989	24.8829	0.523068	37.4	50.1
chr28	1	41733330	196984	10247307	24.5543	0.510772	37.2	51.1
chr29	1	42517134	209899	10604940	24.9427	0.5234	37.4	49.4
chr30	1	40643782	195002	10102733	24.8568	0.518114	37.3	50.9
chr31	1	39901454	194148	9779156	24.5083	0.514604	37.3	49.9
chr32	1	40225481	199503	10070447	25.035	0.528473	37.4	49.3
chr33	1	32139216	156320	7984742	24.8442	0.520842	37.3	50
chr34	1	42397973	210309	10711564	25.2643	0.532154	37.3	50.3
chr35	1	28051305	138254	7122188	25.3899	0.538959	37.2	49.3
chr36	1	31223415	153282	7736081	24.7765	0.520881	37.3	50.2
chr37	1	30785915	150541	7690985	24.9822	0.52196	37.3	50.7
chr38	1	24803098	117955	6033417	24.3253	0.508347	37.3	50.2
chrX	1	124992030	601425	31536850	25.2311	0.52887	37.3	49.5
