#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	237108	14509706	11.7434	0.229494	37.3	55.3
chr2	1	84979418	161247	9934231	11.6902	0.227345	37.2	55.3
chr3	1	92479059	177371	10871627	11.7558	0.229737	37.3	55.6
chr4	1	89535178	174204	10625267	11.8671	0.232394	37.4	55.4
chr5	1	89562946	172295	10600134	11.8354	0.230758	37.2	56.1
chr6	1	78113029	150393	9236710	11.8248	0.230704	37.3	55.5
chr7	1	81081596	156137	9611955	11.8547	0.230584	37.3	55.8
chr8	1	76405709	145664	8873520	11.6137	0.22725	37.3	55
chr9	1	61171909	114767	7100441	11.6074	0.224627	37.2	55.8
chr10	1	70643054	134567	8254956	11.6854	0.227848	37.2	55.9
chr11	1	74805798	145143	8885626	11.8783	0.232713	37.3	55
chr12	1	72970719	141292	8586089	11.7665	0.230629	37.4	55.5
chr13	1	64299765	122649	7475408	11.6259	0.227879	37.3	55.2
chr14	1	61112200	119833	7294516	11.9363	0.234537	37.4	55.5
chr15	1	64676183	123909	7573663	11.7101	0.228333	37.3	55.4
chr16	1	60362399	114841	7036371	11.6569	0.227093	37.3	55.1
chr17	1	65088165	124414	7632562	11.7265	0.229194	37.3	55.2
chr18	1	56472973	108889	6636889	11.7523	0.230764	37.2	55.4
chr19	1	55516201	106442	6486242	11.6835	0.228823	37.4	54.9
chr20	1	58627490	111251	6833269	11.6554	0.227193	37.2	56.1
chr21	1	51742555	99289	6084360	11.7589	0.229851	37.4	55
chr22	1	61573679	119600	7279298	11.8221	0.231607	37.4	55.5
chr23	1	53134997	103348	6335081	11.9226	0.233187	37.4	55.6
chr24	1	48566227	91034	5596872	11.5242	0.223759	37.2	55.8
chr25	1	51730745	100112	6108943	11.8091	0.230836	37.3	55.6
chr26	1	39257614	73221	4503504	11.4717	0.223999	37.2	54.7
chr27	1	46662488	89661	5464321	11.7103	0.229652	37.3	55.2
chr28	1	41733330	78590	4843495	11.6058	0.226007	37.2	55.7
chr29	1	42517134	81569	4982567	11.719	0.229408	37.4	55.1
chr30	1	40643782	78604	4825225	11.872	0.231532	37.3	55.9
chr31	1	39901454	76085	4611458	11.5571	0.227354	37.3	55.5
chr32	1	40225481	77989	4709559	11.7079	0.231196	37.4	54.7
chr33	1	32139216	61782	3769475	11.7286	0.229335	37.3	55
chr34	1	42397973	83038	5075813	11.9718	0.234485	37.3	55.5
chr35	1	28051305	56120	3355579	11.9623	0.240011	37.2	52.5
chr36	1	31223415	58772	3564660	11.4166	0.223554	37.3	55.5
chr37	1	30785915	58863	3601026	11.697	0.228262	37.3	56
chr38	1	24803098	46812	2878223	11.6043	0.225558	37.3	55.3
chrX	1	124992030	242608	14958185	11.9673	0.234088	37.3	53.9
