#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	361194	20708681	16.7605	0.34158	37.3	54.8
chr2	1	84979418	244445	14054773	16.539	0.335536	37.3	54.8
chr3	1	92479059	271756	15476664	16.7353	0.341805	37.4	54.9
chr4	1	89535178	262966	14965039	16.7141	0.341793	37.4	54.7
chr5	1	89562946	260185	14948009	16.6899	0.339812	37.3	55.6
chr6	1	78113029	228177	13062684	16.7228	0.340874	37.3	54.9
chr7	1	81081596	238578	13632174	16.8129	0.342816	37.3	55.1
chr8	1	76405709	221376	12669911	16.5824	0.337884	37.3	54.3
chr9	1	61171909	173899	10051384	16.4314	0.332527	37.2	55.4
chr10	1	70643054	204741	11746939	16.6286	0.338135	37.3	55.3
chr11	1	74805798	221116	12622134	16.8732	0.344792	37.4	54.2
chr12	1	72970719	214743	12183743	16.6968	0.341699	37.4	54.8
chr13	1	64299765	186374	10588818	16.4679	0.337085	37.3	54.7
chr14	1	61112200	179811	10206832	16.7018	0.341578	37.4	54.7
chr15	1	64676183	188480	10703854	16.5499	0.337874	37.3	54.8
chr16	1	60362399	172578	9888813	16.3824	0.332605	37.3	54.5
chr17	1	65088165	189252	10814414	16.615	0.339359	37.3	54.7
chr18	1	56472973	164022	9356851	16.5687	0.338323	37.2	54.6
chr19	1	55516201	162490	9160909	16.5013	0.339132	37.4	54.2
chr20	1	58627490	170210	9790078	16.6988	0.339626	37.3	55.6
chr21	1	51742555	151539	8656848	16.7306	0.341891	37.4	54.3
chr22	1	61573679	182482	10268666	16.677	0.342133	37.4	54.7
chr23	1	53134997	156855	8972655	16.8865	0.344441	37.4	55.1
chr24	1	48566227	139447	8072984	16.6226	0.336732	37.2	55.4
chr25	1	51730745	151827	8667371	16.7548	0.342497	37.3	55.1
chr26	1	39257614	110539	6400149	16.3029	0.331184	37.2	54.2
chr27	1	46662488	136435	7772668	16.6572	0.340446	37.4	54.6
chr28	1	41733330	120579	6929258	16.6037	0.337453	37.3	55.2
chr29	1	42517134	124576	7028026	16.5299	0.338951	37.4	54.2
chr30	1	40643782	118564	6778387	16.6775	0.340498	37.3	55.2
chr31	1	39901454	115889	6547135	16.4083	0.336291	37.3	54.7
chr32	1	40225481	118265	6668782	16.5785	0.340136	37.5	53.9
chr33	1	32139216	93554	5298529	16.4862	0.337932	37.3	54.3
chr34	1	42397973	125765	7164054	16.8972	0.345694	37.4	54.8
chr35	1	28051305	85661	4805759	17.132	0.357935	37.2	52.3
chr36	1	31223415	92360	5208264	16.6806	0.34233	37.3	54.9
chr37	1	30785915	90472	5165866	16.78	0.340756	37.3	55.3
chr38	1	24803098	71242	4057970	16.3607	0.334068	37.3	54.5
chrX	1	124992030	365409	21029300	16.8245	0.344019	37.4	53.2
