#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	182738	9739590	7.8827	0.150013	37.3	48.2
chr2	1	84979418	123746	6641354	7.81525	0.148153	37.2	48.5
chr3	1	92479059	138050	7285377	7.87787	0.150392	37.3	48
chr4	1	89535178	134192	7093408	7.92248	0.151618	37.3	48
chr5	1	89562946	131738	7109865	7.9384	0.150454	37.2	49.3
chr6	1	78113029	115954	6222339	7.96581	0.1519	37.2	48.8
chr7	1	81081596	121417	6416063	7.91309	0.151347	37.4	48.4
chr8	1	76405709	114006	6046415	7.91356	0.151724	37.3	47.6
chr9	1	61171909	88608	4800940	7.84828	0.149456	37.2	49.5
chr10	1	70643054	103841	5552605	7.86009	0.149552	37.2	48.8
chr11	1	74805798	112254	5992319	8.0105	0.152717	37.4	47.7
chr12	1	72970719	109754	5764666	7.89997	0.151495	37.4	47.9
chr13	1	64299765	95262	5011818	7.79446	0.148807	37.3	47.8
chr14	1	61112200	92327	4864178	7.95942	0.152332	37.4	47.8
chr15	1	64676183	96046	5033318	7.78234	0.148958	37.3	47.8
chr16	1	60362399	88495	4708643	7.80062	0.148101	37.3	47.7
chr17	1	65088165	96950	5170328	7.94358	0.151492	37.3	48.2
chr18	1	56472973	83952	4495043	7.95964	0.151914	37.2	48.5
chr19	1	55516201	82516	4329823	7.79921	0.149149	37.4	47.2
chr20	1	58627490	84754	4550776	7.76219	0.147736	37.3	49.2
chr21	1	51742555	75898	4055805	7.83843	0.149606	37.3	47.8
chr22	1	61573679	93263	4881329	7.92762	0.15152	37.4	47.6
chr23	1	53134997	80301	4253553	8.00518	0.153054	37.3	48.3
chr24	1	48566227	69661	3772720	7.7682	0.147158	37.2	49.4
chr25	1	51730745	76069	4067456	7.86274	0.148984	37.3	48.4
chr26	1	39257614	55826	3054872	7.7816	0.147726	37.2	48.6
chr27	1	46662488	69913	3695088	7.91875	0.151268	37.4	47.8
chr28	1	41733330	61817	3319946	7.95514	0.151499	37.2	49
chr29	1	42517134	64574	3356789	7.89514	0.151711	37.4	47.3
chr30	1	40643782	60220	3208770	7.89486	0.150401	37.3	48.6
chr31	1	39901454	59402	3112716	7.80101	0.148628	37.3	47.5
chr32	1	40225481	60702	3144064	7.8161	0.150754	37.4	47
chr33	1	32139216	47492	2484514	7.73047	0.148019	37.3	47.4
chr34	1	42397973	64516	3394633	8.00659	0.153236	37.3	48
chr35	1	28051305	43103	2301758	8.20553	0.15875	37.2	46.3
chr36	1	31223415	47615	2451493	7.85146	0.15075	37.3	47.5
chr37	1	30785915	46093	2409390	7.82627	0.149269	37.3	48.3
chr38	1	24803098	36085	1882825	7.59109	0.145244	37.3	47.6
chrX	1	124992030	182902	9940734	7.95309	0.152052	37.3	47.3
