#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	357633	21846739	17.6816	0.353954	37.3	56.4
chr2	1	84979418	241626	14832987	17.4548	0.348154	37.2	56.3
chr3	1	92479059	268537	16399734	17.7335	0.354622	37.3	56.5
chr4	1	89535178	259069	15757282	17.599	0.353228	37.3	56.4
chr5	1	89562946	256271	15758749	17.5952	0.351038	37.2	57
chr6	1	78113029	227009	13884608	17.775	0.356129	37.2	56.5
chr7	1	81081596	236715	14397646	17.757	0.356352	37.3	56.7
chr8	1	76405709	220614	13444235	17.5959	0.352352	37.3	55.9
chr9	1	61171909	170974	10592544	17.316	0.343127	37.1	56.9
chr10	1	70643054	202959	12422373	17.5847	0.351404	37.2	56.8
chr11	1	74805798	218552	13322417	17.8093	0.357126	37.3	55.9
chr12	1	72970719	211871	12824074	17.5743	0.353238	37.4	56.5
chr13	1	64299765	183588	11183971	17.3935	0.348134	37.3	56.3
chr14	1	61112200	178135	10781438	17.642	0.354822	37.4	56.5
chr15	1	64676183	188372	11442565	17.6921	0.355248	37.3	56.5
chr16	1	60362399	171661	10490201	17.3787	0.347645	37.3	56.1
chr17	1	65088165	190256	11495012	17.6607	0.357527	37.3	55.9
chr18	1	56472973	161301	9816997	17.3835	0.349531	37.2	56.3
chr19	1	55516201	160527	9696138	17.4654	0.351557	37.4	55.9
chr20	1	58627490	167638	10325017	17.6112	0.351588	37.2	57.1
chr21	1	51742555	149910	9145450	17.6749	0.354774	37.4	55.7
chr22	1	61573679	179755	10817744	17.5688	0.354739	37.4	56.6
chr23	1	53134997	154802	9437391	17.7612	0.355923	37.4	56.6
chr24	1	48566227	138471	8533589	17.571	0.350213	37.2	56.8
chr25	1	51730745	150448	9161284	17.7096	0.354648	37.3	56.6
chr26	1	39257614	109535	6774138	17.2556	0.343396	37.2	55.7
chr27	1	46662488	134748	8172114	17.5132	0.351951	37.3	56.2
chr28	1	41733330	118163	7309849	17.5156	0.347215	37.2	56.9
chr29	1	42517134	124159	7516900	17.6797	0.354956	37.4	55.9
chr30	1	40643782	117549	7183039	17.6732	0.352606	37.3	56.7
chr31	1	39901454	114140	6901169	17.2955	0.347147	37.3	56.3
chr32	1	40225481	117663	7066724	17.5678	0.354276	37.4	55.4
chr33	1	32139216	91749	5544518	17.2516	0.347272	37.3	56.1
chr34	1	42397973	124173	7567172	17.848	0.358686	37.4	56.4
chr35	1	28051305	85407	5080646	18.112	0.373583	37.2	53.7
chr36	1	31223415	90995	5508723	17.6429	0.354486	37.3	56.6
chr37	1	30785915	89553	5412878	17.5823	0.353693	37.3	57
chr38	1	24803098	70967	4317476	17.407	0.349472	37.2	56.3
chrX	1	124992030	360860	22093467	17.6759	0.354609	37.3	54.6
