#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	143831	9434692	7.63594	0.144219	37.3	57
chr2	1	84979418	97802	6430412	7.56702	0.14244	37.2	56.9
chr3	1	92479059	108224	7103509	7.68121	0.145146	37.3	57.4
chr4	1	89535178	105338	6856578	7.65797	0.145656	37.3	56.8
chr5	1	89562946	105293	6925667	7.73274	0.145682	37.2	57.6
chr6	1	78113029	91198	5993117	7.67237	0.144747	37.2	57.1
chr7	1	81081596	96503	6313885	7.78708	0.14748	37.3	57.5
chr8	1	76405709	91216	5952996	7.7913	0.147613	37.4	56.3
chr9	1	61171909	70335	4643528	7.59095	0.142214	37.1	57.4
chr10	1	70643054	82254	5379127	7.61452	0.143649	37.2	57.4
chr11	1	74805798	88669	5808188	7.76436	0.146706	37.3	56.5
chr12	1	72970719	85690	5567195	7.62935	0.145142	37.4	57.3
chr13	1	64299765	74598	4851949	7.54583	0.143216	37.3	56.9
chr14	1	61112200	72681	4721842	7.72651	0.146613	37.4	57.3
chr15	1	64676183	75155	4888685	7.55871	0.143486	37.3	57.3
chr16	1	60362399	69247	4509725	7.47108	0.141771	37.3	56.9
chr17	1	65088165	76241	4980027	7.6512	0.145107	37.3	56.6
chr18	1	56472973	65261	4263578	7.54977	0.142828	37.2	56.9
chr19	1	55516201	64817	4229320	7.61817	0.144629	37.3	56.7
chr20	1	58627490	67970	4467600	7.62032	0.143744	37.2	57.7
chr21	1	51742555	60437	3957036	7.64755	0.144753	37.3	56.5
chr22	1	61573679	71846	4663957	7.5746	0.144148	37.4	57.5
chr23	1	53134997	62026	4079584	7.67777	0.144827	37.4	57.4
chr24	1	48566227	56650	3735305	7.69116	0.144695	37.2	57.3
chr25	1	51730745	59634	3913772	7.56566	0.142468	37.3	57.3
chr26	1	39257614	44625	2949223	7.51249	0.140922	37.2	56.1
chr27	1	46662488	54903	3560551	7.63044	0.145006	37.3	57
chr28	1	41733330	48562	3204947	7.67959	0.144254	37.2	57.4
chr29	1	42517134	49166	3186533	7.4947	0.142455	37.4	56.8
chr30	1	40643782	47654	3111067	7.65447	0.145203	37.3	57.4
chr31	1	39901454	46117	2977316	7.46167	0.142339	37.3	57.1
chr32	1	40225481	47267	3043492	7.56608	0.145072	37.4	56.2
chr33	1	32139216	37409	2421668	7.53493	0.143714	37.3	56.6
chr34	1	42397973	49807	3258778	7.68616	0.145642	37.3	57.2
chr35	1	28051305	33803	2182399	7.78003	0.148679	37.2	54.5
chr36	1	31223415	36379	2357347	7.54993	0.143446	37.3	57.3
chr37	1	30785915	35830	2338835	7.59709	0.143622	37.3	57.6
chr38	1	24803098	28415	1847789	7.44983	0.141183	37.3	56.9
chrX	1	124992030	80949	5303179	4.24281	0.0788694	37.3	53.4
