#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	245371	11707965	9.4758	0.188144	37.3	45.7
chr2	1	84979418	165559	7970490	9.37932	0.185605	37.2	46
chr3	1	92479059	186001	8777376	9.4912	0.18891	37.3	45.4
chr4	1	89535178	180538	8554054	9.55385	0.189874	37.3	45.4
chr5	1	89562946	176493	8560717	9.55832	0.188998	37.2	47
chr6	1	78113029	153574	7368886	9.43362	0.186987	37.3	46.1
chr7	1	81081596	162524	7733860	9.53837	0.189693	37.3	45.9
chr8	1	76405709	151013	7180202	9.39747	0.186247	37.3	45
chr9	1	61171909	118816	5838413	9.54427	0.188058	37.2	47.2
chr10	1	70643054	140157	6746476	9.55009	0.188818	37.2	46.4
chr11	1	74805798	151604	7256154	9.69999	0.193047	37.4	45.4
chr12	1	72970719	148887	6908529	9.46754	0.189249	37.4	45
chr13	1	64299765	128974	6049520	9.40831	0.188094	37.3	45.2
chr14	1	61112200	123856	5805345	9.49949	0.189194	37.3	45
chr15	1	64676183	130073	6087464	9.41222	0.187195	37.3	45
chr16	1	60362399	118570	5638705	9.34142	0.18588	37.3	45.3
chr17	1	65088165	129365	6173051	9.48414	0.189377	37.3	45.7
chr18	1	56472973	114415	5457435	9.6638	0.192697	37.3	45.9
chr19	1	55516201	111794	5216184	9.39579	0.187255	37.4	44.4
chr20	1	58627490	115141	5573109	9.50597	0.188692	37.2	47
chr21	1	51742555	103319	4939574	9.54644	0.190126	37.3	45.3
chr22	1	61573679	127259	5820941	9.45362	0.18963	37.4	44.5
chr23	1	53134997	107180	5106670	9.61075	0.190785	37.4	45.8
chr24	1	48566227	93726	4576269	9.42274	0.185571	37.3	46.9
chr25	1	51730745	103102	4921193	9.51309	0.189079	37.3	45.8
chr26	1	39257614	74768	3705165	9.43808	0.186576	37.2	46.6
chr27	1	46662488	93357	4403081	9.43602	0.188572	37.3	45.3
chr28	1	41733330	81493	3914332	9.37939	0.186021	37.3	46.5
chr29	1	42517134	86194	4029646	9.4777	0.188886	37.3	44.7
chr30	1	40643782	80761	3838257	9.44365	0.187425	37.3	46.1
chr31	1	39901454	80464	3756986	9.41566	0.186981	37.3	44.9
chr32	1	40225481	81621	3773985	9.38208	0.187782	37.4	43.8
chr33	1	32139216	64700	3019240	9.39426	0.188174	37.3	44.9
chr34	1	42397973	85808	4037323	9.52244	0.189717	37.3	45.3
chr35	1	28051305	58051	2798314	9.9757	0.20098	37.2	44.2
chr36	1	31223415	64475	2968779	9.50818	0.189999	37.3	45
chr37	1	30785915	62588	2934068	9.53055	0.189499	37.2	45.7
chr38	1	24803098	48598	2318635	9.34817	0.185076	37.3	45.5
chrX	1	124992030	246013	12035410	9.62894	0.191198	37.3	44.9
