#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	254289	11552763	9.35019	0.181499	37.3	43
chr2	1	84979418	171906	7928205	9.32956	0.180251	37.2	43.5
chr3	1	92479059	193116	8730598	9.44062	0.182885	37.3	42.9
chr4	1	89535178	186331	8445880	9.43303	0.182784	37.3	42.8
chr5	1	89562946	181527	8436509	9.41964	0.181745	37.2	44.5
chr6	1	78113029	159793	7350261	9.40978	0.182064	37.3	43.6
chr7	1	81081596	168783	7652490	9.43801	0.182861	37.4	43.2
chr8	1	76405709	158719	7211662	9.43864	0.183189	37.4	42.5
chr9	1	61171909	121149	5694746	9.30941	0.179247	37.2	44.7
chr10	1	70643054	143408	6595465	9.33632	0.179787	37.3	43.7
chr11	1	74805798	155922	7070406	9.45168	0.183228	37.4	42.4
chr12	1	72970719	154803	6915457	9.47703	0.183674	37.4	42.2
chr13	1	64299765	133573	5978892	9.29847	0.1807	37.3	42.3
chr14	1	61112200	129690	5765239	9.43386	0.18353	37.4	42.2
chr15	1	64676183	134811	6039973	9.33879	0.180765	37.3	42.4
chr16	1	60362399	123061	5589181	9.25938	0.178466	37.3	42.5
chr17	1	65088165	134268	6132127	9.42126	0.182999	37.3	42.9
chr18	1	56472973	118236	5357720	9.48723	0.185111	37.2	43.3
chr19	1	55516201	116659	5192500	9.35313	0.181616	37.4	41.7
chr20	1	58627490	116960	5464900	9.3214	0.178832	37.3	44.3
chr21	1	51742555	104873	4811498	9.29892	0.180173	37.4	42.7
chr22	1	61573679	132303	5798699	9.4175	0.183501	37.4	41.7
chr23	1	53134997	111055	5051161	9.50628	0.183927	37.4	43.1
chr24	1	48566227	95989	4490835	9.24683	0.17757	37.2	44.3
chr25	1	51730745	107182	4818384	9.31435	0.181582	37.3	43
chr26	1	39257614	75606	3619731	9.22046	0.176654	37.2	44
chr27	1	46662488	96897	4402843	9.43551	0.182771	37.4	42.5
chr28	1	41733330	83733	3890867	9.32316	0.179279	37.3	43.8
chr29	1	42517134	90991	4029573	9.47753	0.184229	37.4	41.8
chr30	1	40643782	83144	3772373	9.28155	0.179992	37.3	43.3
chr31	1	39901454	84181	3686545	9.23912	0.180613	37.3	41.9
chr32	1	40225481	85729	3810780	9.47355	0.184621	37.4	41.4
chr33	1	32139216	67237	2990942	9.30621	0.180489	37.3	41.9
chr34	1	42397973	89655	4024810	9.49293	0.184881	37.4	42.6
chr35	1	28051305	58060	2654988	9.46476	0.185085	37.3	41.9
chr36	1	31223415	66520	2910832	9.32259	0.182445	37.4	42.3
chr37	1	30785915	65107	2884277	9.36882	0.182319	37.3	42.8
chr38	1	24803098	50546	2273174	9.16488	0.177227	37.3	42.4
chrX	1	124992030	173577	6789929	5.43229	0.104543	37.4	36
