#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	329705	18791143	15.2085	0.296725	37.3	51.8
chr2	1	84979418	223039	12688909	14.9317	0.291798	37.2	51.9
chr3	1	92479059	247775	14048050	15.1905	0.296695	37.3	51.9
chr4	1	89535178	240564	13606576	15.1969	0.297863	37.3	51.8
chr5	1	89562946	240386	13697823	15.2941	0.299661	37.2	52.8
chr6	1	78113029	207942	11829955	15.1447	0.296011	37.2	52
chr7	1	81081596	218279	12401122	15.2946	0.299186	37.3	52.1
chr8	1	76405709	202855	11563417	15.1342	0.294676	37.3	51.3
chr9	1	61171909	161213	9243516	15.1107	0.294285	37.1	52.6
chr10	1	70643054	186159	10570977	14.9639	0.291757	37.2	52.3
chr11	1	74805798	201138	11414946	15.2594	0.298453	37.3	51.2
chr12	1	72970719	195228	10981917	15.0498	0.294057	37.3	51.6
chr13	1	64299765	171308	9657251	15.0191	0.293969	37.3	51.6
chr14	1	61112200	163919	9230700	15.1045	0.295736	37.4	51.4
chr15	1	64676183	171568	9689879	14.9821	0.29291	37.3	51.6
chr16	1	60362399	159017	9023287	14.9485	0.291196	37.3	51.4
chr17	1	65088165	174267	9886288	15.1891	0.298545	37.3	51.7
chr18	1	56472973	150825	8555395	15.1495	0.296686	37.2	51.8
chr19	1	55516201	148212	8333453	15.0108	0.293458	37.3	50.9
chr20	1	58627490	153430	8802988	15.0151	0.291973	37.2	52.7
chr21	1	51742555	137825	7807468	15.0891	0.2954	37.3	51.3
chr22	1	61573679	165084	9216912	14.9689	0.293361	37.4	51.3
chr23	1	53134997	142275	8091991	15.2291	0.297362	37.4	52
chr24	1	48566227	128108	7390912	15.2182	0.295331	37.2	52.6
chr25	1	51730745	138529	7854974	15.1843	0.295882	37.3	51.9
chr26	1	39257614	101500	5821237	14.8283	0.289939	37.2	51.6
chr27	1	46662488	124313	7009183	15.021	0.294789	37.3	51.4
chr28	1	41733330	110163	6281019	15.0504	0.293289	37.2	52.4
chr29	1	42517134	114098	6366452	14.9739	0.294466	37.4	50.9
chr30	1	40643782	107022	6071771	14.939	0.292942	37.3	52.4
chr31	1	39901454	105086	5903667	14.7956	0.289201	37.3	51.5
chr32	1	40225481	106757	5949576	14.7906	0.291195	37.4	50.4
chr33	1	32139216	84927	4773118	14.8514	0.291622	37.3	51.2
chr34	1	42397973	115348	6535909	15.4156	0.301571	37.3	51.6
chr35	1	28051305	77819	4372466	15.5874	0.31114	37.2	49.7
chr36	1	31223415	83943	4665269	14.9416	0.293473	37.3	51.3
chr37	1	30785915	82772	4642610	15.0803	0.295832	37.3	52.1
chr38	1	24803098	64823	3637370	14.665	0.288321	37.2	51.6
chrX	1	124992030	338833	19579328	15.6645	0.306731	37.3	50.8
