#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	291250	16643906	13.4707	0.266151	37.3	53.1
chr2	1	84979418	197395	11332008	13.335	0.262753	37.3	53.3
chr3	1	92479059	219844	12533183	13.5525	0.267945	37.3	53.2
chr4	1	89535178	212917	12135250	13.5536	0.268188	37.4	53
chr5	1	89562946	211210	12131328	13.545	0.267462	37.3	53.9
chr6	1	78113029	184154	10528186	13.4781	0.266252	37.3	53.2
chr7	1	81081596	192991	11001840	13.5688	0.268673	37.4	53.5
chr8	1	76405709	180118	10254728	13.4214	0.265884	37.4	52.5
chr9	1	61171909	143037	8235052	13.4621	0.264415	37.2	53.8
chr10	1	70643054	166670	9508746	13.4603	0.264904	37.3	53.5
chr11	1	74805798	178026	10171453	13.5971	0.269365	37.4	52.6
chr12	1	72970719	174404	9913690	13.5858	0.268746	37.4	53.1
chr13	1	64299765	152350	8627469	13.4176	0.266106	37.4	52.8
chr14	1	61112200	146513	8320908	13.6158	0.270177	37.4	53.2
chr15	1	64676183	153706	8740823	13.5147	0.267157	37.3	53
chr16	1	60362399	141341	8056758	13.3473	0.263976	37.3	52.8
chr17	1	65088165	153073	8765927	13.4678	0.266015	37.4	53.1
chr18	1	56472973	133993	7653711	13.5529	0.26792	37.2	53
chr19	1	55516201	132027	7467313	13.4507	0.26707	37.4	52.3
chr20	1	58627490	136798	7871703	13.4266	0.264169	37.3	53.9
chr21	1	51742555	122554	7007736	13.5435	0.267886	37.4	52.6
chr22	1	61573679	147578	8345875	13.5543	0.269381	37.4	53.1
chr23	1	53134997	126897	7244017	13.6332	0.26959	37.4	53.3
chr24	1	48566227	112976	6526110	13.4375	0.263374	37.3	53.8
chr25	1	51730745	122754	7019004	13.5683	0.268439	37.3	53.5
chr26	1	39257614	89467	5168636	13.1659	0.259292	37.2	53
chr27	1	46662488	110143	6256602	13.4082	0.265535	37.4	52.7
chr28	1	41733330	98279	5638542	13.5109	0.266488	37.3	53.6
chr29	1	42517134	100462	5657983	13.3075	0.264198	37.4	52.5
chr30	1	40643782	96019	5463246	13.4418	0.266544	37.3	53.7
chr31	1	39901454	94059	5316007	13.3228	0.263494	37.3	52.9
chr32	1	40225481	94465	5314565	13.2119	0.26307	37.4	52.1
chr33	1	32139216	75688	4287951	13.3418	0.264185	37.4	52.8
chr34	1	42397973	102859	5791867	13.6607	0.272218	37.3	53.1
chr35	1	28051305	68936	3897921	13.8957	0.27979	37.3	51.6
chr36	1	31223415	74206	4188761	13.4154	0.266174	37.4	53.2
chr37	1	30785915	73460	4148312	13.4747	0.26806	37.3	53.6
chr38	1	24803098	58551	3314166	13.3619	0.264953	37.3	52.8
chrX	1	124992030	172448	9555335	7.64476	0.146766	37.3	47.9
