#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	278141	15171911	12.2793	0.241499	37.3	50.5
chr2	1	84979418	189754	10439078	12.2842	0.241816	37.2	50.9
chr3	1	92479059	210839	11353368	12.2767	0.24314	37.3	50.4
chr4	1	89535178	202380	10834331	12.1006	0.239954	37.3	49.9
chr5	1	89562946	199968	11071500	12.3617	0.243234	37.3	51.8
chr6	1	78113029	176225	9606040	12.2976	0.243094	37.3	50.7
chr7	1	81081596	184733	9969824	12.296	0.243657	37.3	50.6
chr8	1	76405709	173286	9328126	12.2087	0.242195	37.3	49.7
chr9	1	61171909	137475	7615014	12.4485	0.245535	37.2	52.1
chr10	1	70643054	157584	8657967	12.2559	0.23991	37.3	51.2
chr11	1	74805798	170449	9207324	12.3083	0.243353	37.4	49.9
chr12	1	72970719	166236	8842175	12.1174	0.240107	37.4	49.7
chr13	1	64299765	144895	7746005	12.0467	0.238194	37.4	49.7
chr14	1	61112200	139894	7452732	12.1952	0.241484	37.4	49.8
chr15	1	64676183	146530	7884413	12.1906	0.240884	37.3	50.2
chr16	1	60362399	134096	7266043	12.0374	0.23759	37.3	50.2
chr17	1	65088165	146404	7941099	12.2005	0.241915	37.3	50.3
chr18	1	56472973	127747	6936849	12.2835	0.243092	37.3	50.6
chr19	1	55516201	125475	6672313	12.0187	0.238315	37.4	49.1
chr20	1	58627490	130637	7201122	12.2828	0.241538	37.3	51.8
chr21	1	51742555	116707	6351996	12.2762	0.241753	37.4	49.9
chr22	1	61573679	140667	7424027	12.0571	0.239	37.4	49.4
chr23	1	53134997	121289	6529256	12.2881	0.244111	37.4	50.5
chr24	1	48566227	108069	5970860	12.2943	0.241357	37.3	51.4
chr25	1	51730745	117903	6388865	12.3502	0.244164	37.3	50.6
chr26	1	39257614	85155	4762277	12.1308	0.237962	37.2	51.1
chr27	1	46662488	105217	5676443	12.1649	0.240446	37.4	50.1
chr28	1	41733330	92629	5108834	12.2416	0.240655	37.3	51.4
chr29	1	42517134	96780	5149124	12.1107	0.239274	37.4	49
chr30	1	40643782	92931	5047645	12.4192	0.245333	37.3	51
chr31	1	39901454	89942	4799325	12.0279	0.237683	37.3	49.6
chr32	1	40225481	91501	4830496	12.0085	0.23952	37.4	48.7
chr33	1	32139216	72713	3843646	11.9594	0.237897	37.3	49
chr34	1	42397973	97681	5242139	12.3641	0.245238	37.4	50.2
chr35	1	28051305	63942	3469026	12.3667	0.246986	37.3	49.3
chr36	1	31223415	71787	3810419	12.2037	0.241398	37.3	49.7
chr37	1	30785915	70404	3746824	12.1706	0.241052	37.4	50.3
chr38	1	24803098	55750	2993649	12.0697	0.238499	37.3	50
chrX	1	124992030	173794	8824018	7.05966	0.136614	37.3	44.2
