#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	212880	12127059	9.81499	0.185973	37.3	49.7
chr2	1	84979418	143886	8263066	9.72361	0.183972	37.2	50.1
chr3	1	92479059	161610	9176218	9.92248	0.188033	37.3	49.8
chr4	1	89535178	157246	8854637	9.88956	0.187813	37.4	49.4
chr5	1	89562946	153099	8876102	9.91046	0.187042	37.2	51
chr6	1	78113029	133515	7667467	9.81586	0.185522	37.3	50.1
chr7	1	81081596	140378	7989469	9.85362	0.186842	37.3	50.1
chr8	1	76405709	131184	7476019	9.78463	0.185036	37.3	49.3
chr9	1	61171909	102192	5934687	9.70165	0.182522	37.2	51
chr10	1	70643054	121327	6960809	9.85349	0.186164	37.2	50.6
chr11	1	74805798	131253	7454290	9.96486	0.189952	37.3	49.4
chr12	1	72970719	129217	7197843	9.86402	0.188043	37.4	49.3
chr13	1	64299765	111849	6272985	9.75584	0.185846	37.3	49.3
chr14	1	61112200	109090	6087422	9.96106	0.189714	37.4	49.3
chr15	1	64676183	113013	6358661	9.83153	0.186575	37.3	49.5
chr16	1	60362399	104059	5907871	9.78734	0.185506	37.3	49.6
chr17	1	65088165	112430	6426083	9.87289	0.187795	37.3	49.7
chr18	1	56472973	98426	5576018	9.87378	0.188111	37.2	49.9
chr19	1	55516201	97656	5474053	9.86028	0.187056	37.4	48.9
chr20	1	58627490	99120	5709645	9.73885	0.184133	37.2	51
chr21	1	51742555	90210	5111918	9.87952	0.188402	37.3	49.2
chr22	1	61573679	110074	6109553	9.92235	0.189565	37.4	49.1
chr23	1	53134997	93647	5310809	9.99494	0.189601	37.4	49.9
chr24	1	48566227	81432	4693829	9.6648	0.182845	37.2	50.8
chr25	1	51730745	89669	5088718	9.83693	0.186555	37.3	50.1
chr26	1	39257614	64746	3807527	9.69882	0.182058	37.2	50.3
chr27	1	46662488	80944	4576377	9.8074	0.186075	37.3	49.4
chr28	1	41733330	70746	4053839	9.71367	0.18345	37.2	50.3
chr29	1	42517134	74407	4140311	9.73798	0.185317	37.4	48.7
chr30	1	40643782	70307	4040265	9.94067	0.18814	37.3	50.5
chr31	1	39901454	69446	3842427	9.62979	0.183188	37.3	48.9
chr32	1	40225481	71630	3991772	9.92349	0.189636	37.4	48.5
chr33	1	32139216	56214	3151494	9.80576	0.186981	37.3	49.2
chr34	1	42397973	74596	4192344	9.88808	0.189109	37.3	49.8
chr35	1	28051305	50131	2865312	10.2145	0.195581	37.2	47.9
chr36	1	31223415	54946	3075465	9.84987	0.186478	37.4	49.3
chr37	1	30785915	54237	3052123	9.91402	0.18826	37.4	49.9
chr38	1	24803098	41787	2376260	9.5805	0.181416	37.3	49.7
chrX	1	124992030	133768	7007291	5.60619	0.104712	37.3	43.6
