#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	175405	11074042	8.96274	0.168319	37.3	54.6
chr2	1	84979418	120782	7612670	8.95825	0.168426	37.2	54.7
chr3	1	92479059	131353	8301032	8.97612	0.168302	37.3	54.7
chr4	1	89535178	127350	8054539	8.99595	0.168978	37.3	54.7
chr5	1	89562946	129648	8219795	9.17767	0.172682	37.2	55.5
chr6	1	78113029	111848	7071525	9.05294	0.170143	37.2	54.8
chr7	1	81081596	115830	7321928	9.03032	0.169542	37.3	55
chr8	1	76405709	106488	6679424	8.74205	0.164772	37.3	54.2
chr9	1	61171909	88374	5625879	9.19683	0.172172	37.1	55.3
chr10	1	70643054	100657	6369586	9.01658	0.169066	37.2	55.2
chr11	1	74805798	107471	6785806	9.07123	0.170803	37.3	54.1
chr12	1	72970719	104704	6552943	8.98024	0.169141	37.4	54.7
chr13	1	64299765	91339	5715018	8.88809	0.167352	37.3	54.3
chr14	1	61112200	87916	5517872	9.02908	0.169783	37.3	54.4
chr15	1	64676183	91509	5740796	8.87621	0.166938	37.3	54.7
chr16	1	60362399	84985	5328186	8.827	0.166605	37.3	54.3
chr17	1	65088165	93232	5857607	8.9995	0.169817	37.3	54.3
chr18	1	56472973	81737	5126697	9.07814	0.171927	37.2	54.6
chr19	1	55516201	78046	4883594	8.7967	0.165567	37.3	54
chr20	1	58627490	83143	5277897	9.00243	0.168849	37.2	55.4
chr21	1	51742555	72835	4612986	8.91527	0.166994	37.4	54.1
chr22	1	61573679	87521	5474387	8.89079	0.167192	37.4	54.5
chr23	1	53134997	76789	4818622	9.06864	0.171264	37.3	55
chr24	1	48566227	68785	4368260	8.99444	0.168502	37.2	55.3
chr25	1	51730745	74557	4675662	9.03846	0.170633	37.3	54.9
chr26	1	39257614	55003	3528358	8.9877	0.168236	37.2	54.3
chr27	1	46662488	66718	4172148	8.94112	0.168871	37.3	54.4
chr28	1	41733330	59164	3762132	9.01469	0.169071	37.3	55.2
chr29	1	42517134	60344	3735162	8.78507	0.166112	37.4	54
chr30	1	40643782	57953	3650788	8.9824	0.168871	37.3	55
chr31	1	39901454	56723	3528836	8.84388	0.166756	37.3	54.4
chr32	1	40225481	56418	3515817	8.74027	0.164933	37.4	53.7
chr33	1	32139216	44884	2823810	8.78618	0.164962	37.3	54.2
chr34	1	42397973	61828	3876090	9.14216	0.172624	37.3	54.6
chr35	1	28051305	41205	2575876	9.18273	0.174478	37.2	52.6
chr36	1	31223415	44206	2760778	8.84201	0.165962	37.3	54.5
chr37	1	30785915	43687	2752854	8.94193	0.168272	37.3	55.3
chr38	1	24803098	35092	2189787	8.82868	0.166356	37.3	54.4
chrX	1	124992030	177751	11297372	9.03847	0.169996	37.3	53
