#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	346377	21404262	17.3235	0.347957	37.3	56.9
chr2	1	84979418	239194	14793886	17.4088	0.350004	37.2	56.9
chr3	1	92479059	257534	15933229	17.229	0.346346	37.3	57.1
chr4	1	89535178	250682	15476068	17.2849	0.348381	37.3	56.8
chr5	1	89562946	257997	15869513	17.7188	0.357439	37.2	57.5
chr6	1	78113029	221901	13680526	17.5138	0.353217	37.2	56.8
chr7	1	81081596	228528	14159246	17.463	0.351167	37.3	57.3
chr8	1	76405709	209006	12916501	16.9052	0.33944	37.3	56.6
chr9	1	61171909	174209	10688610	17.4731	0.352167	37.1	57.2
chr10	1	70643054	197933	12259222	17.3538	0.34755	37.2	57.5
chr11	1	74805798	210655	13030498	17.4191	0.350285	37.3	56.4
chr12	1	72970719	201495	12466287	17.084	0.343556	37.3	57.1
chr13	1	64299765	177933	10989324	17.0908	0.344391	37.3	56.8
chr14	1	61112200	170140	10523957	17.2207	0.347028	37.4	57.1
chr15	1	64676183	177905	11010910	17.0247	0.341619	37.3	57.1
chr16	1	60362399	167064	10325955	17.1066	0.344225	37.3	56.6
chr17	1	65088165	182745	11304007	17.3672	0.349051	37.3	56.7
chr18	1	56472973	161758	9874557	17.4855	0.355315	37.2	56.8
chr19	1	55516201	153202	9474739	17.0666	0.343125	37.4	56.5
chr20	1	58627490	164774	10179917	17.3637	0.348213	37.2	57.5
chr21	1	51742555	144181	8929487	17.2575	0.346941	37.4	56.4
chr22	1	61573679	168853	10462232	16.9914	0.341757	37.4	57.2
chr23	1	53134997	150785	9277624	17.4605	0.352798	37.4	57.2
chr24	1	48566227	137581	8548223	17.6012	0.352156	37.2	57.1
chr25	1	51730745	145144	8965547	17.3312	0.348007	37.3	57
chr26	1	39257614	110440	6795159	17.3091	0.348949	37.2	56
chr27	1	46662488	129081	7989064	17.121	0.343449	37.3	56.8
chr28	1	41733330	116991	7256877	17.3887	0.348597	37.3	57.3
chr29	1	42517134	117142	7238061	17.0239	0.342483	37.4	56.6
chr30	1	40643782	113852	7063034	17.3779	0.347978	37.3	57.4
chr31	1	39901454	108924	6736646	16.8832	0.339198	37.3	57
chr32	1	40225481	107983	6683766	16.6158	0.333862	37.4	56.3
chr33	1	32139216	87505	5420681	16.8663	0.337993	37.3	56.8
chr34	1	42397973	118122	7297423	17.2117	0.34738	37.3	57.1
chr35	1	28051305	83758	5043146	17.9783	0.372892	37.2	54
chr36	1	31223415	86259	5312979	17.016	0.342943	37.3	57
chr37	1	30785915	86761	5359117	17.4077	0.351338	37.3	57.7
chr38	1	24803098	67833	4163428	16.7859	0.3376	37.3	56.6
chrX	1	124992030	352374	21860851	17.4898	0.352602	37.3	55
