#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	248381	14744816	11.9337	0.228605	37.2	53
chr2	1	84979418	168842	10085102	11.8677	0.226783	37.2	53.2
chr3	1	92479059	185501	11058924	11.9583	0.228189	37.3	53.1
chr4	1	89535178	179878	10632808	11.8756	0.227951	37.3	52.8
chr5	1	89562946	180049	10739677	11.9912	0.229368	37.2	54
chr6	1	78113029	157977	9424560	12.0653	0.231138	37.2	53.2
chr7	1	81081596	162770	9673463	11.9305	0.229131	37.3	53.4
chr8	1	76405709	151790	9033569	11.8232	0.226305	37.3	52.4
chr9	1	61171909	119968	7184470	11.7447	0.223872	37.1	53.8
chr10	1	70643054	142372	8531786	12.0773	0.230417	37.2	53.6
chr11	1	74805798	151729	8996620	12.0266	0.231191	37.3	52.4
chr12	1	72970719	145857	8608639	11.7974	0.226547	37.3	52.9
chr13	1	64299765	128491	7614316	11.8419	0.225888	37.3	52.7
chr14	1	61112200	123363	7269874	11.8959	0.228768	37.3	52.8
chr15	1	64676183	128652	7606139	11.7603	0.224698	37.2	52.9
chr16	1	60362399	118861	7103631	11.7683	0.224092	37.3	52.7
chr17	1	65088165	129684	7718717	11.8589	0.227261	37.3	53
chr18	1	56472973	113806	6729199	11.9158	0.229289	37.2	53
chr19	1	55516201	110865	6539887	11.7801	0.225431	37.3	52.3
chr20	1	58627490	116384	6978302	11.9028	0.226726	37.2	53.9
chr21	1	51742555	103439	6153997	11.8935	0.227831	37.3	52.5
chr22	1	61573679	123161	7215297	11.7182	0.225169	37.4	52.7
chr23	1	53134997	107706	6379373	12.006	0.230185	37.3	53.2
chr24	1	48566227	97192	5836975	12.0186	0.228754	37.2	53.7
chr25	1	51730745	103896	6170143	11.9274	0.228522	37.3	53.3
chr26	1	39257614	77604	4677238	11.9142	0.227737	37.1	52.8
chr27	1	46662488	93846	5559887	11.9151	0.229113	37.3	52.9
chr28	1	41733330	83024	4954627	11.8721	0.226631	37.2	53.5
chr29	1	42517134	84501	4981612	11.7167	0.224662	37.3	52.4
chr30	1	40643782	81626	4867337	11.9756	0.228841	37.3	53.4
chr31	1	39901454	79481	4694979	11.7664	0.22579	37.2	53.1
chr32	1	40225481	79926	4678139	11.6298	0.224199	37.4	51.8
chr33	1	32139216	64717	3787564	11.7849	0.228352	37.3	52.3
chr34	1	42397973	85874	5047447	11.9049	0.229199	37.3	53
chr35	1	28051305	58476	3477443	12.3967	0.240463	37.2	51.1
chr36	1	31223415	62452	3654173	11.7033	0.225495	37.3	52.9
chr37	1	30785915	61751	3662400	11.8963	0.227375	37.2	53.5
chr38	1	24803098	48722	2876406	11.597	0.222362	37.2	52.7
chrX	1	124992030	250908	15127949	12.1031	0.231395	37.3	51.6
