#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	641681	34064996	27.5704	0.61338	37.3	56.1
chr2	1	84979418	442572	23351201	27.4787	0.612662	37.3	56.2
chr3	1	92479059	479804	25496638	27.5702	0.614794	37.4	56.4
chr4	1	89535178	465192	24733466	27.6243	0.616522	37.4	56.3
chr5	1	89562946	478061	25196908	28.1332	0.628189	37.3	57
chr6	1	78113029	410863	21659883	27.7289	0.619235	37.3	56.2
chr7	1	81081596	424552	22497413	27.7466	0.620177	37.4	56.6
chr8	1	76405709	396001	21045415	27.5443	0.614071	37.4	55.5
chr9	1	61171909	323212	16950538	27.7097	0.616818	37.2	56.7
chr10	1	70643054	368201	19523902	27.6374	0.614145	37.2	56.7
chr11	1	74805798	392491	20773773	27.7703	0.621774	37.4	55.6
chr12	1	72970719	371471	19845726	27.1968	0.603836	37.4	56.3
chr13	1	64299765	327622	17458759	27.1521	0.604648	37.3	56.1
chr14	1	61112200	314072	16759478	27.4241	0.611534	37.4	56.2
chr15	1	64676183	330340	17628415	27.2564	0.604381	37.3	56.3
chr16	1	60362399	310674	16477061	27.2969	0.608663	37.3	56
chr17	1	65088165	340154	17933199	27.5522	0.616869	37.3	55.9
chr18	1	56472973	300645	15713907	27.8255	0.627109	37.2	56
chr19	1	55516201	282576	15089536	27.1804	0.604063	37.4	55.6
chr20	1	58627490	306963	16229106	27.6817	0.61519	37.3	56.9
chr21	1	51742555	267146	14278881	27.596	0.613842	37.4	55.7
chr22	1	61573679	310944	16633311	27.0137	0.600539	37.4	56.3
chr23	1	53134997	276829	14718645	27.7005	0.618655	37.4	56.5
chr24	1	48566227	258816	13608806	28.0211	0.625655	37.3	56.7
chr25	1	51730745	269189	14269312	27.5838	0.61488	37.3	56.5
chr26	1	39257614	208034	10864988	27.6761	0.621003	37.2	55.4
chr27	1	46662488	240423	12778874	27.3858	0.610468	37.4	56
chr28	1	41733330	220409	11650743	27.9171	0.622026	37.3	56.7
chr29	1	42517134	215345	11514480	27.082	0.601847	37.4	55.8
chr30	1	40643782	210757	11194718	27.5435	0.613371	37.3	56.6
chr31	1	39901454	201972	10729415	26.8898	0.596901	37.3	56.2
chr32	1	40225481	202479	10824241	26.9089	0.599526	37.4	55.1
chr33	1	32139216	164459	8704911	27.085	0.607372	37.3	55.3
chr34	1	42397973	223123	11769048	27.7585	0.623604	37.3	56.3
chr35	1	28051305	157346	7996426	28.5064	0.666236	37.2	53
chr36	1	31223415	158263	8445242	27.0478	0.600506	37.3	56.5
chr37	1	30785915	158303	8413383	27.3287	0.608018	37.3	56.9
chr38	1	24803098	126765	6725891	27.1171	0.603651	37.3	56.1
chrX	1	124992030	664090	35253671	28.2047	0.633606	37.4	54.1
