#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	196544	9666267	7.82336	0.151745	37.3	45.5
chr2	1	84979418	132233	6618531	7.78839	0.150364	37.2	46.1
chr3	1	92479059	148194	7300716	7.89445	0.153539	37.3	45.8
chr4	1	89535178	145338	7077430	7.90464	0.154182	37.4	45.2
chr5	1	89562946	139469	7032947	7.85252	0.151702	37.3	47.1
chr6	1	78113029	123330	6139358	7.85958	0.152244	37.3	46
chr7	1	81081596	130101	6426921	7.92649	0.153636	37.3	46
chr8	1	76405709	121509	5990221	7.84002	0.152033	37.4	45
chr9	1	61171909	93393	4729907	7.73216	0.148908	37.2	47.3
chr10	1	70643054	110408	5505088	7.79282	0.150796	37.2	46.4
chr11	1	74805798	119996	5887338	7.87016	0.153318	37.4	45.1
chr12	1	72970719	118007	5644650	7.7355	0.151321	37.4	44.7
chr13	1	64299765	101597	4944744	7.69014	0.14979	37.4	45.1
chr14	1	61112200	99664	4817577	7.88317	0.153671	37.4	45
chr15	1	64676183	103846	5034050	7.78347	0.151698	37.3	45.4
chr16	1	60362399	96102	4730222	7.83637	0.151899	37.3	45.2
chr17	1	65088165	102720	5066448	7.78398	0.15197	37.3	45.7
chr18	1	56472973	90226	4448052	7.87643	0.153976	37.2	45.9
chr19	1	55516201	89675	4325147	7.79078	0.151572	37.4	44.4
chr20	1	58627490	89354	4490791	7.65987	0.148314	37.2	47
chr21	1	51742555	81581	4035383	7.79896	0.151456	37.4	45.3
chr22	1	61573679	100923	4812758	7.81626	0.152372	37.4	44.3
chr23	1	53134997	85944	4212969	7.9288	0.154203	37.4	45.6
chr24	1	48566227	74358	3763941	7.75012	0.149793	37.3	47.2
chr25	1	51730745	82220	4057457	7.84341	0.152485	37.3	45.9
chr26	1	39257614	59173	2992275	7.62215	0.147981	37.2	46.5
chr27	1	46662488	75242	3614224	7.74546	0.152047	37.3	45
chr28	1	41733330	64390	3223250	7.72344	0.149287	37.3	46.6
chr29	1	42517134	69600	3329409	7.83075	0.153528	37.4	44.4
chr30	1	40643782	64306	3182789	7.83094	0.151843	37.3	46.1
chr31	1	39901454	64177	3083502	7.72779	0.149832	37.3	44.5
chr32	1	40225481	65338	3096031	7.69669	0.152261	37.4	43.8
chr33	1	32139216	51183	2482580	7.72446	0.150781	37.3	45
chr34	1	42397973	71955	3557498	8.39073	0.1639	37.3	46
chr35	1	28051305	46055	2290667	8.16599	0.161813	37.2	44.4
chr36	1	31223415	51217	2438469	7.80974	0.152602	37.4	44.7
chr37	1	30785915	49607	2401628	7.80106	0.151757	37.3	45.4
chr38	1	24803098	39083	1890948	7.62384	0.148266	37.3	44.9
chrX	1	124992030	129135	5568155	4.45481	0.086348	37.4	38.7
