#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	219273	11335598	9.17443	0.173477	37.3	46.9
chr2	1	84979418	148302	7730110	9.09645	0.172015	37.2	47.4
chr3	1	92479059	166885	8556195	9.25204	0.175791	37.3	46.9
chr4	1	89535178	161287	8262023	9.22768	0.174965	37.3	46.6
chr5	1	89562946	158502	8252500	9.21419	0.174285	37.2	48
chr6	1	78113029	138884	7184110	9.19707	0.174058	37.2	47.3
chr7	1	81081596	145379	7478214	9.22307	0.174865	37.3	47.1
chr8	1	76405709	134959	6949696	9.09578	0.172414	37.3	46.3
chr9	1	61171909	105803	5584337	9.12892	0.171544	37.1	48.4
chr10	1	70643054	125461	6482688	9.17668	0.174051	37.2	47.6
chr11	1	74805798	134921	6966789	9.31317	0.176088	37.3	46.3
chr12	1	72970719	132173	6720463	9.20981	0.174828	37.3	46.5
chr13	1	64299765	114605	5863621	9.1192	0.17299	37.3	46.6
chr14	1	61112200	111048	5624729	9.20394	0.174989	37.3	46.2
chr15	1	64676183	116272	5909339	9.13681	0.173423	37.3	46.6
chr16	1	60362399	106278	5476132	9.07209	0.170996	37.3	46.7
chr17	1	65088165	115712	5964085	9.16309	0.175037	37.3	46.8
chr18	1	56472973	101145	5198876	9.20595	0.175393	37.2	47.1
chr19	1	55516201	99616	5067380	9.12775	0.17269	37.3	45.9
chr20	1	58627490	101663	5316726	9.06866	0.171285	37.2	48.2
chr21	1	51742555	91775	4749704	9.17949	0.173664	37.3	46.4
chr22	1	61573679	112499	5670645	9.20953	0.174892	37.4	46.1
chr23	1	53134997	96037	4920269	9.25994	0.17622	37.3	47
chr24	1	48566227	83943	4430846	9.12331	0.171725	37.2	48.1
chr25	1	51730745	92758	4762190	9.20572	0.175094	37.3	47.1
chr26	1	39257614	65929	3495639	8.90436	0.167528	37.1	47.5
chr27	1	46662488	83395	4279423	9.17101	0.173552	37.3	46.5
chr28	1	41733330	72857	3772095	9.03857	0.170781	37.2	47.7
chr29	1	42517134	76827	3912977	9.20329	0.174537	37.3	46
chr30	1	40643782	71869	3722833	9.15966	0.172668	37.3	47.2
chr31	1	39901454	71612	3606502	9.03852	0.172148	37.3	46.2
chr32	1	40225481	72710	3661126	9.10151	0.174391	37.4	45.2
chr33	1	32139216	57761	2956054	9.19765	0.175581	37.3	46.3
chr34	1	42397973	77577	3958255	9.33595	0.177256	37.3	46.6
chr35	1	28051305	51013	2647034	9.4364	0.180805	37.2	45.8
chr36	1	31223415	57122	2881798	9.22961	0.175697	37.3	46.4
chr37	1	30785915	55913	2829731	9.19164	0.174114	37.3	46.9
chr38	1	24803098	43816	2247996	9.06337	0.171972	37.2	46.6
chrX	1	124992030	144188	6594696	5.27609	0.0989311	37.3	40.1
