#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	191891	12831799	10.3854	0.19556	37.3	57.3
chr2	1	84979418	131365	8778643	10.3303	0.194434	37.2	57.1
chr3	1	92479059	143230	9566473	10.3445	0.194967	37.4	57.5
chr4	1	89535178	139651	9330414	10.4209	0.196339	37.3	57.3
chr5	1	89562946	139951	9395894	10.4908	0.197069	37.2	57.8
chr6	1	78113029	122553	8153829	10.4385	0.19724	37.3	57.4
chr7	1	81081596	128187	8538429	10.5307	0.199041	37.3	57.7
chr8	1	76405709	117577	7861613	10.2893	0.193515	37.3	56.8
chr9	1	61171909	94885	6384228	10.4365	0.195179	37.2	57.6
chr10	1	70643054	109046	7280832	10.3065	0.193863	37.2	57.7
chr11	1	74805798	118558	7878613	10.5321	0.199254	37.4	56.7
chr12	1	72970719	113908	7565096	10.3673	0.196091	37.4	57.6
chr13	1	64299765	99116	6608192	10.2772	0.193802	37.4	57.3
chr14	1	61112200	94976	6309363	10.3242	0.19535	37.4	57.4
chr15	1	64676183	99500	6624448	10.2425	0.193412	37.3	57.4
chr16	1	60362399	92660	6169363	10.2205	0.192548	37.3	57
chr17	1	65088165	101924	6771563	10.4037	0.196909	37.3	57
chr18	1	56472973	87619	5793195	10.2583	0.194376	37.2	57.1
chr19	1	55516201	86109	5712361	10.2895	0.194479	37.4	57.1
chr20	1	58627490	90348	6055778	10.3292	0.194168	37.2	57.8
chr21	1	51742555	80052	5337463	10.3154	0.195063	37.4	56.6
chr22	1	61573679	96406	6382104	10.365	0.197038	37.4	57.6
chr23	1	53134997	83678	5537323	10.4212	0.198172	37.4	57.6
chr24	1	48566227	74033	4980305	10.2547	0.192065	37.2	57.7
chr25	1	51730745	81227	5410965	10.4599	0.197382	37.3	57.6
chr26	1	39257614	59758	4001139	10.192	0.191577	37.2	56.4
chr27	1	46662488	71503	4747826	10.1748	0.192496	37.3	57.2
chr28	1	41733330	64164	4311170	10.3303	0.193935	37.3	57.7
chr29	1	42517134	66296	4369720	10.2776	0.195166	37.4	57
chr30	1	40643782	64340	4284259	10.541	0.198894	37.3	57.7
chr31	1	39901454	61348	4034467	10.1111	0.191985	37.3	57.3
chr32	1	40225481	62743	4158145	10.3371	0.195533	37.4	56.5
chr33	1	32139216	49607	3303782	10.2796	0.193563	37.3	57.1
chr34	1	42397973	66405	4414154	10.4112	0.196981	37.3	57.3
chr35	1	28051305	46342	3028936	10.7978	0.208715	37.3	54.4
chr36	1	31223415	48100	3181319	10.1889	0.192774	37.4	57.5
chr37	1	30785915	47925	3183052	10.3393	0.195607	37.3	58
chr38	1	24803098	37851	2530673	10.2031	0.191666	37.3	57.3
chrX	1	124992030	108373	7306525	5.84559	0.107656	37.3	53.6
