#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	171521	5707240	4.61913	0.0919543	37.4	35.2
chr2	1	84979418	114167	3912109	4.6036	0.091094	37.3	36
chr3	1	92479059	129103	4302192	4.65207	0.0925753	37.4	35
chr4	1	89535178	126282	4198533	4.68926	0.0935833	37.4	34.9
chr5	1	89562946	121347	4154365	4.63849	0.0920721	37.3	37.1
chr6	1	78113029	107201	3630930	4.6483	0.0926195	37.3	36
chr7	1	81081596	113262	3758078	4.63493	0.0927751	37.4	35.3
chr8	1	76405709	106104	3525921	4.61474	0.0924627	37.4	34.7
chr9	1	61171909	82226	2895746	4.73378	0.0933767	37.3	37.9
chr10	1	70643054	96796	3292388	4.6606	0.0922585	37.3	36.3
chr11	1	74805798	104190	3478407	4.64992	0.0929716	37.4	34.7
chr12	1	72970719	103506	3366419	4.61338	0.092159	37.4	34.1
chr13	1	64299765	91047	2950544	4.58873	0.0917461	37.4	34.1
chr14	1	61112200	87312	2821257	4.61652	0.0923283	37.4	33.8
chr15	1	64676183	91272	2985891	4.61668	0.0921842	37.4	34.7
chr16	1	60362399	82981	2767646	4.58505	0.0914427	37.4	35.1
chr17	1	65088165	89149	3050830	4.68723	0.0930549	37.4	35.5
chr18	1	56472973	78024	2639321	4.6736	0.0931586	37.3	35.8
chr19	1	55516201	78688	2576443	4.64088	0.0925464	37.4	33.7
chr20	1	58627490	79014	2696714	4.59974	0.0916253	37.3	37
chr21	1	51742555	69815	2365850	4.57235	0.091017	37.4	34.8
chr22	1	61573679	88784	2803694	4.5534	0.0915089	37.4	33.3
chr23	1	53134997	73726	2438655	4.58955	0.0914963	37.4	34.9
chr24	1	48566227	64672	2276903	4.68824	0.0928647	37.3	37.6
chr25	1	51730745	72206	2383970	4.60842	0.092	37.4	35.4
chr26	1	39257614	50744	1811450	4.61426	0.0909466	37.3	37.3
chr27	1	46662488	63757	2127335	4.55898	0.0908742	37.4	34.9
chr28	1	41733330	56329	1919891	4.60038	0.0911276	37.3	36.4
chr29	1	42517134	61009	1967226	4.6269	0.0925706	37.5	33.6
chr30	1	40643782	55790	1866475	4.59228	0.0917809	37.4	35.6
chr31	1	39901454	56584	1814070	4.54638	0.0911769	37.4	34
chr32	1	40225481	57313	1830922	4.55165	0.0909627	37.5	32.7
chr33	1	32139216	44574	1476198	4.59314	0.0910531	37.4	34.1
chr34	1	42397973	59894	1961657	4.62677	0.0923603	37.4	34.8
chr35	1	28051305	39071	1354703	4.82938	0.0960601	37.3	35.3
chr36	1	31223415	45068	1427705	4.57255	0.0921956	37.4	33.8
chr37	1	30785915	43835	1419030	4.60935	0.092195	37.4	34.9
chr38	1	24803098	33816	1118827	4.51084	0.0893053	37.3	34.7
chrX	1	124992030	163132	5775895	4.62101	0.0913372	37.4	35
