#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	251371	14793816	11.9733	0.231523	37.3	52.8
chr2	1	84979418	170889	10147779	11.9415	0.229936	37.3	53
chr3	1	92479059	189382	11129855	12.035	0.233008	37.3	53
chr4	1	89535178	184211	10774758	12.0341	0.234008	37.3	52.7
chr5	1	89562946	184331	10890430	12.1595	0.23607	37.3	53.8
chr6	1	78113029	158551	9377327	12.0048	0.232135	37.3	53.2
chr7	1	81081596	166888	9850681	12.1491	0.234591	37.3	53.1
chr8	1	76405709	157220	9149048	11.9743	0.232902	37.3	52.2
chr9	1	61171909	122781	7326446	11.9768	0.231207	37.2	53.8
chr10	1	70643054	142187	8426894	11.9288	0.22983	37.2	53.5
chr11	1	74805798	155189	9104780	12.1712	0.236484	37.4	52.3
chr12	1	72970719	151346	8776116	12.0269	0.234025	37.4	52.7
chr13	1	64299765	131585	7654775	11.9048	0.231846	37.4	52.5
chr14	1	61112200	128750	7450770	12.192	0.238177	37.4	52.6
chr15	1	64676183	133111	7744298	11.974	0.232426	37.3	52.7
chr16	1	60362399	122260	7168734	11.8762	0.229738	37.3	52.4
chr17	1	65088165	133623	7896766	12.1324	0.235058	37.3	52.9
chr18	1	56472973	116659	6853761	12.1364	0.235861	37.2	52.8
chr19	1	55516201	115351	6691369	12.053	0.234345	37.4	51.9
chr20	1	58627490	116112	6871502	11.7206	0.226552	37.3	53.8
chr21	1	51742555	105571	6198807	11.9801	0.232637	37.4	52.4
chr22	1	61573679	128692	7434400	12.074	0.235392	37.4	52.6
chr23	1	53134997	110432	6463095	12.1635	0.236459	37.4	53.1
chr24	1	48566227	97329	5754487	11.8487	0.228905	37.2	53.4
chr25	1	51730745	105866	6239316	12.0611	0.233139	37.3	53.1
chr26	1	39257614	75837	4523403	11.5224	0.221977	37.2	52.6
chr27	1	46662488	95193	5555026	11.9047	0.231574	37.3	52.5
chr28	1	41733330	84142	4980940	11.9352	0.229885	37.3	53.2
chr29	1	42517134	88467	5138573	12.0859	0.234545	37.4	52.1
chr30	1	40643782	82616	4855943	11.9476	0.231515	37.3	53.2
chr31	1	39901454	81467	4723867	11.8388	0.229467	37.4	52.5
chr32	1	40225481	83986	4825131	11.9952	0.234768	37.4	51.6
chr33	1	32139216	65216	3788863	11.7889	0.228511	37.3	52.2
chr34	1	42397973	88055	5130531	12.1009	0.23575	37.3	52.4
chr35	1	28051305	59059	3492331	12.4498	0.241852	37.2	51.2
chr36	1	31223415	64807	3726988	11.9365	0.232146	37.3	52.2
chr37	1	30785915	63484	3696344	12.0066	0.232133	37.3	53.2
chr38	1	24803098	50859	2945542	11.8757	0.230051	37.3	51.9
chrX	1	124992030	257139	15252794	12.203	0.23664	37.4	51.5
