#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	210137	12818931	10.375	0.19761	37.3	53.9
chr2	1	84979418	142193	8709556	10.249	0.194824	37.2	54
chr3	1	92479059	158308	9586928	10.3666	0.198583	37.3	54
chr4	1	89535178	154461	9367804	10.4627	0.200332	37.3	53.8
chr5	1	89562946	151584	9255839	10.3345	0.196592	37.2	54.5
chr6	1	78113029	133050	8089829	10.3566	0.197586	37.3	53.8
chr7	1	81081596	138670	8422232	10.3874	0.198619	37.3	54.2
chr8	1	76405709	127526	7708611	10.0891	0.193214	37.3	53.6
chr9	1	61171909	104004	6337884	10.3608	0.197656	37.1	54.5
chr10	1	70643054	119947	7274270	10.2972	0.196086	37.2	54.2
chr11	1	74805798	127862	7770568	10.3877	0.198646	37.4	53.4
chr12	1	72970719	125532	7557752	10.3572	0.198837	37.4	53.9
chr13	1	64299765	108320	6540600	10.172	0.195025	37.3	53.8
chr14	1	61112200	104467	6304528	10.3163	0.197582	37.4	53.8
chr15	1	64676183	109715	6651449	10.2842	0.195753	37.3	53.8
chr16	1	60362399	101530	6160049	10.2051	0.195143	37.3	53.6
chr17	1	65088165	111424	6744569	10.3622	0.199891	37.3	53.6
chr18	1	56472973	95983	5824341	10.3135	0.1967	37.2	53.8
chr19	1	55516201	95169	5772406	10.3977	0.199037	37.3	53.4
chr20	1	58627490	97913	5968453	10.1803	0.193609	37.3	54.4
chr21	1	51742555	87256	5327884	10.2969	0.196426	37.4	53.5
chr22	1	61573679	106540	6359280	10.3279	0.199197	37.4	53.8
chr23	1	53134997	91293	5544444	10.4346	0.199847	37.4	54.1
chr24	1	48566227	81684	5001455	10.2982	0.195953	37.2	54.4
chr25	1	51730745	88009	5340316	10.3233	0.197146	37.3	54.2
chr26	1	39257614	64822	3990166	10.1641	0.192903	37.2	53.4
chr27	1	46662488	79772	4828392	10.3475	0.198324	37.4	53.7
chr28	1	41733330	69718	4255467	10.1968	0.193855	37.3	54.3
chr29	1	42517134	72715	4375447	10.291	0.197279	37.4	53.4
chr30	1	40643782	69208	4189653	10.3082	0.197107	37.3	54.1
chr31	1	39901454	67291	4055027	10.1626	0.194348	37.3	53.8
chr32	1	40225481	68537	4093128	10.1755	0.196854	37.4	52.8
chr33	1	32139216	54629	3282766	10.2142	0.195429	37.4	53.3
chr34	1	42397973	73326	4390612	10.3557	0.199987	37.3	53.8
chr35	1	28051305	49445	2967162	10.5776	0.205452	37.3	52.1
chr36	1	31223415	53236	3189896	10.2164	0.19518	37.3	53.6
chr37	1	30785915	52475	3183832	10.3418	0.197257	37.3	54.4
chr38	1	24803098	41593	2508924	10.1154	0.193607	37.2	53.7
chrX	1	124992030	211534	13005344	10.4049	0.199133	37.3	52.5
