#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	282619	17533794	14.1909	0.279561	37.3	56.8
chr2	1	84979418	192283	11964550	14.0794	0.276633	37.3	56.7
chr3	1	92479059	213005	13213125	14.2877	0.282577	37.4	57.2
chr4	1	89535178	207513	12852494	14.3547	0.283939	37.4	56.9
chr5	1	89562946	203247	12645100	14.1187	0.277184	37.3	57.4
chr6	1	78113029	179265	11098801	14.2086	0.280037	37.3	56.8
chr7	1	81081596	188202	11684996	14.4114	0.284438	37.4	57.3
chr8	1	76405709	172560	10697773	14.0013	0.276422	37.4	56.6
chr9	1	61171909	141469	8739960	14.2875	0.281696	37.2	57.2
chr10	1	70643054	161746	10028238	14.1956	0.278949	37.3	57.2
chr11	1	74805798	173579	10759582	14.3834	0.284411	37.4	56.3
chr12	1	72970719	167720	10386631	14.234	0.280897	37.4	57
chr13	1	64299765	145797	9032027	14.0467	0.276963	37.4	56.8
chr14	1	61112200	141670	8766439	14.3448	0.284309	37.4	57
chr15	1	64676183	148168	9183968	14.1999	0.279649	37.3	57
chr16	1	60362399	137442	8512825	14.1029	0.278533	37.3	56.6
chr17	1	65088165	150545	9253369	14.2167	0.283871	37.3	56.4
chr18	1	56472973	130028	8014141	14.1911	0.281091	37.3	56.7
chr19	1	55516201	127912	7888397	14.2092	0.281675	37.4	56.3
chr20	1	58627490	133493	8298328	14.1543	0.278379	37.3	57.5
chr21	1	51742555	118547	7382908	14.2685	0.281384	37.4	56.5
chr22	1	61573679	142343	8780080	14.2595	0.282571	37.4	57.1
chr23	1	53134997	123420	7602911	14.3087	0.283485	37.4	57
chr24	1	48566227	110415	6854888	14.1145	0.277492	37.3	57.1
chr25	1	51730745	119178	7364609	14.2364	0.281248	37.4	57.1
chr26	1	39257614	88192	5465273	13.9216	0.274236	37.2	56.1
chr27	1	46662488	106707	6612577	14.1711	0.279854	37.4	56.7
chr28	1	41733330	94807	5907877	14.1563	0.277256	37.3	57.2
chr29	1	42517134	97928	6039746	14.2054	0.281669	37.4	56.6
chr30	1	40643782	92595	5733407	14.1065	0.278018	37.4	57.2
chr31	1	39901454	90845	5637097	14.1275	0.278398	37.4	57
chr32	1	40225481	92848	5688331	14.1411	0.282874	37.5	56
chr33	1	32139216	73369	4546539	14.1464	0.278495	37.4	56.5
chr34	1	42397973	98771	6096012	14.3781	0.285409	37.4	56.9
chr35	1	28051305	66520	4091281	14.585	0.290476	37.3	54.6
chr36	1	31223415	71549	4414522	14.1385	0.279708	37.3	57
chr37	1	30785915	70180	4361901	14.1685	0.279391	37.4	57.7
chr38	1	24803098	55739	3428215	13.8217	0.274265	37.3	56.8
chrX	1	124992030	289222	18008484	14.4077	0.284643	37.4	55
