#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	193824	12063056	9.76319	0.188119	37.3	55.9
chr2	1	84979418	132431	8229020	9.68354	0.186681	37.2	55.8
chr3	1	92479059	147147	9105865	9.84641	0.190625	37.3	56.1
chr4	1	89535178	141876	8792548	9.82022	0.189653	37.3	55.7
chr5	1	89562946	141352	8821517	9.84952	0.189588	37.2	56.4
chr6	1	78113029	123232	7704406	9.86315	0.189414	37.3	56
chr7	1	81081596	129308	8036371	9.91146	0.191198	37.3	56.3
chr8	1	76405709	121837	7540553	9.8691	0.190814	37.3	55.1
chr9	1	61171909	94540	5910456	9.66204	0.185182	37.2	56.2
chr10	1	70643054	111162	6925596	9.80365	0.18876	37.2	56.3
chr11	1	74805798	118410	7348181	9.82301	0.19009	37.3	55.2
chr12	1	72970719	115428	7125171	9.76442	0.188745	37.4	56
chr13	1	64299765	100702	6232059	9.6922	0.187358	37.3	55.8
chr14	1	61112200	96680	5985372	9.79407	0.189213	37.4	55.9
chr15	1	64676183	101865	6321222	9.77365	0.188246	37.3	55.9
chr16	1	60362399	94084	5813569	9.63111	0.186279	37.3	55.4
chr17	1	65088165	102419	6329965	9.72522	0.188255	37.3	55.7
chr18	1	56472973	88506	5454378	9.65839	0.187463	37.2	55.5
chr19	1	55516201	87076	5389381	9.70776	0.187138	37.3	55.4
chr20	1	58627490	90698	5653819	9.64363	0.185613	37.2	56.4
chr21	1	51742555	81102	5019704	9.70131	0.187758	37.3	55.3
chr22	1	61573679	97123	5977290	9.70754	0.188078	37.4	56.1
chr23	1	53134997	83656	5188484	9.76472	0.188826	37.4	56.2
chr24	1	48566227	75712	4733288	9.74605	0.186777	37.2	56.3
chr25	1	51730745	81687	5051558	9.7651	0.18846	37.3	55.9
chr26	1	39257614	59980	3757629	9.57172	0.183684	37.2	55.3
chr27	1	46662488	73813	4556679	9.76519	0.189087	37.3	55.6
chr28	1	41733330	65201	4081144	9.7791	0.187556	37.2	56.1
chr29	1	42517134	67154	4106073	9.65745	0.187943	37.3	55.3
chr30	1	40643782	63396	3949134	9.71645	0.187066	37.3	56.5
chr31	1	39901454	62634	3826836	9.59072	0.186356	37.3	55.8
chr32	1	40225481	63507	3878361	9.64155	0.187831	37.4	55.2
chr33	1	32139216	49622	3067816	9.5454	0.184008	37.3	55.5
chr34	1	42397973	67570	4178428	9.85525	0.190433	37.3	55.8
chr35	1	28051305	45412	2790852	9.9491	0.19385	37.3	53.8
chr36	1	31223415	48928	3027228	9.69538	0.186971	37.3	56
chr37	1	30785915	48332	2994446	9.72668	0.187646	37.3	56.4
chr38	1	24803098	38385	2356584	9.50117	0.182692	37.2	55.3
chrX	1	124992030	196718	12266184	9.81357	0.189696	37.3	54.2
