#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	174864	7416300	6.00236	0.117864	37.3	42.2
chr2	1	84979418	116571	5008305	5.89355	0.115243	37.3	42.6
chr3	1	92479059	131607	5589531	6.0441	0.118588	37.4	41.9
chr4	1	89535178	129356	5418604	6.05193	0.119693	37.4	41.4
chr5	1	89562946	124202	5336967	5.9589	0.116974	37.3	43.4
chr6	1	78113029	109769	4679911	5.9912	0.118015	37.3	42.6
chr7	1	81081596	116156	4896383	6.03883	0.119222	37.4	42.3
chr8	1	76405709	106752	4526842	5.92474	0.116437	37.4	41.8
chr9	1	61171909	84239	3667926	5.9961	0.117272	37.2	43.7
chr10	1	70643054	98098	4222271	5.97691	0.116376	37.3	42.9
chr11	1	74805798	107220	4543072	6.07315	0.119821	37.4	41.7
chr12	1	72970719	105461	4396507	6.02503	0.11856	37.4	41.3
chr13	1	64299765	92314	3848515	5.98527	0.118338	37.4	41.3
chr14	1	61112200	88917	3661561	5.99154	0.118563	37.4	41.3
chr15	1	64676183	92820	3901738	6.03273	0.118533	37.4	41.7
chr16	1	60362399	84138	3536815	5.8593	0.115228	37.3	41.5
chr17	1	65088165	92187	3892486	5.98033	0.118721	37.3	42.2
chr18	1	56472973	79973	3398491	6.01791	0.118219	37.3	42
chr19	1	55516201	80340	3359195	6.05084	0.119302	37.4	41
chr20	1	58627490	81305	3508525	5.98444	0.117402	37.3	43.6
chr21	1	51742555	72546	3089070	5.97008	0.117642	37.4	41.5
chr22	1	61573679	91523	3737155	6.0694	0.120185	37.4	40.9
chr23	1	53134997	76847	3259811	6.13496	0.120769	37.4	42.2
chr24	1	48566227	65720	2852823	5.87409	0.114223	37.3	43.4
chr25	1	51730745	73707	3144960	6.07948	0.119036	37.4	42.4
chr26	1	39257614	51756	2262886	5.7642	0.11373	37.2	43
chr27	1	46662488	66413	2801195	6.0031	0.117913	37.4	41.7
chr28	1	41733330	56964	2468738	5.91551	0.115392	37.3	43.1
chr29	1	42517134	61829	2580121	6.06843	0.119166	37.4	40.9
chr30	1	40643782	57431	2432132	5.98402	0.118265	37.3	42.5
chr31	1	39901454	57860	2380413	5.96573	0.117946	37.4	41.1
chr32	1	40225481	58894	2428311	6.03675	0.119363	37.5	40.2
chr33	1	32139216	45927	1915984	5.96151	0.117973	37.3	41.2
chr34	1	42397973	60383	2533724	5.97605	0.11757	37.4	41.8
chr35	1	28051305	40318	1736980	6.19215	0.123088	37.3	40.8
chr36	1	31223415	45913	1860614	5.95903	0.117988	37.4	41.1
chr37	1	30785915	44773	1866182	6.0618	0.119852	37.4	42.2
chr38	1	24803098	34815	1456241	5.87121	0.115389	37.3	41.4
chrX	1	124992030	119828	4279711	3.42399	0.0673491	37.4	34.8
