#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	265859	15902326	12.8705	0.255853	37.3	56
chr2	1	84979418	184063	11051180	13.0045	0.258028	37.2	56
chr3	1	92479059	200666	11971380	12.945	0.258379	37.4	56.3
chr4	1	89535178	194037	11596989	12.9524	0.25829	37.4	55.9
chr5	1	89562946	198169	11773694	13.1457	0.26291	37.3	56.7
chr6	1	78113029	170976	10199871	13.0578	0.260246	37.2	56.1
chr7	1	81081596	176549	10551246	13.0131	0.259367	37.4	56.4
chr8	1	76405709	164505	9844326	12.8843	0.256362	37.4	55.6
chr9	1	61171909	135664	8086772	13.2197	0.262453	37.2	56.3
chr10	1	70643054	153352	9169020	12.9794	0.257404	37.2	56.5
chr11	1	74805798	163871	9795498	13.0946	0.26124	37.4	55.5
chr12	1	72970719	155406	9279971	12.7174	0.253693	37.4	56.2
chr13	1	64299765	137887	8231334	12.8015	0.255329	37.3	55.9
chr14	1	61112200	131806	7891080	12.9124	0.257379	37.4	56.2
chr15	1	64676183	138410	8268525	12.7845	0.253935	37.3	56.1
chr16	1	60362399	130095	7743713	12.8287	0.256509	37.3	55.9
chr17	1	65088165	141681	8424622	12.9434	0.259353	37.3	55.9
chr18	1	56472973	123805	7328014	12.9761	0.260116	37.3	55.9
chr19	1	55516201	119119	7114367	12.8149	0.255389	37.4	55.5
chr20	1	58627490	126816	7590415	12.9469	0.256681	37.3	56.7
chr21	1	51742555	111882	6695065	12.9392	0.258612	37.4	55.5
chr22	1	61573679	130818	7792816	12.6561	0.252428	37.4	56.1
chr23	1	53134997	114065	6831628	12.8571	0.255887	37.4	56.3
chr24	1	48566227	106225	6346969	13.0687	0.260234	37.2	56.5
chr25	1	51730745	113740	6791401	13.1284	0.262144	37.3	56.4
chr26	1	39257614	84780	5063702	12.8986	0.256496	37.2	55.4
chr27	1	46662488	101094	6004085	12.867	0.257643	37.3	55.9
chr28	1	41733330	90886	5446482	13.0507	0.259087	37.3	56.5
chr29	1	42517134	90195	5372637	12.6364	0.252187	37.4	55.7
chr30	1	40643782	86992	5194789	12.7813	0.255015	37.3	56.4
chr31	1	39901454	85337	5079502	12.7301	0.253182	37.3	56
chr32	1	40225481	85921	5103951	12.6884	0.25395	37.5	55.1
chr33	1	32139216	68212	4079481	12.6932	0.252611	37.3	55.8
chr34	1	42397973	92870	5532749	13.0496	0.260803	37.3	56.1
chr35	1	28051305	65045	3803057	13.5575	0.277822	37.2	53.2
chr36	1	31223415	66666	3994637	12.7937	0.254406	37.3	56.3
chr37	1	30785915	66531	3963085	12.873	0.256856	37.3	56.7
chr38	1	24803098	52491	3137961	12.6515	0.251717	37.3	55.8
chrX	1	124992030	152171	9129362	7.30396	0.141233	37.3	51.7
