#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	226536	14096924	11.4093	0.215962	37.2	54.6
chr2	1	84979418	155196	9680316	11.3914	0.215743	37.2	54.8
chr3	1	92479059	171201	10547673	11.4055	0.21728	37.3	54.7
chr4	1	89535178	166912	10304071	11.5084	0.219341	37.3	54.7
chr5	1	89562946	165830	10335564	11.54	0.218967	37.2	55.5
chr6	1	78113029	143153	8911157	11.408	0.216358	37.2	54.8
chr7	1	81081596	150836	9365772	11.551	0.219419	37.3	55.1
chr8	1	76405709	140532	8722456	11.416	0.216621	37.3	54.3
chr9	1	61171909	112933	7038827	11.5066	0.218399	37.1	55.2
chr10	1	70643054	130111	8083459	11.4427	0.216947	37.2	55.1
chr11	1	74805798	138530	8579957	11.4696	0.218511	37.3	54.2
chr12	1	72970719	133357	8245011	11.2991	0.214323	37.3	54.6
chr13	1	64299765	117127	7264507	11.2979	0.214266	37.3	54.6
chr14	1	61112200	113603	7029885	11.5032	0.21863	37.3	54.6
chr15	1	64676183	117465	7244901	11.2018	0.21289	37.2	54.7
chr16	1	60362399	109116	6792954	11.2536	0.21258	37.3	54.4
chr17	1	65088165	118965	7370815	11.3244	0.214985	37.3	54.5
chr18	1	56472973	104268	6458011	11.4356	0.217983	37.2	54.6
chr19	1	55516201	101959	6311536	11.3688	0.215915	37.3	54
chr20	1	58627490	107629	6735219	11.4882	0.217235	37.2	55.5
chr21	1	51742555	94272	5861079	11.3274	0.215018	37.3	54.3
chr22	1	61573679	114489	6964242	11.3104	0.216833	37.3	54.6
chr23	1	53134997	98615	6102873	11.4856	0.21879	37.3	55
chr24	1	48566227	89010	5588235	11.5064	0.217579	37.2	55.4
chr25	1	51730745	95025	5900132	11.4055	0.216764	37.3	54.9
chr26	1	39257614	70411	4438277	11.3055	0.213232	37.1	54.1
chr27	1	46662488	86230	5319156	11.3992	0.216873	37.3	54.5
chr28	1	41733330	76003	4743860	11.3671	0.215205	37.2	55.1
chr29	1	42517134	78072	4791748	11.2702	0.215474	37.3	54.3
chr30	1	40643782	74754	4647292	11.4342	0.216285	37.3	54.9
chr31	1	39901454	72810	4474413	11.2137	0.212811	37.2	54.4
chr32	1	40225481	73091	4495829	11.1766	0.212765	37.4	53.6
chr33	1	32139216	58161	3591560	11.175	0.212373	37.3	54.5
chr34	1	42397973	78924	4862861	11.4696	0.218758	37.3	54.6
chr35	1	28051305	53365	3318966	11.8318	0.225822	37.2	52.7
chr36	1	31223415	58273	3565974	11.4208	0.217425	37.3	54.6
chr37	1	30785915	56374	3490243	11.3371	0.214889	37.3	55.2
chr38	1	24803098	44718	2762168	11.1364	0.211336	37.2	54.6
chrX	1	124992030	132083	8051610	6.4417	0.119274	37.3	50
