#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	128815	6138600	4.96825	0.0963817	37.2	47.5
chr2	1	84979418	90191	4171796	4.90918	0.0956482	37.2	47.1
chr3	1	92479059	94890	4638598	5.01584	0.0974597	37.3	48.4
chr4	1	89535178	89313	4424392	4.94151	0.0953833	37.3	48.4
chr5	1	89562946	97166	4408478	4.92221	0.0965253	37.2	47.2
chr6	1	78113029	84569	3925137	5.02495	0.0982641	37.2	47
chr7	1	81081596	84234	4074086	5.02467	0.0975926	37.3	48.2
chr8	1	76405709	78312	3737699	4.89191	0.0955729	37.3	47.4
chr9	1	61171909	72604	3056660	4.99684	0.0996238	37.1	45.4
chr10	1	70643054	75374	3502685	4.95829	0.0966989	37.2	47.3
chr11	1	74805798	73874	3731945	4.98884	0.096038	37.3	48.3
chr12	1	72970719	71949	3638199	4.98583	0.0965262	37.3	49
chr13	1	64299765	65928	3169539	4.92932	0.0958233	37.3	47.9
chr14	1	61112200	60385	3076028	5.03341	0.096854	37.3	49
chr15	1	64676183	66665	3215281	4.97135	0.096816	37.3	47.7
chr16	1	60362399	61593	2930234	4.8544	0.0941317	37.2	47
chr17	1	65088165	67771	3214569	4.93879	0.0966947	37.3	47.4
chr18	1	56472973	61465	2787081	4.93525	0.0971738	37.2	46.3
chr19	1	55516201	54074	2743863	4.94245	0.0951782	37.3	48
chr20	1	58627490	67267	2869144	4.89385	0.0970758	37.2	45.7
chr21	1	51742555	50483	2573544	4.97375	0.0959567	37.3	48.1
chr22	1	61573679	58810	3024576	4.91212	0.0947869	37.4	49
chr23	1	53134997	52842	2652789	4.99255	0.0962686	37.3	48.9
chr24	1	48566227	51207	2334098	4.80601	0.0939332	37.2	47
chr25	1	51730745	53461	2576207	4.98003	0.0966885	37.3	48
chr26	1	39257614	41411	1894470	4.82574	0.0942915	37.1	45.7
chr27	1	46662488	46383	2329518	4.99227	0.0966441	37.3	48.2
chr28	1	41733330	43802	2043303	4.89609	0.0957062	37.2	47.4
chr29	1	42517134	40893	2114814	4.97403	0.0953297	37.3	48.7
chr30	1	40643782	41658	1995954	4.91085	0.0954469	37.3	48
chr31	1	39901454	40219	1940888	4.8642	0.0951438	37.3	47.7
chr32	1	40225481	38858	1975808	4.91183	0.095265	37.4	48.3
chr33	1	32139216	32604	1582895	4.92512	0.0958901	37.3	47.6
chr34	1	42397973	42450	2158804	5.09176	0.0978359	37.3	49
chr35	1	28051305	28544	1439601	5.13203	0.099525	37.2	47.2
chr36	1	31223415	31835	1550970	4.96733	0.0961142	37.3	47.8
chr37	1	30785915	30594	1508552	4.90014	0.095014	37.2	48.9
chr38	1	24803098	25095	1212036	4.88663	0.0952346	37.2	47.8
chrX	1	124992030	77357	3448492	2.75897	0.0537438	37.3	43.5
