#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	192068	11774398	9.52957	0.180815	37.3	54.2
chr2	1	84979418	131304	8111931	9.54576	0.179998	37.2	54.2
chr3	1	92479059	145010	8897759	9.62138	0.182601	37.3	54.4
chr4	1	89535178	141613	8633421	9.64249	0.183897	37.3	54.2
chr5	1	89562946	141011	8680155	9.69168	0.183429	37.2	55
chr6	1	78113029	121556	7488885	9.58724	0.181017	37.2	54.3
chr7	1	81081596	127436	7782957	9.59892	0.182601	37.3	54.7
chr8	1	76405709	117941	7242865	9.47948	0.179846	37.3	53.9
chr9	1	61171909	95851	5889409	9.62764	0.181574	37.1	54.9
chr10	1	70643054	110661	6775610	9.59133	0.182071	37.2	54.8
chr11	1	74805798	116984	7201701	9.6272	0.182632	37.3	53.9
chr12	1	72970719	112881	6886113	9.43682	0.179069	37.3	54.2
chr13	1	64299765	99908	6096633	9.48158	0.18035	37.3	53.9
chr14	1	61112200	96242	5874726	9.61302	0.183122	37.4	54.2
chr15	1	64676183	101480	6148174	9.50609	0.181322	37.3	54
chr16	1	60362399	92539	5665878	9.38644	0.17831	37.3	53.9
chr17	1	65088165	101752	6254340	9.60903	0.182564	37.3	54.1
chr18	1	56472973	89218	5433954	9.62222	0.183524	37.2	54.1
chr19	1	55516201	85815	5266309	9.48608	0.17978	37.4	53.6
chr20	1	58627490	90851	5574020	9.50752	0.179705	37.2	54.9
chr21	1	51742555	80982	4951368	9.56924	0.182553	37.3	53.8
chr22	1	61573679	96335	5864988	9.52515	0.181393	37.4	54.3
chr23	1	53134997	83401	5131093	9.65671	0.183374	37.4	54.6
chr24	1	48566227	75283	4631518	9.5365	0.180276	37.2	54.8
chr25	1	51730745	81061	4976652	9.6203	0.182015	37.3	54.4
chr26	1	39257614	59696	3685439	9.38783	0.177666	37.2	53.7
chr27	1	46662488	72711	4415737	9.46314	0.180925	37.3	53.9
chr28	1	41733330	64969	4016483	9.62416	0.181585	37.2	54.6
chr29	1	42517134	65552	4005755	9.42151	0.178549	37.4	53.8
chr30	1	40643782	63560	3907159	9.61318	0.182423	37.3	54.7
chr31	1	39901454	62026	3726882	9.34022	0.178581	37.3	54
chr32	1	40225481	62332	3779630	9.39611	0.179536	37.4	53.4
chr33	1	32139216	49242	3000728	9.33666	0.178499	37.3	53.8
chr34	1	42397973	66905	4083312	9.63091	0.183553	37.3	54.3
chr35	1	28051305	45404	2786847	9.93482	0.189856	37.3	52.4
chr36	1	31223415	48548	2945440	9.43343	0.179083	37.3	54.2
chr37	1	30785915	48348	2926452	9.50581	0.181908	37.3	54.7
chr38	1	24803098	37495	2293598	9.24722	0.174521	37.2	53.9
chrX	1	124992030	194082	12052182	9.64236	0.183097	37.3	52.8
