#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	226980	14070326	11.3878	0.216974	37.3	54.6
chr2	1	84979418	156507	9752883	11.4768	0.218632	37.2	54.7
chr3	1	92479059	170248	10550780	11.4088	0.21792	37.3	54.9
chr4	1	89535178	165663	10279194	11.4806	0.219515	37.3	54.7
chr5	1	89562946	165462	10336202	11.5407	0.219411	37.2	55.4
chr6	1	78113029	145826	9061471	11.6005	0.221482	37.3	54.9
chr7	1	81081596	149954	9331412	11.5087	0.219678	37.3	55.2
chr8	1	76405709	140403	8692676	11.377	0.21699	37.3	54.1
chr9	1	61171909	111060	6967409	11.3899	0.216095	37.2	55.3
chr10	1	70643054	128903	8001946	11.3273	0.215931	37.2	55.2
chr11	1	74805798	138269	8612154	11.5127	0.219783	37.4	54.3
chr12	1	72970719	134781	8316232	11.3967	0.217417	37.4	54.8
chr13	1	64299765	118774	7308794	11.3668	0.217911	37.3	54.5
chr14	1	61112200	113718	7012107	11.4742	0.219354	37.4	54.7
chr15	1	64676183	118718	7320173	11.3182	0.21611	37.3	54.8
chr16	1	60362399	109562	6830569	11.3159	0.214448	37.3	54.4
chr17	1	65088165	119906	7419811	11.3996	0.21759	37.3	54.7
chr18	1	56472973	103557	6442510	11.4081	0.217421	37.2	54.7
chr19	1	55516201	101716	6245607	11.2501	0.215835	37.4	54.3
chr20	1	58627490	107008	6655703	11.3525	0.216026	37.2	55.4
chr21	1	51742555	95099	5913538	11.4288	0.218002	37.4	54.1
chr22	1	61573679	113501	6964134	11.3102	0.216875	37.4	54.7
chr23	1	53134997	98878	6113689	11.506	0.219992	37.4	54.9
chr24	1	48566227	87638	5501677	11.3282	0.214538	37.3	55.3
chr25	1	51730745	95697	5924342	11.4523	0.218749	37.3	55
chr26	1	39257614	70109	4404839	11.2203	0.212909	37.2	54.2
chr27	1	46662488	85133	5270901	11.2958	0.215892	37.3	54.6
chr28	1	41733330	76186	4782396	11.4594	0.216791	37.3	55
chr29	1	42517134	78361	4812281	11.3185	0.216461	37.4	54.1
chr30	1	40643782	74722	4624863	11.379	0.217292	37.3	55.1
chr31	1	39901454	73006	4502217	11.2833	0.215687	37.3	54.7
chr32	1	40225481	72843	4471253	11.1155	0.212936	37.4	53.9
chr33	1	32139216	58628	3609089	11.2295	0.214337	37.3	54.5
chr34	1	42397973	78446	4874942	11.4981	0.218931	37.4	54.8
chr35	1	28051305	54796	3322965	11.846	0.232489	37.2	51.9
chr36	1	31223415	57112	3529447	11.3038	0.215257	37.3	54.8
chr37	1	30785915	56767	3495658	11.3547	0.21724	37.3	55.3
chr38	1	24803098	45638	2801803	11.2962	0.215887	37.2	54.4
chrX	1	124992030	227931	14296007	11.4375	0.218124	37.3	53.2
