#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	374141	21915592	17.7373	0.354992	37.3	54.2
chr2	1	84979418	254826	14950413	17.593	0.351466	37.2	54.3
chr3	1	92479059	279877	16333681	17.662	0.354753	37.3	54.5
chr4	1	89535178	273901	15982873	17.8509	0.35874	37.3	54.1
chr5	1	89562946	273279	15991724	17.8553	0.357323	37.2	54.8
chr6	1	78113029	237275	13868168	17.754	0.356232	37.2	54.4
chr7	1	81081596	246967	14447578	17.8186	0.357677	37.3	54.8
chr8	1	76405709	230383	13451832	17.6058	0.353038	37.3	53.6
chr9	1	61171909	183986	10730772	17.542	0.350771	37.2	54.7
chr10	1	70643054	213748	12517260	17.719	0.353992	37.2	54.7
chr11	1	74805798	228960	13382041	17.889	0.359696	37.3	53.8
chr12	1	72970719	221258	12873883	17.6425	0.353911	37.3	54.3
chr13	1	64299765	193074	11253315	17.5013	0.351123	37.3	54.1
chr14	1	61112200	186126	10824477	17.7125	0.357028	37.4	54.3
chr15	1	64676183	194774	11350126	17.5492	0.351638	37.3	54.3
chr16	1	60362399	178604	10497201	17.3903	0.346181	37.2	54
chr17	1	65088165	197127	11517107	17.6946	0.355732	37.3	54.3
chr18	1	56472973	170422	9888505	17.5102	0.35311	37.2	54.2
chr19	1	55516201	166009	9683532	17.4427	0.349739	37.3	53.8
chr20	1	58627490	176531	10313557	17.5917	0.352418	37.2	54.9
chr21	1	51742555	155849	9137917	17.6604	0.354411	37.3	53.8
chr22	1	61573679	185902	10812699	17.5606	0.353126	37.4	54.2
chr23	1	53134997	161593	9402642	17.6958	0.356278	37.4	54.6
chr24	1	48566227	147026	8660628	17.8326	0.355661	37.2	54.9
chr25	1	51730745	157088	9192036	17.769	0.355243	37.3	54.4
chr26	1	39257614	119176	6972535	17.761	0.3568	37.2	53.5
chr27	1	46662488	140169	8137458	17.439	0.351065	37.3	54.1
chr28	1	41733330	126024	7347973	17.607	0.353456	37.2	54.7
chr29	1	42517134	127941	7397416	17.3987	0.350111	37.3	53.5
chr30	1	40643782	122841	7164326	17.6271	0.353998	37.3	54.6
chr31	1	39901454	118817	6870630	17.219	0.345983	37.3	54
chr32	1	40225481	119905	6987584	17.371	0.348411	37.4	53.3
chr33	1	32139216	95409	5575338	17.3475	0.347465	37.3	54
chr34	1	42397973	129557	7515385	17.7258	0.35853	37.3	54.3
chr35	1	28051305	86595	4988550	17.7837	0.363793	37.2	52.5
chr36	1	31223415	93907	5453208	17.4651	0.350506	37.3	54.4
chr37	1	30785915	93524	5438192	17.6645	0.354726	37.3	54.8
chr38	1	24803098	74295	4321882	17.4248	0.348802	37.2	53.9
chrX	1	124992030	376500	22212629	17.7712	0.356919	37.3	52.8
