#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	250578	14280664	11.558	0.226076	37.3	52.5
chr2	1	84979418	170591	9738995	11.4604	0.224585	37.3	52.8
chr3	1	92479059	189631	10707996	11.5788	0.227701	37.3	52.6
chr4	1	89535178	183777	10345387	11.5546	0.228184	37.3	52.2
chr5	1	89562946	181776	10402918	11.6152	0.227393	37.2	53.6
chr6	1	78113029	157659	8997870	11.519	0.225645	37.3	52.8
chr7	1	81081596	166100	9423437	11.6222	0.228272	37.3	52.9
chr8	1	76405709	153797	8713904	11.4048	0.224143	37.3	51.9
chr9	1	61171909	124326	7122438	11.6433	0.228067	37.2	53.6
chr10	1	70643054	142825	8101633	11.4684	0.225652	37.3	53.2
chr11	1	74805798	154900	8781476	11.739	0.23079	37.4	51.9
chr12	1	72970719	149406	8331630	11.4178	0.226153	37.4	52.4
chr13	1	64299765	131197	7399836	11.5083	0.226189	37.3	52.3
chr14	1	61112200	125867	7062857	11.5572	0.227463	37.4	52.2
chr15	1	64676183	131217	7384024	11.4169	0.22387	37.3	52.3
chr16	1	60362399	120093	6821301	11.3006	0.221732	37.3	52.4
chr17	1	65088165	131761	7489923	11.5074	0.226627	37.3	52.5
chr18	1	56472973	115674	6545972	11.5913	0.228382	37.3	52.5
chr19	1	55516201	112543	6275460	11.3038	0.222979	37.4	51.7
chr20	1	58627490	118173	6759800	11.5301	0.225598	37.3	53.6
chr21	1	51742555	105176	5956072	11.511	0.226828	37.4	52.2
chr22	1	61573679	125176	7002964	11.3733	0.222829	37.4	52.1
chr23	1	53134997	110025	6188159	11.6461	0.229918	37.4	52.6
chr24	1	48566227	98593	5666139	11.6668	0.227887	37.2	53.3
chr25	1	51730745	105684	5991678	11.5824	0.22705	37.3	52.7
chr26	1	39257614	77458	4460707	11.3627	0.222289	37.2	52.5
chr27	1	46662488	95339	5340356	11.4446	0.225556	37.4	52
chr28	1	41733330	83781	4793072	11.485	0.225423	37.3	53.3
chr29	1	42517134	86729	4849875	11.4069	0.223982	37.4	51.7
chr30	1	40643782	82483	4659996	11.4655	0.225488	37.3	53.1
chr31	1	39901454	80928	4529839	11.3526	0.223341	37.3	52
chr32	1	40225481	81508	4547875	11.306	0.223426	37.4	51.2
chr33	1	32139216	65419	3647869	11.3502	0.22539	37.3	51.9
chr34	1	42397973	87284	4906369	11.5722	0.228548	37.3	52.4
chr35	1	28051305	58951	3321821	11.8419	0.235336	37.3	50.9
chr36	1	31223415	64329	3586700	11.4872	0.225938	37.3	52.2
chr37	1	30785915	62413	3516826	11.4235	0.224365	37.3	52.9
chr38	1	24803098	49493	2797794	11.28	0.221221	37.3	52.4
chrX	1	124992030	253523	14567462	11.6547	0.228695	37.3	51.2
