#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	265662	16104581	13.0342	0.254694	37.3	55.2
chr2	1	84979418	180581	10945407	12.8801	0.2508	37.2	55.2
chr3	1	92479059	200406	12071823	13.0536	0.255683	37.3	55.3
chr4	1	89535178	195442	11754650	13.1285	0.257878	37.3	55.2
chr5	1	89562946	192919	11712680	13.0776	0.254948	37.2	55.9
chr6	1	78113029	167807	10135109	12.9749	0.254069	37.3	55.3
chr7	1	81081596	176012	10613424	13.0898	0.256346	37.3	55.5
chr8	1	76405709	161293	9740155	12.7479	0.249632	37.3	55
chr9	1	61171909	126616	7737220	12.6483	0.244714	37.2	55.7
chr10	1	70643054	150899	9160104	12.9667	0.252674	37.2	55.7
chr11	1	74805798	161635	9776389	13.069	0.256155	37.4	54.7
chr12	1	72970719	157614	9458730	12.9624	0.254492	37.4	55.2
chr13	1	64299765	137371	8280512	12.878	0.251522	37.3	55.1
chr14	1	61112200	133724	8019838	13.1231	0.258	37.4	55.2
chr15	1	64676183	139110	8345015	12.9028	0.253306	37.3	55.2
chr16	1	60362399	127183	7686170	12.7334	0.248893	37.3	55
chr17	1	65088165	140230	8441074	12.9687	0.254728	37.3	54.9
chr18	1	56472973	120670	7251504	12.8407	0.252373	37.2	55.1
chr19	1	55516201	120323	7206438	12.9808	0.255276	37.4	54.7
chr20	1	58627490	125385	7620115	12.9975	0.253105	37.2	56
chr21	1	51742555	111253	6717479	12.9825	0.255078	37.4	54.8
chr22	1	61573679	133438	7966064	12.9375	0.254862	37.4	55.2
chr23	1	53134997	114638	6903691	12.9927	0.254334	37.4	55.4
chr24	1	48566227	103451	6280740	12.9323	0.252032	37.3	55.5
chr25	1	51730745	112145	6724403	12.9989	0.255047	37.3	55.3
chr26	1	39257614	81803	4961948	12.6395	0.246858	37.2	54.6
chr27	1	46662488	100780	6036015	12.9355	0.253853	37.3	54.9
chr28	1	41733330	88421	5363425	12.8517	0.250294	37.3	55.5
chr29	1	42517134	92367	5546706	13.0458	0.255999	37.4	54.8
chr30	1	40643782	86572	5242676	12.8991	0.251374	37.3	55.6
chr31	1	39901454	85360	5128519	12.853	0.251482	37.3	55.2
chr32	1	40225481	86940	5192989	12.9097	0.254969	37.4	54.4
chr33	1	32139216	68813	4137782	12.8746	0.252955	37.3	54.9
chr34	1	42397973	93286	5572040	13.1422	0.259156	37.3	55.3
chr35	1	28051305	62346	3731421	13.3021	0.263556	37.2	53.1
chr36	1	31223415	67503	4044916	12.9548	0.254596	37.3	55.4
chr37	1	30785915	65889	3968061	12.8892	0.251868	37.3	55.7
chr38	1	24803098	52386	3156898	12.7278	0.249002	37.3	55
chrX	1	124992030	153093	9131315	7.30552	0.139325	37.3	50.6
