#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	188295	12493140	10.1113	0.186295	37.2	55.6
chr2	1	84979418	130401	8634855	10.1611	0.187923	37.1	55.5
chr3	1	92479059	142401	9344423	10.1044	0.187787	37.2	55.8
chr4	1	89535178	137355	9059562	10.1184	0.187385	37.3	55.6
chr5	1	89562946	137677	9149901	10.2162	0.187791	37.2	56.2
chr6	1	78113029	121402	7990721	10.2297	0.189672	37.2	55.7
chr7	1	81081596	125210	8252442	10.1779	0.188413	37.3	55.9
chr8	1	76405709	116914	7698693	10.0761	0.186762	37.3	55
chr9	1	61171909	94421	6300607	10.2998	0.189475	37.1	56.1
chr10	1	70643054	108325	7198988	10.1907	0.187435	37.1	56.1
chr11	1	74805798	116699	7677780	10.2636	0.190613	37.2	55.1
chr12	1	72970719	112352	7316765	10.027	0.186852	37.3	55.6
chr13	1	64299765	98102	6408832	9.96712	0.18532	37.3	55.3
chr14	1	61112200	94362	6191583	10.1315	0.187897	37.3	55.6
chr15	1	64676183	97272	6390841	9.88129	0.182857	37.2	55.7
chr16	1	60362399	91738	6041318	10.0084	0.184956	37.2	55.2
chr17	1	65088165	100382	6614293	10.1621	0.188266	37.2	55.3
chr18	1	56472973	86413	5708082	10.1076	0.186845	37.2	55.4
chr19	1	55516201	84599	5539069	9.97739	0.185333	37.3	55.1
chr20	1	58627490	89352	5911153	10.0826	0.185875	37.2	56.2
chr21	1	51742555	79717	5265746	10.1768	0.18861	37.3	55
chr22	1	61573679	94615	6151328	9.99019	0.186283	37.3	55.6
chr23	1	53134997	81719	5380214	10.1256	0.187427	37.3	55.8
chr24	1	48566227	74225	4975769	10.2453	0.187794	37.2	56
chr25	1	51730745	80124	5271165	10.1896	0.188546	37.2	55.8
chr26	1	39257614	58543	3906290	9.9504	0.183183	37.1	54.9
chr27	1	46662488	71545	4705718	10.0846	0.187077	37.3	55.5
chr28	1	41733330	63308	4198274	10.0598	0.185851	37.2	55.9
chr29	1	42517134	65363	4263813	10.0285	0.186566	37.3	55.2
chr30	1	40643782	61967	4083869	10.048	0.185989	37.2	55.9
chr31	1	39901454	60425	3952464	9.90556	0.183566	37.2	55.6
chr32	1	40225481	61203	3987743	9.91347	0.184731	37.3	54.8
chr33	1	32139216	48733	3173433	9.87402	0.183714	37.2	55.4
chr34	1	42397973	66428	4340048	10.2365	0.190943	37.2	55.7
chr35	1	28051305	44375	2927856	10.4375	0.194051	37.2	53.4
chr36	1	31223415	48124	3117083	9.98316	0.187191	37.2	55.7
chr37	1	30785915	47634	3113410	10.1131	0.188426	37.2	56.2
chr38	1	24803098	37040	2424857	9.77643	0.18104	37.2	55.4
chrX	1	124992030	191680	12704510	10.1643	0.188296	37.3	53.9
