#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	227088	12912728	10.4509	0.205763	37.3	53
chr2	1	84979418	153809	8841922	10.4048	0.204187	37.3	53.4
chr3	1	92479059	171018	9690199	10.4783	0.206734	37.4	53.1
chr4	1	89535178	166207	9423214	10.5246	0.207987	37.4	53
chr5	1	89562946	164944	9495500	10.602	0.207622	37.3	53.9
chr6	1	78113029	146097	8350600	10.6904	0.209975	37.3	53.2
chr7	1	81081596	150313	8554729	10.5508	0.208054	37.4	53.5
chr8	1	76405709	139459	7928019	10.3762	0.204072	37.4	52.3
chr9	1	61171909	111568	6406470	10.4729	0.205413	37.2	53.9
chr10	1	70643054	128544	7323483	10.3669	0.202766	37.3	53.4
chr11	1	74805798	140520	7997594	10.6911	0.210987	37.4	52.5
chr12	1	72970719	135158	7642094	10.4728	0.205714	37.4	52.9
chr13	1	64299765	118131	6717437	10.4471	0.205485	37.4	52.9
chr14	1	61112200	112338	6342329	10.3782	0.20491	37.4	53
chr15	1	64676183	119145	6728058	10.4027	0.204834	37.3	53
chr16	1	60362399	109738	6251294	10.3563	0.203653	37.3	52.8
chr17	1	65088165	119815	6847246	10.52	0.207304	37.3	53.1
chr18	1	56472973	104085	5910895	10.4668	0.206469	37.3	52.9
chr19	1	55516201	102148	5754474	10.3654	0.204433	37.4	52.2
chr20	1	58627490	106673	6143056	10.4781	0.205361	37.3	54.1
chr21	1	51742555	95314	5413008	10.4614	0.206429	37.4	52.4
chr22	1	61573679	113250	6360686	10.3302	0.204041	37.5	52.9
chr23	1	53134997	98879	5621060	10.5788	0.208285	37.4	53.1
chr24	1	48566227	88581	5115447	10.5329	0.206289	37.3	53.7
chr25	1	51730745	96015	5450966	10.5372	0.207934	37.4	53.3
chr26	1	39257614	71060	4104272	10.4547	0.2051	37.3	52.7
chr27	1	46662488	85974	4904831	10.5113	0.206587	37.4	52.7
chr28	1	41733330	75800	4341674	10.4034	0.203406	37.3	53.4
chr29	1	42517134	78213	4399456	10.3475	0.203402	37.4	52.2
chr30	1	40643782	74161	4238840	10.4292	0.204724	37.3	53.4
chr31	1	39901454	72531	4089150	10.2481	0.202336	37.4	52.9
chr32	1	40225481	74152	4142595	10.2984	0.204108	37.5	51.9
chr33	1	32139216	58417	3305925	10.2863	0.202325	37.3	52.5
chr34	1	42397973	79507	4511602	10.6411	0.210198	37.4	53.1
chr35	1	28051305	53255	3028319	10.7956	0.214637	37.3	51.1
chr36	1	31223415	56996	3214752	10.296	0.202803	37.4	53
chr37	1	30785915	57022	3243417	10.5354	0.206567	37.3	53.6
chr38	1	24803098	45301	2585791	10.4253	0.203648	37.3	53
chrX	1	124992030	134994	7379989	5.90437	0.113352	37.4	47.5
