#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	180742	9851757	7.97349	0.153453	37.3	50.3
chr2	1	84979418	121827	6706979	7.89247	0.151466	37.3	50.6
chr3	1	92479059	136663	7418202	8.02149	0.15436	37.4	50.4
chr4	1	89535178	130890	7129872	7.96321	0.152749	37.4	50.2
chr5	1	89562946	130319	7163726	7.99854	0.153517	37.3	51.4
chr6	1	78113029	116338	6394567	8.1863	0.157431	37.3	50.8
chr7	1	81081596	119679	6522990	8.04497	0.15466	37.4	50.7
chr8	1	76405709	110779	6030776	7.8931	0.152335	37.4	50
chr9	1	61171909	90251	4979984	8.14097	0.155869	37.2	51.5
chr10	1	70643054	102779	5594026	7.91872	0.152351	37.3	50.9
chr11	1	74805798	109941	6004849	8.02725	0.154496	37.4	49.9
chr12	1	72970719	106825	5789135	7.9335	0.152418	37.4	50.1
chr13	1	64299765	93508	5075002	7.89272	0.15203	37.4	50
chr14	1	61112200	90412	4876279	7.97922	0.153983	37.4	50.1
chr15	1	64676183	94630	5107848	7.89757	0.151943	37.3	50
chr16	1	60362399	87523	4753522	7.87497	0.151349	37.3	49.9
chr17	1	65088165	94581	5176322	7.95279	0.152752	37.3	50.3
chr18	1	56472973	82832	4522377	8.00804	0.154352	37.3	50.7
chr19	1	55516201	81592	4370323	7.87216	0.151897	37.4	49.3
chr20	1	58627490	83953	4621743	7.88324	0.150476	37.3	51.2
chr21	1	51742555	75644	4151437	8.02325	0.153703	37.4	49.9
chr22	1	61573679	90915	4843402	7.86603	0.152352	37.4	49.6
chr23	1	53134997	78681	4280609	8.0561	0.155298	37.4	50.6
chr24	1	48566227	69392	3832653	7.8916	0.151069	37.3	51.3
chr25	1	51730745	76160	4151213	8.02465	0.154239	37.3	50.6
chr26	1	39257614	55187	3066842	7.81209	0.149355	37.2	50.6
chr27	1	46662488	68280	3709837	7.95036	0.153296	37.4	50.2
chr28	1	41733330	60259	3317555	7.94941	0.152242	37.3	51
chr29	1	42517134	63328	3373769	7.93508	0.153488	37.4	49.3
chr30	1	40643782	59053	3209020	7.89548	0.152023	37.3	50.6
chr31	1	39901454	58767	3145533	7.88325	0.15206	37.4	49.7
chr32	1	40225481	58838	3180943	7.90778	0.152491	37.4	49.4
chr33	1	32139216	46748	2510860	7.81245	0.15063	37.4	49.6
chr34	1	42397973	62951	3394255	8.0057	0.154842	37.4	50.1
chr35	1	28051305	41981	2283413	8.14013	0.158722	37.3	48.6
chr36	1	31223415	47245	2500758	8.00924	0.155025	37.4	49.6
chr37	1	30785915	45436	2454920	7.97417	0.15342	37.3	50.8
chr38	1	24803098	35924	1963056	7.91456	0.152081	37.3	50
chrX	1	124992030	112028	5626470	4.50146	0.0854336	37.3	44.1
