#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	238596	14539866	11.7678	0.231806	37.3	55.9
chr2	1	84979418	160979	9859822	11.6026	0.227869	37.2	56
chr3	1	92479059	178814	10845436	11.7275	0.231837	37.3	56.1
chr4	1	89535178	172536	10498710	11.7258	0.231199	37.3	56
chr5	1	89562946	173506	10592059	11.8264	0.232787	37.2	56.6
chr6	1	78113029	151091	9217653	11.8004	0.232581	37.3	56.1
chr7	1	81081596	157313	9544628	11.7716	0.232725	37.3	56.3
chr8	1	76405709	147890	9027020	11.8146	0.232341	37.3	55.4
chr9	1	61171909	115124	7077376	11.5697	0.225769	37.2	56.4
chr10	1	70643054	134934	8268213	11.7042	0.229463	37.2	56.4
chr11	1	74805798	144896	8771478	11.7257	0.231981	37.3	55.3
chr12	1	72970719	140277	8465203	11.6008	0.229616	37.4	56
chr13	1	64299765	122430	7429196	11.554	0.228029	37.3	55.9
chr14	1	61112200	117649	7105635	11.6272	0.229717	37.4	56
chr15	1	64676183	123283	7495646	11.5895	0.228157	37.3	56.1
chr16	1	60362399	115461	7003915	11.6031	0.229089	37.3	55.3
chr17	1	65088165	126671	7695597	11.8233	0.234163	37.3	55.6
chr18	1	56472973	109025	6622403	11.7267	0.231555	37.2	55.7
chr19	1	55516201	106440	6449300	11.617	0.229144	37.3	55.4
chr20	1	58627490	110226	6787412	11.5772	0.226862	37.2	56.6
chr21	1	51742555	99335	6052722	11.6978	0.230618	37.4	55.3
chr22	1	61573679	119658	7202005	11.6966	0.231626	37.4	56
chr23	1	53134997	102847	6218254	11.7027	0.231431	37.4	56.1
chr24	1	48566227	93083	5694562	11.7254	0.23009	37.2	56.2
chr25	1	51730745	100434	6091790	11.776	0.232764	37.3	56.2
chr26	1	39257614	72415	4466904	11.3784	0.222689	37.2	55.2
chr27	1	46662488	89079	5387827	11.5464	0.227845	37.3	55.6
chr28	1	41733330	77903	4794862	11.4893	0.225608	37.3	56.4
chr29	1	42517134	82635	4951222	11.6452	0.231683	37.4	55.5
chr30	1	40643782	77417	4710968	11.5909	0.228579	37.3	56.4
chr31	1	39901454	76413	4597577	11.5223	0.227648	37.3	55.9
chr32	1	40225481	76856	4627521	11.504	0.227864	37.4	55.2
chr33	1	32139216	61145	3695495	11.4984	0.227362	37.3	55.6
chr34	1	42397973	83298	5007856	11.8115	0.234574	37.3	55.8
chr35	1	28051305	56846	3408029	12.1493	0.2448	37.2	53.1
chr36	1	31223415	60107	3638076	11.6518	0.229193	37.3	56.1
chr37	1	30785915	58696	3563713	11.5758	0.228488	37.3	56.5
chr38	1	24803098	46717	2828435	11.4036	0.225257	37.3	55.7
chrX	1	124992030	239856	14695699	11.7573	0.231849	37.3	54.3
