#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	227038	11169270	9.03981	0.17635	37.4	44.8
chr2	1	84979418	157748	7647225	8.99891	0.176128	37.3	44.3
chr3	1	92479059	178180	8398080	9.08106	0.179497	37.4	44
chr4	1	89535178	171168	8132677	9.08322	0.179493	37.4	44.1
chr5	1	89562946	176111	8182097	9.13558	0.180073	37.3	43.6
chr6	1	78113029	147449	7203008	9.22126	0.180265	37.3	44.8
chr7	1	81081596	149205	7472912	9.21653	0.179466	37.4	45.8
chr8	1	76405709	144040	6974524	9.12828	0.179197	37.4	44.6
chr9	1	61171909	116451	5551153	9.07468	0.178048	37.2	44.2
chr10	1	70643054	133314	6390246	9.04582	0.177685	37.3	45.1
chr11	1	74805798	145149	6848076	9.15447	0.18133	37.4	43.3
chr12	1	72970719	135588	6623798	9.07734	0.178607	37.4	45
chr13	1	64299765	118329	5752861	8.94694	0.175178	37.4	44.9
chr14	1	61112200	115246	5616726	9.19084	0.181176	37.4	44.9
chr15	1	64676183	120591	5893957	9.11303	0.178178	37.4	44.9
chr16	1	60362399	107594	5395536	8.93857	0.174374	37.4	45.2
chr17	1	65088165	125131	5905265	9.07272	0.179589	37.4	43.7
chr18	1	56472973	108572	5150058	9.11951	0.180522	37.3	44.6
chr19	1	55516201	105116	5035131	9.06966	0.179728	37.4	43.8
chr20	1	58627490	108419	5257680	8.96794	0.174856	37.3	45.2
chr21	1	51742555	98445	4692716	9.06936	0.178738	37.4	43.8
chr22	1	61573679	112751	5559205	9.02854	0.17797	37.4	45.4
chr23	1	53134997	101190	4892319	9.20734	0.181235	37.4	44.9
chr24	1	48566227	90564	4373422	9.00507	0.175952	37.3	44.8
chr25	1	51730745	94810	4659644	9.00749	0.176148	37.3	45
chr26	1	39257614	75867	3446646	8.77956	0.173669	37.3	41.7
chr27	1	46662488	87487	4241448	9.08963	0.178846	37.4	44.8
chr28	1	41733330	77327	3770702	9.03523	0.175959	37.3	44.8
chr29	1	42517134	78283	3847239	9.04868	0.178125	37.4	44.7
chr30	1	40643782	75135	3683337	9.06249	0.176527	37.4	45.4
chr31	1	39901454	71212	3577759	8.96649	0.174939	37.4	45.9
chr32	1	40225481	74187	3645365	9.06233	0.178545	37.5	44.9
chr33	1	32139216	59935	2905440	9.04017	0.177355	37.4	44.4
chr34	1	42397973	79823	3885480	9.16431	0.180213	37.4	45.3
chr35	1	28051305	52940	2632930	9.38612	0.185359	37.3	44.3
chr36	1	31223415	57725	2845534	9.11346	0.178121	37.4	45.2
chr37	1	30785915	56000	2804661	9.11021	0.178096	37.3	46.3
chr38	1	24803098	43387	2180403	8.79085	0.17147	37.3	45.7
chrX	1	124992030	232984	11546891	9.2381	0.181463	37.4	43.7
