#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	183261	11099013	8.98295	0.168947	37.3	52.8
chr2	1	84979418	126231	7677846	9.03495	0.169709	37.2	52.8
chr3	1	92479059	140389	8442823	9.12944	0.172769	37.4	52.8
chr4	1	89535178	135248	8166514	9.12101	0.172181	37.3	52.8
chr5	1	89562946	133735	8094285	9.03754	0.170365	37.2	53.6
chr6	1	78113029	117001	7040382	9.01307	0.170394	37.3	52.9
chr7	1	81081596	122285	7409017	9.13773	0.172559	37.3	53.3
chr8	1	76405709	113562	6843346	8.95659	0.169325	37.3	52.4
chr9	1	61171909	91799	5512723	9.01185	0.170005	37.1	53.5
chr10	1	70643054	105782	6371010	9.01859	0.170153	37.2	53.2
chr11	1	74805798	113119	6865410	9.17764	0.173407	37.3	52.6
chr12	1	72970719	109731	6561536	8.99201	0.170327	37.4	52.9
chr13	1	64299765	95555	5724025	8.90209	0.168357	37.3	52.5
chr14	1	61112200	93822	5643222	9.2342	0.175083	37.4	52.8
chr15	1	64676183	97243	5849646	9.04451	0.170785	37.3	52.8
chr16	1	60362399	88496	5342442	8.85061	0.167115	37.3	52.5
chr17	1	65088165	97206	5855072	8.9956	0.170311	37.3	52.7
chr18	1	56472973	85474	5103987	9.03793	0.171766	37.2	52.7
chr19	1	55516201	82720	4955117	8.92553	0.169418	37.4	52.3
chr20	1	58627490	87953	5313577	9.06329	0.170383	37.2	53.4
chr21	1	51742555	76198	4591970	8.87465	0.168468	37.4	52.5
chr22	1	61573679	92780	5555741	9.02292	0.170738	37.4	52.5
chr23	1	53134997	80066	4831709	9.09327	0.171643	37.3	53.2
chr24	1	48566227	71730	4331314	8.91837	0.168777	37.3	53.6
chr25	1	51730745	78393	4723707	9.13133	0.172595	37.3	53.1
chr26	1	39257614	57097	3486011	8.87983	0.166258	37.2	52.4
chr27	1	46662488	70320	4254047	9.11663	0.172252	37.3	52.6
chr28	1	41733330	62175	3749594	8.98465	0.169806	37.3	53.2
chr29	1	42517134	63604	3815702	8.9745	0.170079	37.4	52.3
chr30	1	40643782	60574	3675578	9.0434	0.170104	37.3	53.3
chr31	1	39901454	59684	3522335	8.82759	0.16794	37.3	52.3
chr32	1	40225481	59566	3571118	8.87775	0.169137	37.4	52.1
chr33	1	32139216	48413	2902279	9.03034	0.171047	37.3	52.2
chr34	1	42397973	64420	3870090	9.12801	0.172802	37.3	52.8
chr35	1	28051305	43265	2596330	9.25565	0.177031	37.3	51.1
chr36	1	31223415	47102	2805253	8.98445	0.171459	37.3	52.9
chr37	1	30785915	46737	2796763	9.08455	0.171767	37.3	53.2
chr38	1	24803098	37289	2237922	9.02275	0.170526	37.3	52.5
chrX	1	124992030	184102	11298650	9.0395	0.170579	37.3	51.6
