#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	235750	14758106	11.9444	0.22688	37.2	54.9
chr2	1	84979418	161331	10124019	11.9135	0.226044	37.2	55
chr3	1	92479059	177165	11078104	11.979	0.227407	37.3	55.1
chr4	1	89535178	172340	10730527	11.9847	0.228457	37.3	54.9
chr5	1	89562946	172852	10777106	12.033	0.229169	37.2	55.6
chr6	1	78113029	150633	9404316	12.0394	0.229041	37.2	55
chr7	1	81081596	156238	9717575	11.9849	0.228668	37.3	55.2
chr8	1	76405709	144984	9028246	11.8162	0.224958	37.3	54.3
chr9	1	61171909	118102	7365761	12.0411	0.229338	37.1	55.4
chr10	1	70643054	135128	8506267	12.0412	0.227416	37.2	55.4
chr11	1	74805798	145725	9090003	12.1515	0.23137	37.3	54.4
chr12	1	72970719	138777	8618278	11.8106	0.224804	37.3	54.9
chr13	1	64299765	122877	7654954	11.9051	0.226743	37.3	54.9
chr14	1	61112200	118050	7356903	12.0384	0.229671	37.3	55
chr15	1	64676183	123911	7709057	11.9195	0.226852	37.2	54.9
chr16	1	60362399	114233	7117937	11.792	0.224179	37.2	54.6
chr17	1	65088165	124637	7797124	11.9793	0.228336	37.3	54.8
chr18	1	56472973	109570	6813986	12.0659	0.23047	37.2	54.8
chr19	1	55516201	105356	6527651	11.7581	0.22424	37.3	54.4
chr20	1	58627490	111240	6968195	11.8855	0.224911	37.2	55.5
chr21	1	51742555	98831	6161248	11.9075	0.227036	37.3	54.3
chr22	1	61573679	118335	7285848	11.8327	0.226394	37.3	54.8
chr23	1	53134997	102903	6398819	12.0426	0.229888	37.3	55.3
chr24	1	48566227	93023	5863997	12.0742	0.228831	37.2	55.6
chr25	1	51730745	99523	6223759	12.0311	0.228528	37.3	55.1
chr26	1	39257614	73833	4643658	11.8287	0.22448	37.2	54.3
chr27	1	46662488	89926	5607599	12.0174	0.228329	37.3	54.6
chr28	1	41733330	79825	5014857	12.0164	0.22781	37.2	55.4
chr29	1	42517134	80768	4978230	11.7088	0.223607	37.3	54.3
chr30	1	40643782	77263	4826290	11.8746	0.226158	37.2	55.4
chr31	1	39901454	76308	4701980	11.784	0.224575	37.2	54.9
chr32	1	40225481	76864	4751339	11.8118	0.225939	37.4	53.8
chr33	1	32139216	60619	3762429	11.7067	0.222461	37.2	54.6
chr34	1	42397973	81662	5077309	11.9754	0.228585	37.3	54.8
chr35	1	28051305	55576	3430184	12.2283	0.237081	37.2	52.9
chr36	1	31223415	59995	3693120	11.828	0.22581	37.3	54.8
chr37	1	30785915	58520	3623457	11.7699	0.223908	37.3	55.3
chr38	1	24803098	47081	2911970	11.7403	0.223601	37.2	54.6
chrX	1	124992030	137406	8418901	6.73555	0.124996	37.3	50.2
