#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	125364	6915236	5.59682	0.106739	37.3	50.6
chr2	1	84979418	85848	4785507	5.63137	0.10718	37.2	51
chr3	1	92479059	94689	5207032	5.6305	0.107526	37.3	50.6
chr4	1	89535178	91778	5033403	5.6217	0.107617	37.3	50.5
chr5	1	89562946	90587	5078846	5.6707	0.107674	37.2	51.6
chr6	1	78113029	79336	4432381	5.67432	0.107791	37.3	51
chr7	1	81081596	83137	4592260	5.66375	0.107549	37.3	50.7
chr8	1	76405709	75849	4195838	5.49152	0.10445	37.4	50.3
chr9	1	61171909	61388	3444583	5.63099	0.106996	37.2	51.8
chr10	1	70643054	71774	3963965	5.61126	0.106906	37.2	51
chr11	1	74805798	76013	4163589	5.56586	0.106198	37.4	49.9
chr12	1	72970719	74673	4094964	5.61179	0.107265	37.4	50.5
chr13	1	64299765	65581	3590727	5.58435	0.106712	37.3	50.3
chr14	1	61112200	62868	3432418	5.61658	0.107319	37.4	50.3
chr15	1	64676183	65983	3595778	5.55966	0.106369	37.3	50.4
chr16	1	60362399	60704	3341236	5.53529	0.105712	37.3	50.3
chr17	1	65088165	66665	3709951	5.69989	0.10851	37.3	50.6
chr18	1	56472973	57716	3177028	5.62575	0.107976	37.2	50.6
chr19	1	55516201	57062	3115846	5.6125	0.107612	37.3	49.9
chr20	1	58627490	58532	3264071	5.56748	0.105741	37.2	51.5
chr21	1	51742555	52143	2875766	5.55784	0.10662	37.4	50.1
chr22	1	61573679	62631	3382026	5.49265	0.104927	37.4	50
chr23	1	53134997	54540	2993566	5.63389	0.107495	37.4	50.5
chr24	1	48566227	49121	2754876	5.67241	0.107978	37.3	51.6
chr25	1	51730745	52966	2934358	5.67237	0.108217	37.3	51
chr26	1	39257614	38859	2189065	5.57615	0.106505	37.2	50.4
chr27	1	46662488	47997	2630303	5.63687	0.107704	37.4	50
chr28	1	41733330	41398	2320414	5.5601	0.10566	37.3	51.4
chr29	1	42517134	43414	2339377	5.5022	0.106033	37.4	49.6
chr30	1	40643782	41131	2260576	5.56192	0.106296	37.3	50.8
chr31	1	39901454	40606	2230419	5.58982	0.106549	37.3	50.2
chr32	1	40225481	41488	2250297	5.59421	0.107381	37.4	49.3
chr33	1	32139216	32336	1774612	5.52164	0.106048	37.3	50
chr34	1	42397973	43911	2396627	5.65269	0.108385	37.3	50.4
chr35	1	28051305	29435	1641113	5.8504	0.112159	37.3	48.9
chr36	1	31223415	32178	1731117	5.54429	0.106282	37.3	49.9
chr37	1	30785915	31954	1744910	5.66788	0.108224	37.3	50.7
chr38	1	24803098	24952	1355923	5.46675	0.104522	37.3	50.3
chrX	1	124992030	125834	7073499	5.65916	0.108019	37.3	49.4
