#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	152954	8028598	6.49792	0.123255	37.3	47.6
chr2	1	84979418	103579	5497985	6.46978	0.122326	37.3	48.2
chr3	1	92479059	116383	6090046	6.58532	0.125125	37.4	47.8
chr4	1	89535178	112242	5828253	6.50946	0.124034	37.4	47.4
chr5	1	89562946	109565	5828046	6.50721	0.123489	37.3	48.9
chr6	1	78113029	97702	5139897	6.58008	0.125295	37.3	48
chr7	1	81081596	100472	5271160	6.50106	0.122925	37.3	47.8
chr8	1	76405709	93381	4851458	6.3496	0.120685	37.4	47.2
chr9	1	61171909	74153	3999544	6.5382	0.123399	37.2	49.2
chr10	1	70643054	87189	4585102	6.49052	0.12301	37.3	48.2
chr11	1	74805798	93303	4896928	6.54619	0.124798	37.4	47.4
chr12	1	72970719	91795	4713796	6.45985	0.123399	37.4	47.2
chr13	1	64299765	80390	4176310	6.49506	0.123773	37.3	47.3
chr14	1	61112200	77342	3971105	6.49806	0.123868	37.4	46.9
chr15	1	64676183	80179	4133932	6.39174	0.121499	37.3	47.1
chr16	1	60362399	73993	3850743	6.37937	0.120956	37.3	47.1
chr17	1	65088165	80292	4190349	6.43796	0.123054	37.3	47.5
chr18	1	56472973	68903	3643627	6.45198	0.122164	37.3	47.8
chr19	1	55516201	69550	3581993	6.45216	0.122569	37.4	46.4
chr20	1	58627490	70826	3793129	6.46988	0.122119	37.3	49.2
chr21	1	51742555	63674	3342618	6.46009	0.122504	37.4	47.2
chr22	1	61573679	78506	4012182	6.51607	0.12398	37.4	47
chr23	1	53134997	66158	3451854	6.49639	0.123968	37.4	47.8
chr24	1	48566227	58504	3128613	6.44195	0.121798	37.3	48.8
chr25	1	51730745	64243	3374249	6.52271	0.123557	37.3	47.9
chr26	1	39257614	45938	2511507	6.3975	0.120409	37.2	48.5
chr27	1	46662488	57865	3034344	6.50275	0.123266	37.4	47.4
chr28	1	41733330	50724	2700255	6.47026	0.121952	37.3	48.5
chr29	1	42517134	53996	2748333	6.46406	0.123126	37.4	46.3
chr30	1	40643782	49696	2632332	6.47659	0.121892	37.3	48
chr31	1	39901454	49717	2549260	6.38889	0.121682	37.3	46.9
chr32	1	40225481	50897	2619315	6.51158	0.123886	37.5	46.2
chr33	1	32139216	39872	2056933	6.40007	0.122646	37.3	47
chr34	1	42397973	53287	2792978	6.58753	0.124922	37.4	47.5
chr35	1	28051305	35916	1908593	6.80394	0.129852	37.3	45.8
chr36	1	31223415	39920	2007153	6.42836	0.123449	37.3	46.8
chr37	1	30785915	38458	1997129	6.48715	0.123445	37.3	48.2
chr38	1	24803098	30471	1573023	6.34204	0.120864	37.3	47.2
chrX	1	124992030	152041	8168811	6.53547	0.12347	37.4	46.9
