#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	265433	17056361	13.8045	0.265455	37.3	55.9
chr2	1	84979418	180559	11615690	13.6688	0.262582	37.2	55.8
chr3	1	92479059	201391	12853804	13.8992	0.268682	37.3	56.1
chr4	1	89535178	195667	12511403	13.9737	0.269719	37.3	55.9
chr5	1	89562946	192562	12371811	13.8135	0.2657	37.2	56.6
chr6	1	78113029	169840	10851911	13.8926	0.268279	37.2	55.9
chr7	1	81081596	177349	11312065	13.9515	0.269607	37.3	56.3
chr8	1	76405709	167242	10659745	13.9515	0.269778	37.3	55.4
chr9	1	61171909	131379	8440202	13.7975	0.265553	37.1	56.4
chr10	1	70643054	152825	9824170	13.9068	0.267397	37.2	56.4
chr11	1	74805798	163123	10372968	13.8665	0.269239	37.3	55.5
chr12	1	72970719	158041	10046049	13.7672	0.265732	37.4	56.1
chr13	1	64299765	139261	8858876	13.7775	0.266243	37.3	55.7
chr14	1	61112200	132735	8411111	13.7634	0.266816	37.4	56
chr15	1	64676183	139247	8865356	13.7073	0.264451	37.3	56
chr16	1	60362399	128219	8177684	13.5476	0.261469	37.3	55.6
chr17	1	65088165	140934	8971204	13.7832	0.26707	37.3	55.7
chr18	1	56472973	122114	7781207	13.7786	0.266698	37.2	55.7
chr19	1	55516201	124084	7824106	14.0934	0.274126	37.4	55.5
chr20	1	58627490	124263	8006154	13.656	0.261503	37.2	56.5
chr21	1	51742555	112405	7147795	13.8142	0.266942	37.3	55.3
chr22	1	61573679	134311	8515935	13.8305	0.267791	37.4	56.1
chr23	1	53134997	115829	7393671	13.9149	0.268502	37.4	56.2
chr24	1	48566227	104516	6715234	13.827	0.265715	37.2	56.3
chr25	1	51730745	111335	7113885	13.7518	0.264804	37.3	56.2
chr26	1	39257614	82422	5302789	13.5077	0.259564	37.1	55.1
chr27	1	46662488	101046	6420979	13.7605	0.26656	37.3	55.9
chr28	1	41733330	89287	5758097	13.7974	0.264818	37.2	56.2
chr29	1	42517134	93615	5899393	13.8753	0.269697	37.3	55.5
chr30	1	40643782	87455	5611669	13.807	0.265108	37.3	56.4
chr31	1	39901454	85971	5413103	13.5662	0.263728	37.3	55.8
chr32	1	40225481	87794	5535548	13.7613	0.267853	37.4	55
chr33	1	32139216	69267	4387569	13.6518	0.265076	37.3	55.3
chr34	1	42397973	93572	5909161	13.9374	0.271845	37.3	55.9
chr35	1	28051305	63414	4020409	14.3323	0.280587	37.2	53.7
chr36	1	31223415	66894	4241983	13.5859	0.262809	37.3	56.1
chr37	1	30785915	66830	4224248	13.7214	0.265746	37.3	56.4
chr38	1	24803098	52942	3378903	13.6229	0.261973	37.2	55.9
chrX	1	124992030	152684	9737944	7.79085	0.145829	37.3	51.7
