#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	258657	16087451	13.0203	0.253629	37.2	56.1
chr2	1	84979418	175931	10980601	12.9215	0.251415	37.2	56.1
chr3	1	92479059	194411	12062466	13.0435	0.254854	37.3	56.4
chr4	1	89535178	187524	11641591	13.0023	0.254063	37.3	56.1
chr5	1	89562946	187604	11703821	13.0677	0.254094	37.2	56.7
chr6	1	78113029	162899	10128682	12.9667	0.253082	37.2	56.2
chr7	1	81081596	170616	10583142	13.0525	0.255052	37.3	56.5
chr8	1	76405709	159157	9874461	12.9237	0.252339	37.3	55.7
chr9	1	61171909	128448	7992036	13.0649	0.254369	37.1	56.6
chr10	1	70643054	148717	9200017	13.0232	0.254917	37.2	56.7
chr11	1	74805798	158014	9817345	13.1238	0.256277	37.3	55.6
chr12	1	72970719	152477	9437988	12.9339	0.25312	37.3	56.3
chr13	1	64299765	133883	8305209	12.9164	0.25245	37.3	56.2
chr14	1	61112200	128360	7930932	12.9777	0.254524	37.3	56.2
chr15	1	64676183	135179	8384330	12.9636	0.253069	37.2	56.2
chr16	1	60362399	124018	7733915	12.8125	0.248947	37.2	55.9
chr17	1	65088165	135242	8382220	12.8783	0.251878	37.2	55.8
chr18	1	56472973	118497	7296625	12.9206	0.253679	37.2	56
chr19	1	55516201	116729	7214396	12.9951	0.25409	37.3	55.7
chr20	1	58627490	120905	7532234	12.8476	0.249637	37.2	56.7
chr21	1	51742555	106876	6646177	12.8447	0.250052	37.3	55.6
chr22	1	61573679	129732	7994522	12.9837	0.25393	37.3	56.2
chr23	1	53134997	110544	6847338	12.8867	0.252311	37.3	56.4
chr24	1	48566227	100559	6290594	12.9526	0.251621	37.1	56.7
chr25	1	51730745	107924	6682740	12.9183	0.252078	37.2	56.4
chr26	1	39257614	80158	5023940	12.7974	0.247776	37.1	55.3
chr27	1	46662488	96537	5990871	12.8387	0.250919	37.3	56.1
chr28	1	41733330	86816	5402365	12.945	0.252723	37.2	56.6
chr29	1	42517134	88621	5476159	12.8799	0.251966	37.3	55.7
chr30	1	40643782	84166	5226959	12.8604	0.249996	37.2	56.5
chr31	1	39901454	82528	5090463	12.7576	0.249557	37.2	56.2
chr32	1	40225481	83838	5117715	12.7226	0.251155	37.4	55.2
chr33	1	32139216	66646	4106153	12.7761	0.250298	37.3	55.8
chr34	1	42397973	90252	5562104	13.1188	0.257722	37.3	56.1
chr35	1	28051305	60441	3749355	13.3661	0.263206	37.2	53.9
chr36	1	31223415	64890	3994764	12.7941	0.250161	37.3	56.2
chr37	1	30785915	63969	3937487	12.7899	0.250107	37.2	56.6
chr38	1	24803098	51709	3187883	12.8528	0.251198	37.2	55.8
chrX	1	124992030	146237	9093708	7.27543	0.13785	37.3	51.9
