#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	205033	12567726	10.1716	0.190882	37.3	53.6
chr2	1	84979418	140530	8678387	10.2123	0.191362	37.3	53.8
chr3	1	92479059	155441	9556459	10.3336	0.193432	37.4	53.7
chr4	1	89535178	151244	9231091	10.31	0.193803	37.4	53.5
chr5	1	89562946	149338	9220302	10.2948	0.192489	37.3	54.4
chr6	1	78113029	133603	8213948	10.5155	0.197596	37.3	53.9
chr7	1	81081596	137081	8388932	10.3463	0.194577	37.4	54
chr8	1	76405709	126844	7809786	10.2215	0.191642	37.4	53.2
chr9	1	61171909	102611	6332996	10.3528	0.194091	37.2	54.4
chr10	1	70643054	117290	7236294	10.2435	0.191608	37.3	54.2
chr11	1	74805798	126410	7786745	10.4093	0.195534	37.4	53.2
chr12	1	72970719	122752	7494538	10.2706	0.193092	37.4	53.5
chr13	1	64299765	107319	6554904	10.1943	0.191838	37.4	53.3
chr14	1	61112200	103964	6329613	10.3574	0.195703	37.4	53.5
chr15	1	64676183	107997	6620772	10.2368	0.191897	37.3	53.5
chr16	1	60362399	99254	6087590	10.0851	0.188898	37.3	53.1
chr17	1	65088165	108810	6664545	10.2393	0.192763	37.3	53.6
chr18	1	56472973	95494	5822596	10.3104	0.196075	37.3	53.7
chr19	1	55516201	92505	5659323	10.194	0.191379	37.4	53.1
chr20	1	58627490	97322	5996776	10.2286	0.191627	37.3	54.5
chr21	1	51742555	86181	5309932	10.2622	0.192678	37.4	53.1
chr22	1	61573679	102497	6244745	10.1419	0.190548	37.4	53.4
chr23	1	53134997	90339	5532525	10.4122	0.195981	37.4	53.9
chr24	1	48566227	80239	4974209	10.2421	0.191359	37.3	54.2
chr25	1	51730745	86608	5339661	10.322	0.193554	37.3	53.9
chr26	1	39257614	62951	3912655	9.96661	0.185739	37.2	53.4
chr27	1	46662488	77694	4732784	10.1426	0.191107	37.4	53.3
chr28	1	41733330	69014	4261708	10.2118	0.191074	37.3	54.1
chr29	1	42517134	72050	4378084	10.2972	0.194127	37.4	53.1
chr30	1	40643782	67437	4144534	10.1972	0.191031	37.3	54
chr31	1	39901454	66237	4019255	10.073	0.18919	37.4	53.3
chr32	1	40225481	67091	4077816	10.1374	0.191559	37.4	52.8
chr33	1	32139216	53492	3246559	10.1016	0.190335	37.4	53.3
chr34	1	42397973	72159	4377912	10.3258	0.195788	37.4	53.5
chr35	1	28051305	49049	2992838	10.6692	0.203434	37.3	51.3
chr36	1	31223415	52117	3162553	10.1288	0.189974	37.4	53.3
chr37	1	30785915	52312	3185018	10.3457	0.194314	37.3	54
chr38	1	24803098	40195	2451188	9.88259	0.185409	37.3	53.3
chrX	1	124992030	208586	13009332	10.4081	0.195082	37.4	52.3
