#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	303895	15870502	12.8447	0.250921	37.3	48.6
chr2	1	84979418	205967	10843304	12.7599	0.248767	37.3	49
chr3	1	92479059	230662	11995082	12.9706	0.253895	37.4	48.6
chr4	1	89535178	223380	11508030	12.8531	0.25257	37.4	48.2
chr5	1	89562946	222089	11747219	13.1162	0.255827	37.3	49.9
chr6	1	78113029	193235	10122263	12.9585	0.253096	37.3	49
chr7	1	81081596	202513	10538634	12.9976	0.25514	37.4	49
chr8	1	76405709	189265	9916292	12.9785	0.25335	37.4	48.2
chr9	1	61171909	149158	7907883	12.9273	0.252223	37.2	50
chr10	1	70643054	174337	9135492	12.9319	0.25219	37.3	49.3
chr11	1	74805798	186432	9744758	13.0267	0.255422	37.4	48.2
chr12	1	72970719	183993	9473250	12.9823	0.2546	37.4	48.2
chr13	1	64299765	157695	8160760	12.6917	0.248649	37.4	48.2
chr14	1	61112200	154287	7957893	13.0218	0.255086	37.4	48.1
chr15	1	64676183	159212	8217136	12.705	0.248299	37.3	48.1
chr16	1	60362399	149073	7723401	12.7951	0.250693	37.3	48.3
chr17	1	65088165	161459	8453357	12.9875	0.254513	37.4	48.7
chr18	1	56472973	140480	7324114	12.9692	0.254348	37.3	48.8
chr19	1	55516201	138101	7120062	12.8252	0.251106	37.4	47.5
chr20	1	58627490	143111	7570833	12.9135	0.251877	37.3	49.9
chr21	1	51742555	127186	6677293	12.9048	0.252064	37.4	48.3
chr22	1	61573679	155433	7922618	12.8669	0.252314	37.4	47.7
chr23	1	53134997	132897	6916294	13.0165	0.255337	37.4	48.7
chr24	1	48566227	117989	6224783	12.8171	0.249927	37.3	49.5
chr25	1	51730745	128561	6711642	12.9742	0.253117	37.3	48.8
chr26	1	39257614	94110	4988269	12.7065	0.249633	37.2	48.8
chr27	1	46662488	116132	5993728	12.8449	0.252644	37.4	48.1
chr28	1	41733330	101449	5357207	12.8368	0.249952	37.3	49.5
chr29	1	42517134	105697	5436528	12.7867	0.250712	37.4	47.8
chr30	1	40643782	100304	5227297	12.8612	0.251365	37.3	48.9
chr31	1	39901454	99768	5092327	12.7623	0.250753	37.4	48
chr32	1	40225481	100571	5150511	12.8041	0.25227	37.4	47.3
chr33	1	32139216	79439	4073553	12.6747	0.248993	37.4	47.8
chr34	1	42397973	106528	5463995	12.8874	0.254098	37.3	48.2
chr35	1	28051305	71048	3727495	13.2881	0.26275	37.3	47.1
chr36	1	31223415	78714	4026028	12.8943	0.25304	37.3	48.1
chr37	1	30785915	77532	3991396	12.965	0.253015	37.3	48.6
chr38	1	24803098	61022	3155501	12.7222	0.24962	37.3	48.3
chrX	1	124992030	422663	23200504	18.5616	0.374208	37.4	50.5
