#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	220117	12577806	10.1798	0.19733	37.3	52.5
chr2	1	84979418	150114	8586324	10.104	0.196	37.3	52.6
chr3	1	92479059	167174	9544883	10.3211	0.200459	37.4	52.6
chr4	1	89535178	161613	9224608	10.3028	0.200122	37.4	52.4
chr5	1	89562946	157917	9040849	10.0944	0.196057	37.3	53.4
chr6	1	78113029	138829	7981615	10.218	0.197948	37.3	52.8
chr7	1	81081596	146145	8327338	10.2703	0.199984	37.4	52.9
chr8	1	76405709	136091	7789771	10.1953	0.198315	37.4	52
chr9	1	61171909	109135	6276848	10.261	0.199335	37.2	53.5
chr10	1	70643054	124620	7111216	10.0664	0.195246	37.3	52.9
chr11	1	74805798	135449	7730845	10.3346	0.201629	37.4	52.1
chr12	1	72970719	132769	7535824	10.3272	0.201668	37.4	52.6
chr13	1	64299765	114097	6483805	10.0837	0.19619	37.4	52.2
chr14	1	61112200	111515	6353399	10.3963	0.202716	37.4	52.4
chr15	1	64676183	115862	6603122	10.2095	0.198413	37.3	52.5
chr16	1	60362399	107128	6093015	10.0941	0.196475	37.3	52.1
chr17	1	65088165	116190	6639703	10.2011	0.198365	37.3	52.4
chr18	1	56472973	101177	5775573	10.2271	0.199378	37.2	52.7
chr19	1	55516201	100748	5701656	10.2703	0.200331	37.4	51.6
chr20	1	58627490	102245	5876851	10.0241	0.194586	37.3	53.5
chr21	1	51742555	92560	5296933	10.2371	0.199922	37.4	52.1
chr22	1	61573679	111844	6303966	10.2381	0.199871	37.4	52.1
chr23	1	53134997	96231	5496563	10.3445	0.20131	37.4	52.8
chr24	1	48566227	84430	4868129	10.0237	0.193999	37.2	53.2
chr25	1	51730745	93267	5314334	10.2731	0.199647	37.3	52.7
chr26	1	39257614	66413	3827770	9.75039	0.189135	37.2	52.4
chr27	1	46662488	83538	4744947	10.1687	0.197875	37.3	52.2
chr28	1	41733330	72907	4185340	10.0288	0.194211	37.3	53.1
chr29	1	42517134	76636	4348780	10.2283	0.199252	37.4	52
chr30	1	40643782	72844	4158494	10.2316	0.198322	37.4	52.8
chr31	1	39901454	71044	4016778	10.0667	0.195806	37.3	52.1
chr32	1	40225481	72710	4109772	10.2168	0.199823	37.4	51.6
chr33	1	32139216	57199	3260344	10.1444	0.19646	37.3	51.9
chr34	1	42397973	77170	4372351	10.3126	0.201536	37.3	52.4
chr35	1	28051305	51826	2925417	10.4288	0.206903	37.2	50.5
chr36	1	31223415	56992	3205680	10.2669	0.200393	37.4	52.1
chr37	1	30785915	55521	3175575	10.315	0.199419	37.3	53
chr38	1	24803098	43073	2451560	9.88409	0.191528	37.3	52.3
chrX	1	124992030	132559	7224917	5.7803	0.109935	37.4	47
