#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	377619	23043339	18.65	0.373719	37.3	56.7
chr2	1	84979418	257883	15703230	18.4789	0.370523	37.2	56.7
chr3	1	92479059	282413	17190651	18.5887	0.374872	37.3	57
chr4	1	89535178	273178	16644365	18.5897	0.373779	37.3	56.8
chr5	1	89562946	278851	16912380	18.8832	0.380135	37.2	57.3
chr6	1	78113029	240693	14626128	18.7243	0.377244	37.2	56.8
chr7	1	81081596	247875	15117428	18.6447	0.37444	37.3	57.1
chr8	1	76405709	231064	14102037	18.4568	0.370732	37.3	56.2
chr9	1	61171909	191252	11536158	18.8586	0.380611	37.1	57
chr10	1	70643054	215546	13112726	18.5619	0.37249	37.2	57.2
chr11	1	74805798	230637	13981080	18.6898	0.37765	37.3	56.2
chr12	1	72970719	221055	13449913	18.4319	0.3706	37.3	57
chr13	1	64299765	193648	11793041	18.3407	0.369157	37.3	56.7
chr14	1	61112200	186260	11333523	18.5454	0.374137	37.3	57
chr15	1	64676183	195065	11886180	18.378	0.368753	37.3	57
chr16	1	60362399	181281	11073322	18.3447	0.367592	37.3	56.7
chr17	1	65088165	200121	12173493	18.7031	0.376853	37.3	56.6
chr18	1	56472973	177550	10620797	18.8069	0.383089	37.2	56.7
chr19	1	55516201	165406	10059765	18.1204	0.364988	37.3	56.5
chr20	1	58627490	178016	10814591	18.4463	0.369388	37.2	57.3
chr21	1	51742555	156994	9615279	18.5829	0.372647	37.3	56.3
chr22	1	61573679	184377	11224458	18.2293	0.366848	37.4	57.1
chr23	1	53134997	163243	9906828	18.6446	0.375983	37.3	57.1
chr24	1	48566227	147625	8969541	18.4687	0.371114	37.2	57.3
chr25	1	51730745	157044	9580081	18.5191	0.371514	37.3	57.1
chr26	1	39257614	118558	7225044	18.4042	0.369563	37.2	55.9
chr27	1	46662488	141867	8638034	18.5117	0.37186	37.3	56.6
chr28	1	41733330	127273	7746011	18.5607	0.372732	37.2	57.1
chr29	1	42517134	128112	7793098	18.3293	0.369689	37.4	56.4
chr30	1	40643782	123777	7553029	18.5835	0.37296	37.3	57.2
chr31	1	39901454	119975	7278684	18.2417	0.36718	37.3	56.9
chr32	1	40225481	119741	7262127	18.0535	0.364218	37.4	56.2
chr33	1	32139216	96222	5867387	18.2562	0.3664	37.3	56.5
chr34	1	42397973	130548	7935689	18.7171	0.377911	37.3	56.9
chr35	1	28051305	89354	5336053	19.0225	0.392107	37.2	54.4
chr36	1	31223415	93835	5691681	18.2289	0.366644	37.3	57
chr37	1	30785915	93616	5693871	18.4951	0.371497	37.3	57.5
chr38	1	24803098	74224	4526939	18.2515	0.366622	37.2	56.7
chrX	1	124992030	386516	23536183	18.8301	0.380814	37.3	54.9
