#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	139539	6894557	5.58009	0.106034	37.3	45.9
chr2	1	84979418	94191	4709278	5.54167	0.105027	37.3	46.3
chr3	1	92479059	105128	5181797	5.60321	0.106632	37.4	45.9
chr4	1	89535178	101962	5003022	5.58777	0.106522	37.4	45.7
chr5	1	89562946	99678	5015721	5.60022	0.106079	37.3	47.2
chr6	1	78113029	86932	4348979	5.56755	0.105922	37.3	46.6
chr7	1	81081596	92824	4603579	5.67771	0.10791	37.4	46.3
chr8	1	76405709	85024	4216349	5.51837	0.105179	37.4	45.7
chr9	1	61171909	66804	3401940	5.56128	0.105199	37.2	47.8
chr10	1	70643054	79088	3939564	5.57672	0.10576	37.3	46.7
chr11	1	74805798	85804	4232245	5.65764	0.108205	37.4	45.6
chr12	1	72970719	83793	4057865	5.56095	0.106699	37.4	45.5
chr13	1	64299765	73405	3600841	5.60008	0.106844	37.4	45.5
chr14	1	61112200	70245	3426491	5.60689	0.106927	37.4	45.6
chr15	1	64676183	74227	3636738	5.62299	0.107111	37.4	45.6
chr16	1	60362399	67316	3343324	5.53875	0.105008	37.3	45.9
chr17	1	65088165	73158	3635258	5.58513	0.106316	37.3	46.1
chr18	1	56472973	63952	3194030	5.65586	0.107588	37.3	46.3
chr19	1	55516201	63580	3120866	5.62154	0.106793	37.4	45
chr20	1	58627490	64523	3266402	5.57145	0.105375	37.3	47.5
chr21	1	51742555	57913	2892957	5.59106	0.106697	37.4	45.9
chr22	1	61573679	71937	3471211	5.63749	0.108028	37.4	45.1
chr23	1	53134997	61406	3051092	5.74215	0.109442	37.4	46.4
chr24	1	48566227	53354	2677845	5.5138	0.104714	37.3	47.3
chr25	1	51730745	58571	2899649	5.60527	0.106791	37.3	46.2
chr26	1	39257614	41914	2167949	5.52237	0.103808	37.2	47.2
chr27	1	46662488	53371	2608709	5.59059	0.106949	37.4	45.7
chr28	1	41733330	45889	2309938	5.535	0.105214	37.3	47.2
chr29	1	42517134	48998	2366733	5.56654	0.107043	37.4	44.9
chr30	1	40643782	45184	2256298	5.5514	0.104733	37.4	46.3
chr31	1	39901454	44976	2173631	5.4475	0.104372	37.3	45.4
chr32	1	40225481	46142	2239541	5.56747	0.106684	37.5	44.7
chr33	1	32139216	36320	1778776	5.5346	0.105545	37.4	45.2
chr34	1	42397973	48781	2374435	5.60035	0.107063	37.4	45.9
chr35	1	28051305	32295	1628992	5.80719	0.110761	37.3	44.5
chr36	1	31223415	35960	1732167	5.54765	0.105753	37.4	45.3
chr37	1	30785915	35572	1731549	5.62448	0.108045	37.4	46.3
chr38	1	24803098	27598	1359423	5.48086	0.104687	37.3	45.9
chrX	1	124992030	92185	4030953	3.22497	0.0613071	37.4	39.3
