#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	309326	17270159	13.9775	0.277222	37.3	52.5
chr2	1	84979418	210976	11881448	13.9816	0.276701	37.2	52.9
chr3	1	92479059	232442	13020586	14.0795	0.278672	37.4	52.6
chr4	1	89535178	223982	12482266	13.9412	0.277533	37.4	52.6
chr5	1	89562946	225222	12682747	14.1607	0.280206	37.3	53.6
chr6	1	78113029	195726	10968751	14.0422	0.278522	37.3	52.8
chr7	1	81081596	204657	11464012	14.1389	0.280994	37.4	52.9
chr8	1	76405709	191658	10711613	14.0194	0.278761	37.4	52.2
chr9	1	61171909	155474	8710505	14.2394	0.283779	37.2	53.7
chr10	1	70643054	175149	9827252	13.9111	0.275438	37.2	53.2
chr11	1	74805798	187876	10495079	14.0298	0.278637	37.4	52.1
chr12	1	72970719	183618	10180285	13.9512	0.277716	37.4	52.4
chr13	1	64299765	159659	8891147	13.8277	0.274618	37.4	52.2
chr14	1	61112200	153637	8526232	13.9518	0.277565	37.4	52.2
chr15	1	64676183	160024	8910499	13.7771	0.272857	37.3	52.4
chr16	1	60362399	150761	8410536	13.9334	0.276464	37.3	52.1
chr17	1	65088165	164220	9188941	14.1177	0.280825	37.3	52.4
chr18	1	56472973	142118	7919909	14.0242	0.280368	37.2	52.8
chr19	1	55516201	138587	7689324	13.8506	0.275136	37.4	51.7
chr20	1	58627490	144721	8156879	13.9131	0.275071	37.3	53.7
chr21	1	51742555	129413	7270832	14.0519	0.278508	37.4	52
chr22	1	61573679	154039	8526314	13.8473	0.275534	37.4	52.2
chr23	1	53134997	134171	7484082	14.085	0.2803	37.4	52.8
chr24	1	48566227	121036	6860796	14.1267	0.278998	37.3	53.5
chr25	1	51730745	130567	7292494	14.097	0.279862	37.3	52.8
chr26	1	39257614	96753	5421511	13.8101	0.274236	37.2	52.6
chr27	1	46662488	115977	6468271	13.8618	0.275212	37.4	52.2
chr28	1	41733330	102758	5814326	13.9321	0.273992	37.3	53.3
chr29	1	42517134	106402	5856964	13.7755	0.274976	37.4	51.7
chr30	1	40643782	101510	5708960	14.0463	0.277185	37.3	53.1
chr31	1	39901454	99937	5508138	13.8044	0.275236	37.3	52.2
chr32	1	40225481	98790	5465457	13.5871	0.270927	37.4	51.4
chr33	1	32139216	80028	4439734	13.8141	0.274195	37.3	51.8
chr34	1	42397973	107071	5949973	14.0336	0.279013	37.3	52.4
chr35	1	28051305	73010	4031472	14.3718	0.291312	37.3	50.3
chr36	1	31223415	78404	4339950	13.8997	0.276139	37.3	52.3
chr37	1	30785915	77427	4305894	13.9866	0.277059	37.3	52.9
chr38	1	24803098	61171	3386302	13.6527	0.271544	37.3	52.1
chrX	1	124992030	185405	9981715	7.98588	0.153724	37.3	46.8
