#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	251451	15168552	12.2766	0.238897	37.3	54.2
chr2	1	84979418	171508	10410035	12.2501	0.237782	37.3	54.5
chr3	1	92479059	189419	11420773	12.3496	0.240809	37.4	54.6
chr4	1	89535178	182575	11007473	12.294	0.239505	37.4	54.2
chr5	1	89562946	184900	11181284	12.4843	0.243789	37.3	55.2
chr6	1	78113029	160605	9724068	12.4487	0.242071	37.3	54.5
chr7	1	81081596	167472	10080429	12.4325	0.24247	37.4	54.7
chr8	1	76405709	152756	9216833	12.063	0.234768	37.4	53.8
chr9	1	61171909	125524	7589900	12.4075	0.241571	37.2	55
chr10	1	70643054	144128	8731736	12.3604	0.240052	37.3	55
chr11	1	74805798	153460	9281791	12.4078	0.241373	37.4	53.9
chr12	1	72970719	148451	8903193	12.201	0.237637	37.4	54.4
chr13	1	64299765	129754	7818677	12.1597	0.236753	37.4	54.4
chr14	1	61112200	124311	7485401	12.2486	0.238927	37.4	54.4
chr15	1	64676183	131137	7894775	12.2066	0.237334	37.3	54.3
chr16	1	60362399	119838	7238460	11.9917	0.232352	37.3	54
chr17	1	65088165	132709	8019688	12.3213	0.240347	37.4	54.1
chr18	1	56472973	117232	7058281	12.4985	0.244153	37.3	54.3
chr19	1	55516201	112941	6776898	12.2071	0.238357	37.4	53.5
chr20	1	58627490	118244	7191039	12.2656	0.237681	37.3	55.1
chr21	1	51742555	113460	6841866	13.2229	0.260225	37.4	54.3
chr22	1	61573679	124339	7462843	12.1202	0.236608	37.5	54.4
chr23	1	53134997	109376	6597541	12.4166	0.241908	37.4	54.5
chr24	1	48566227	98362	5979892	12.3129	0.239166	37.3	54.9
chr25	1	51730745	106297	6400658	12.373	0.24142	37.3	54.7
chr26	1	39257614	78370	4781384	12.1795	0.235719	37.2	53.9
chr27	1	46662488	94217	5646777	12.1013	0.23692	37.4	54.1
chr28	1	41733330	84977	5163910	12.3736	0.240101	37.3	54.8
chr29	1	42517134	86083	5186323	12.1982	0.237246	37.4	53.9
chr30	1	40643782	82686	5020019	12.3513	0.239154	37.4	54.8
chr31	1	39901454	80800	4845400	12.1434	0.236808	37.4	54.2
chr32	1	40225481	80779	4829179	12.0053	0.235159	37.5	53.3
chr33	1	32139216	64761	3901057	12.138	0.235695	37.4	54
chr34	1	42397973	88227	5293466	12.4852	0.24496	37.4	54.4
chr35	1	28051305	59287	3538483	12.6143	0.249896	37.3	51.9
chr36	1	31223415	62915	3787108	12.1291	0.234954	37.4	54.4
chr37	1	30785915	62795	3765516	12.2313	0.238388	37.4	54.9
chr38	1	24803098	49612	2973131	11.9869	0.23402	37.3	54.2
chrX	1	124992030	146904	8696145	6.95736	0.131953	37.4	49.5
